Event,Date,Result,WhiteElo,BlackElo,TimeControl
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,2270,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,2105,,
GER-chT U20a,1996.??.??,1-0,2105,,
GER-chT U20a,1996.??.??,1-0,2105,,
GER-chT U20a,1996.??.??,1-0,2105,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,2170,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,1-0,,2315,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,2170,2230,
GER-chT U20a,1996.??.??,0-1,2170,,
GER-chT U20a,1996.??.??,1-0,2170,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,0-1,,2270,
GER-chT U20a,1996.??.??,1-0,,2255,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,0-1,,2265,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,1/2-1/2,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,0-1,,,
GER-chT U20a,1996.??.??,1-0,,,
GRE-ARM (Women),1996.??.??,1-0,2330,2170,
GRE-ARM (Women),1996.??.??,0-1,2135,2120,
GRE-ARM (Women),1996.??.??,1/2-1/2,2175,2335,
GRE-ARM (Women),1996.??.??,0-1,2140,2250,
GRE-ARM (Women),1996.??.??,1-0,2195,2080,
GRE-ARM (Women),1996.??.??,1/2-1/2,2335,2140,
GRE-ARM (Women),1996.??.??,1/2-1/2,2170,2175,
GRE-ARM (Women),1996.??.??,1-0,2080,2135,
GRE-ARM (Women),1996.??.??,1-0,2250,2195,
GRE-ARM (Women),1996.??.??,0-1,2120,2330,
GRE-ARM (Women),1996.??.??,1/2-1/2,2330,2080,
GRE-ARM (Women),1996.??.??,0-1,2135,2250,
GRE-ARM (Women),1996.??.??,1-0,2175,2120,
GRE-ARM (Women),1996.??.??,0-1,2140,2170,
GRE-ARM (Women),1996.??.??,0-1,2195,2335,
GRE-ARM (Women),1996.??.??,1-0,2335,2135,
GRE-ARM (Women),1996.??.??,1-0,2170,2195,
GRE-ARM (Women),1996.??.??,0-1,2080,2175,
GRE-ARM (Women),1996.??.??,1/2-1/2,2250,2330,
GRE-ARM (Women),1996.??.??,0-1,2120,2140,
GRE-ARM (Women),1996.??.??,1/2-1/2,2330,2335,
GRE-ARM (Women),1996.??.??,1/2-1/2,2135,2170,
GRE-ARM (Women),1996.??.??,1/2-1/2,2175,2250,
GRE-ARM (Women),1996.??.??,1/2-1/2,2140,2080,
GRE-ARM (Women),1996.??.??,1-0,2195,2120,
GRE-ch (Women),1996.??.??,1/2-1/2,,,
GRE-ch (Women),1996.??.??,1-0,2335,2010,
GRE-ch (Women),1996.??.??,0-1,,2145,
GRE-ch (Women),1996.??.??,0-1,2260,2170,
GRE-ch (Women),1996.??.??,0-1,,2250,
GRE-ch (Women),1996.??.??,0-1,,2120,
GRE-ch (Women),1996.??.??,1/2-1/2,2170,2335,
GRE-ch (Women),1996.??.??,1-0,2145,,
GRE-ch (Women),1996.??.??,0-1,,,
GRE-ch (Women),1996.??.??,1-0,2010,,
GRE-ch (Women),1996.??.??,0-1,2120,2250,
GRE-ch (Women),1996.??.??,0-1,,2260,
GRE-ch (Women),1996.??.??,0-1,,2170,
GRE-ch (Women),1996.??.??,1-0,2335,,
GRE-ch (Women),1996.??.??,1/2-1/2,,2010,
GRE-ch (Women),1996.??.??,1-0,2260,2120,
GRE-ch (Women),1996.??.??,0-1,,,
GRE-ch (Women),1996.??.??,1-0,2250,2145,
GRE-ch (Women),1996.??.??,1-0,2170,,
GRE-ch (Women),1996.??.??,0-1,2260,2335,
GRE-ch (Women),1996.??.??,0-1,,2250,
GRE-ch (Women),1996.??.??,1-0,2010,,
GRE-ch (Women),1996.??.??,0-1,2120,2145,
GRE-ch (Women),1996.??.??,1/2-1/2,,,
GRE-ch (Women),1996.??.??,0-1,,2260,
GRE-ch (Women),1996.??.??,1-0,2335,2120,
GRE-ch (Women),1996.??.??,1-0,,,
GRE-ch (Women),1996.??.??,0-1,,2170,
GRE-ch (Women),1996.??.??,1-0,2145,,
GRE-ch (Women),1996.??.??,1-0,2250,2010,
GRE-ch (Women),1996.??.??,1-0,2335,,
GRE-ch (Women),1996.??.??,0-1,2170,2250,
GRE-ch (Women),1996.??.??,1-0,2260,,
GRE-ch (Women),1996.??.??,1-0,2010,2145,
GRE-ch (Women),1996.??.??,0-1,2120,,
GRE-ch (Women),1996.??.??,0-1,,,
GRE-ch (Women),1996.??.??,1/2-1/2,,2120,
GRE-ch (Women),1996.??.??,1/2-1/2,,2335,
GRE-ch (Women),1996.??.??,0-1,,2260,
GRE-ch (Women),1996.??.??,0-1,2145,2170,
GRE-ch (Women),1996.??.??,1-0,2250,,
GRE-ch (Women),1996.??.??,0-1,,2010,
GRE-ch (Women),1996.??.??,0-1,,,
GRE-ch (Women),1996.??.??,1-0,2335,,
GRE-ch (Women),1996.??.??,1-0,2170,,
GRE-ch (Women),1996.??.??,0-1,2260,2250,
GRE-ch (Women),1996.??.??,1-0,2120,2010,
GRE-ch (Women),1996.??.??,0-1,,2145,
GRE-ch (Women),1996.??.??,1-0,,2120,
GRE-ch (Women),1996.??.??,0-1,,,
GRE-ch (Women),1996.??.??,0-1,2145,2260,
GRE-ch (Women),1996.??.??,0-1,2250,2335,
GRE-ch (Women),1996.??.??,1-0,,,
GRE-ch (Women),1996.??.??,1/2-1/2,2010,2170,
GRE-ch (Women),1996.??.??,0-1,,2250,
GRE-ch (Women),1996.??.??,1-0,2335,2120,
GRE-ch (Women),1996.??.??,0-1,,,
GRE-ch (Women),1996.??.??,1-0,2260,,
GRE-ch (Women),1996.??.??,1/2-1/2,2120,2170,
GRE-ch (Women),1996.??.??,0-1,,2010,
GRE-ch (Women),1996.??.??,1-0,2170,,
GRE-ch (Women),1996.??.??,1/2-1/2,,2120,
GRE-ch (Women),1996.??.??,1-0,2185,,
GRE-ch (Women),1996.??.??,1-0,2250,,
GRE-ch (Women),1996.??.??,0-1,,2335,
GRE-ch (Women),1996.??.??,0-1,2010,2260,
GRE-ch U20 Girls playoff,1996.??.??,0-1,,2185,
GRE-ch U20 Girls playoff,1996.??.??,1-0,2185,,
GRE-ch U20 Girls playoff,1996.??.??,1/2-1/2,,2185,
GRE-ch U20 Girls playoff,1996.??.??,1/2-1/2,2185,,
GRE-ch U20 playoff 27th ,1996.??.??,1/2-1/2,2425,2425,
GRE-ch U20 playoff 27th ,1996.??.??,1-0,2425,2425,
GRE-ch U20 playoff 27th ,1996.??.??,1-0,2425,2425,
GRE-ch U20 playoff 27th ,1996.??.??,1-0,2425,2425,
GRE-ch active,1996.??.??,1-0,2220,2080,
GRE-ch active,1996.??.??,1/2-1/2,2440,2425,
GRE-ch active,1996.??.??,1-0,2475,2395,
GRE-ch active,1996.??.??,1/2-1/2,2375,2330,
GRE-ch active,1996.??.??,1-0,2250,2225,
GRE-ch active,1996.??.??,0-1,2080,2250,
GRE-ch active,1996.??.??,1-0,2375,2220,
GRE-ch active,1996.??.??,1/2-1/2,2425,2475,
GRE-ch active,1996.??.??,0-1,2425,2440,
GRE-ch active,1996.??.??,0-1,2330,2395,
GRE-ch active,1996.??.??,0-1,2220,2330,
GRE-ch active,1996.??.??,1-0,2440,2225,
GRE-ch active,1996.??.??,0-1,2395,2425,
GRE-ch active,1996.??.??,1-0,2475,2425,
GRE-ch active,1996.??.??,0-1,2250,2375,
GRE-ch active,1996.??.??,0-1,2220,2250,
GRE-ch active,1996.??.??,0-1,2225,2475,
GRE-ch active,1996.??.??,0-1,2080,2440,
GRE-ch active,1996.??.??,1-0,2425,2395,
GRE-ch active,1996.??.??,0-1,2330,2425,
GRE-ch active,1996.??.??,1-0,2440,2375,
GRE-ch active,1996.??.??,0-1,2395,2225,
GRE-ch active,1996.??.??,1-0,2425,2425,
GRE-ch active,1996.??.??,1-0,2250,2330,
GRE-ch active,1996.??.??,0-1,2220,2440,
GRE-ch active,1996.??.??,0-1,2225,2425,
GRE-ch active,1996.??.??,0-1,2080,2395,
GRE-ch active,1996.??.??,0-1,2375,2475,
GRE-ch active,1996.??.??,0-1,2330,2425,
GRE-ch active,1996.??.??,1-0,2440,2250,
GRE-ch active,1996.??.??,1-0,2395,2375,
GRE-ch active,1996.??.??,1-0,2475,2220,
GRE-ch active,1996.??.??,1-0,2425,2080,
GRE-ch active,1996.??.??,1-0,2425,2225,
GRE-ch active,1996.??.??,0-1,2220,2395,
GRE-ch active,1996.??.??,0-1,2080,2425,
GRE-ch active,1996.??.??,1-0,2375,2425,
GRE-ch active,1996.??.??,0-1,2250,2475,
GRE-ch active,1996.??.??,1/2-1/2,2330,2225,
GRE-ch active,1996.??.??,1-0,2440,2330,
GRE-ch active,1996.??.??,0-1,2225,2080,
GRE-ch active,1996.??.??,1-0,2395,2250,
GRE-ch active,1996.??.??,1-0,2425,2220,
GRE-ch active,1996.??.??,1-0,2425,2375,
GRE-ch active,1996.??.??,0-1,2220,2425,
GRE-ch active,1996.??.??,1/2-1/2,2440,2475,
GRE-ch active,1996.??.??,1-0,2375,2225,
GRE-ch active,1996.??.??,0-1,2250,2425,
GRE-ch active,1996.??.??,1/2-1/2,2330,2080,
GRE-ch active,1996.??.??,1-0,2225,2220,
GRE-ch active,1996.??.??,0-1,2395,2440,
GRE-ch active,1996.??.??,1/2-1/2,2475,2330,
GRE-ch active,1996.??.??,0-1,2080,2375,
GRE-ch active,1996.??.??,1/2-1/2,2425,2250,
GRE-ch95,1996.??.??,0-1,2325,2375,
GRE-ch95,1996.??.??,1-0,2475,2285,
GRE-ch95,1996.??.??,1-0,2530,2300,
GRE-ch95,1996.??.??,1-0,2375,2320,
GRE-ch95,1996.??.??,1-0,2330,2345,
GRE-ch95,1996.??.??,1/2-1/2,2375,2530,
GRE-ch95,1996.??.??,1-0,2300,2330,
GRE-ch95,1996.??.??,0-1,2375,2475,
GRE-ch95,1996.??.??,1-0,2320,2345,
GRE-ch95,1996.??.??,1-0,2285,2325,
GRE-ch95,1996.??.??,1/2-1/2,2325,2375,
GRE-ch95,1996.??.??,1-0,2475,2320,
GRE-ch95,1996.??.??,1-0,2345,2300,
GRE-ch95,1996.??.??,1-0,2530,2285,
GRE-ch95,1996.??.??,0-1,2330,2375,
GRE-ch95,1996.??.??,1-0,2475,2325,
GRE-ch95,1996.??.??,1/2-1/2,2375,2345,
GRE-ch95,1996.??.??,0-1,2375,2530,
GRE-ch95,1996.??.??,1/2-1/2,2320,2300,
GRE-ch95,1996.??.??,0-1,2285,2330,
GRE-ch95,1996.??.??,1-0,2325,2320,
GRE-ch95,1996.??.??,0-1,2345,2285,
GRE-ch95,1996.??.??,1-0,2300,2375,
GRE-ch95,1996.??.??,1/2-1/2,2530,2475,
GRE-ch95,1996.??.??,1-0,2330,2375,
GRE-ch95,1996.??.??,0-1,2325,2530,
GRE-ch95,1996.??.??,1-0,2475,2330,
GRE-ch95,1996.??.??,1/2-1/2,2375,2345,
GRE-ch95,1996.??.??,1/2-1/2,2320,2375,
GRE-ch95,1996.??.??,1-0,2285,2300,
GRE-ch95,1996.??.??,1-0,2345,2475,
GRE-ch95,1996.??.??,0-1,2375,2285,
GRE-ch95,1996.??.??,1/2-1/2,2300,2375,
GRE-ch95,1996.??.??,1-0,2530,2320,
GRE-ch95,1996.??.??,1/2-1/2,2330,2325,
GRE-ch95,1996.??.??,1-0,2325,2345,
GRE-ch95,1996.??.??,1-0,2475,2300,
GRE-ch95,1996.??.??,1-0,2530,2330,
GRE-ch95,1996.??.??,1/2-1/2,2375,2375,
GRE-ch95,1996.??.??,1/2-1/2,2320,2285,
GRE-ch95,1996.??.??,0-1,2345,2530,
GRE-ch95,1996.??.??,0-1,2375,2475,
GRE-ch95,1996.??.??,1/2-1/2,2300,2325,
GRE-ch95,1996.??.??,1/2-1/2,2285,2375,
GRE-ch95,1996.??.??,1/2-1/2,2330,2320,
GRE-chT,1996.??.??,0-1,,2235,
GRE-chT,1996.??.??,1-0,2455,2325,
GRE-chT,1996.??.??,1/2-1/2,2535,2615,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,1/2-1/2,2115,2165,
GRE-chT,1996.??.??,0-1,2160,2120,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1-0,2140,,
GRE-chT,1996.??.??,1-0,2075,2110,
GRE-chT,1996.??.??,1-0,2270,2290,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1/2-1/2,2400,2265,
GRE-chT,1996.??.??,1/2-1/2,,,
GRE-chT,1996.??.??,1-0,2145,2010,
GRE-chT,1996.??.??,0-1,2365,2330,
GRE-chT,1996.??.??,1-0,2250,,
GRE-chT,1996.??.??,1/2-1/2,2250,2290,
GRE-chT,1996.??.??,0-1,2375,2405,
GRE-chT,1996.??.??,1/2-1/2,2585,2500,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1-0,2360,2325,
GRE-chT,1996.??.??,1-0,2505,2375,
GRE-chT,1996.??.??,1-0,,2040,
GRE-chT,1996.??.??,1-0,,2050,
GRE-chT,1996.??.??,1-0,,2010,
GRE-chT,1996.??.??,1/2-1/2,2465,2185,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1-0,2210,2255,
GRE-chT,1996.??.??,1-0,2200,2215,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1/2-1/2,,2140,
GRE-chT,1996.??.??,1-0,2535,2195,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,0-1,2110,2465,
GRE-chT,1996.??.??,0-1,,2325,
GRE-chT,1996.??.??,1-0,2340,2160,
GRE-chT,1996.??.??,1-0,2405,2210,
GRE-chT,1996.??.??,0-1,2265,2585,
GRE-chT,1996.??.??,1-0,2165,2120,
GRE-chT,1996.??.??,0-1,2290,2255,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,1/2-1/2,2615,2505,
GRE-chT,1996.??.??,1/2-1/2,,,
GRE-chT,1996.??.??,0-1,2010,2250,
GRE-chT,1996.??.??,1-0,2250,,
GRE-chT,1996.??.??,1-0,2375,2115,
GRE-chT,1996.??.??,0-1,2040,2145,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1/2-1/2,,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1/2-1/2,2315,,
GRE-chT,1996.??.??,1-0,2290,,
GRE-chT,1996.??.??,1-0,,2185,
GRE-chT,1996.??.??,0-1,2150,2500,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1/2-1/2,2010,2075,
GRE-chT,1996.??.??,1-0,2215,2330,
GRE-chT,1996.??.??,1-0,2200,,
GRE-chT,1996.??.??,1/2-1/2,2375,2455,
GRE-chT,1996.??.??,1/2-1/2,2050,,
GRE-chT,1996.??.??,0-1,,2405,
GRE-chT,1996.??.??,0-1,2455,2615,
GRE-chT,1996.??.??,1/2-1/2,2535,2490,
GRE-chT,1996.??.??,1-0,2325,2375,
GRE-chT,1996.??.??,1/2-1/2,,,
GRE-chT,1996.??.??,0-1,2110,2185,
GRE-chT,1996.??.??,1-0,2115,2120,
GRE-chT,1996.??.??,1-0,,2145,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1/2-1/2,2140,2155,
GRE-chT,1996.??.??,1/2-1/2,2265,2500,
GRE-chT,1996.??.??,0-1,2075,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1-0,2400,2270,
GRE-chT,1996.??.??,1/2-1/2,,2010,
GRE-chT,1996.??.??,1-0,2250,2040,
GRE-chT,1996.??.??,1-0,2250,,
GRE-chT,1996.??.??,0-1,2375,2210,
GRE-chT,1996.??.??,1-0,2585,2290,
GRE-chT,1996.??.??,1/2-1/2,2330,2165,
GRE-chT,1996.??.??,1/2-1/2,2315,2160,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,1-0,2465,2010,
GRE-chT,1996.??.??,0-1,2235,2255,
GRE-chT,1996.??.??,0-1,,2290,
GRE-chT,1996.??.??,1/2-1/2,2215,2365,
GRE-chT,1996.??.??,1/2-1/2,2200,2150,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,0-1,2050,,
GRE-chT,1996.??.??,1-0,2215,,
GRE-chT,1996.??.??,1-0,2335,2255,
GRE-chT,1996.??.??,0-1,2415,2505,
GRE-chT,1996.??.??,1/2-1/2,2185,2220,
GRE-chT,1996.??.??,0-1,,2110,
GRE-chT,1996.??.??,1-0,2110,2240,
GRE-chT,1996.??.??,1-0,2230,,
GRE-chT,1996.??.??,1/2-1/2,2115,2360,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,1-0,2170,2010,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,1/2-1/2,2405,2235,
GRE-chT,1996.??.??,1/2-1/2,2090,2145,
GRE-chT,1996.??.??,1/2-1/2,2280,2375,
GRE-chT,1996.??.??,0-1,2500,2410,
GRE-chT,1996.??.??,1-0,2320,2195,
GRE-chT,1996.??.??,1/2-1/2,2265,2270,
GRE-chT,1996.??.??,1-0,2075,,
GRE-chT,1996.??.??,1/2-1/2,2165,2265,
GRE-chT,1996.??.??,0-1,2290,2495,
GRE-chT,1996.??.??,0-1,,2250,
GRE-chT,1996.??.??,0-1,2270,2585,
GRE-chT,1996.??.??,1/2-1/2,,,
GRE-chT,1996.??.??,1/2-1/2,2515,2535,
GRE-chT,1996.??.??,1-0,2615,2325,
GRE-chT,1996.??.??,1/2-1/2,2400,2360,
GRE-chT,1996.??.??,0-1,,2005,
GRE-chT,1996.??.??,1-0,2200,2210,
GRE-chT,1996.??.??,1-0,2205,2120,
GRE-chT,1996.??.??,1-0,2535,2375,
GRE-chT,1996.??.??,1/2-1/2,2040,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1-0,2330,2060,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,0-1,2120,,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,0-1,,2250,
GRE-chT,1996.??.??,1/2-1/2,2535,2455,
GRE-chT,1996.??.??,1-0,2290,,
GRE-chT,1996.??.??,0-1,,2465,
GRE-chT,1996.??.??,1/2-1/2,,2010,
GRE-chT,1996.??.??,0-1,2150,2140,
GRE-chT,1996.??.??,0-1,2010,2445,
GRE-chT,1996.??.??,1-0,2215,2195,
GRE-chT,1996.??.??,0-1,2215,2365,
GRE-chT,1996.??.??,0-1,2200,,
GRE-chT,1996.??.??,1-0,2050,,
GRE-chT,1996.??.??,1/2-1/2,2325,2245,
GRE-chT,1996.??.??,1-0,,2200,
GRE-chT,1996.??.??,0-1,2150,2405,
GRE-chT,1996.??.??,1/2-1/2,2455,2415,
GRE-chT,1996.??.??,1-0,2535,2560,
GRE-chT,1996.??.??,1-0,2445,,
GRE-chT,1996.??.??,0-1,,2365,
GRE-chT,1996.??.??,0-1,2195,2195,
GRE-chT,1996.??.??,1-0,2325,2535,
GRE-chT,1996.??.??,1/2-1/2,2060,2150,
GRE-chT,1996.??.??,1-0,,2185,
GRE-chT,1996.??.??,1/2-1/2,,2215,
GRE-chT,1996.??.??,1-0,2410,2265,
GRE-chT,1996.??.??,1/2-1/2,,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,0-1,,,
GRE-chT,1996.??.??,1/2-1/2,,,
GRE-chT,1996.??.??,0-1,2140,2230,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,1-0,2005,,
GRE-chT,1996.??.??,0-1,,2215,
GRE-chT,1996.??.??,1-0,2360,2500,
GRE-chT,1996.??.??,0-1,,2170,
GRE-chT,1996.??.??,0-1,2145,2120,
GRE-chT,1996.??.??,1-0,,,
GRE-chT,1996.??.??,1/2-1/2,,2010,
GRE-chT,1996.??.??,1-0,2250,2090,
