Event,Date,Result,WhiteElo,BlackElo,TimeControl
Goch op 09th,1998.10.17,0-1,2465,2090,
Goch op 09th,1998.10.17,1/2-1/2,1919,2220,
Goch op 09th,1998.10.17,1/2-1/2,2135,1984,
Goch op 09th,1998.10.17,1/2-1/2,2051,2165,
Goch op 09th,1998.10.17,0-1,2070,2195,
Goch op 09th,1998.10.17,1-0,2595,2410,
Goch op 09th,1998.10.18,1-0,2205,1932,
Goch op 09th,1998.10.18,0-1,1974,2135,
Goch op 09th,1998.10.18,1/2-1/2,2092,2195,
Goch op 09th,1998.10.18,1-0,2243,2070,
Goch op 09th,1998.10.18,0-1,1943,2210,
Goch op 09th,1998.10.18,1/2-1/2,2410,2465,
Goch op 09th,1998.10.18,1/2-1/2,2220,2051,
Goch op 09th,1998.10.18,1/2-1/2,1984,2145,
Goch op 09th,1998.10.18,1/2-1/2,2410,2595,
Goch op 09th,1998.10.18,1/2-1/2,2105,1919,
Goch op 09th,1998.10.18,0-1,1987,2150,
Goch op 09th,1998.10.18,1-0,2265,2325,
Goch op 09th,1998.10.18,0-1,2195,2081,
Goch op 09th,1998.10.18,1/2-1/2,2057,2190,
Goch op 09th,1998.10.18,0-1,2090,2470,
Goch op 09th,1998.10.18,1/2-1/2,2071,2230,
Goch op 09th,1998.10.18,1/2-1/2,2230,2110,
Goch op 09th,1998.10.18,1/2-1/2,1906,2085,
Goch op 09th,1998.10.18,0-1,2210,2105,
Goch op 09th,1998.10.18,1-0,2325,2243,
Goch op 09th,1998.10.18,1-0,2195,1957,
Goch op 09th,1998.10.18,1/2-1/2,2081,2071,
Goch op 09th,1998.10.18,1/2-1/2,2150,2092,
Goch op 09th,1998.10.18,1/2-1/2,2470,2410,
Goch op 09th,1998.10.18,1/2-1/2,2265,2410,
Goch op 09th,1998.10.18,1/2-1/2,1932,2195,
Goch op 09th,1998.10.18,1/2-1/2,2109,1975,
Goch op 09th,1998.10.18,1-0,2465,2205,
Goch op 09th,1998.10.18,1/2-1/2,1919,2115,
Goch op 09th,1998.10.18,1-0,2135,1955,
Goch op 09th,1998.10.18,1/2-1/2,1972,2220,
Goch op 09th,1998.10.18,1-0,2145,1972,
Goch op 09th,1998.10.18,1/2-1/2,2595,2090,
Szeged TT10 IM,1998.10.15,1/2-1/2,2390,2285,
Szeged TT10 IM,1998.10.15,0-1,2285,2280,
Szeged TT10 IM,1998.10.15,0-1,2310,2350,
Szeged TT10 IM,1998.10.15,0-1,2100,2350,
Szeged TT10 IM,1998.10.15,1-0,2410,2150,
Szeged TT10 IM,1998.10.16,0-1,2150,2310,
Szeged TT10 IM,1998.10.16,1-0,2350,2410,
Szeged TT10 IM,1998.10.16,1-0,2285,2100,
Szeged TT10 IM,1998.10.16,1/2-1/2,2280,2285,
Szeged TT10 IM,1998.10.16,1/2-1/2,2350,2390,
Szeged TT10 IM,1998.10.17,1-0,2390,2150,
Szeged TT10 IM,1998.10.17,0-1,2310,2350,
Szeged TT10 IM,1998.10.17,0-1,2285,2350,
Szeged TT10 IM,1998.10.17,0-1,2100,2280,
Szeged TT10 IM,1998.10.17,1/2-1/2,2410,2285,
Szeged TT10 IM,1998.10.18,1-0,2150,2285,
Szeged TT10 IM,1998.10.18,0-1,2350,2390,
Szeged TT10 IM,1998.10.18,1/2-1/2,2285,2310,
Szeged TT10 IM,1998.10.18,1-0,2280,2350,
Szeged TT10 IM,1998.10.18,0-1,2100,2410,
Szeged TT10 IM,1998.10.19,1-0,2390,2285,
Szeged TT10 IM,1998.10.19,1-0,2310,2100,
Szeged TT10 IM,1998.10.19,0-1,2285,2350,
Szeged TT10 IM,1998.10.19,1-0,2350,2150,
Szeged TT10 IM,1998.10.19,0-1,2410,2280,
Szeged TT10 IM,1998.10.20,1/2-1/2,2350,2350,
Szeged TT10 IM,1998.10.20,1-0,2285,2285,
Szeged TT10 IM,1998.10.20,1/2-1/2,2280,2150,
Szeged TT10 IM,1998.10.20,0-1,2100,2390,
Szeged TT10 IM,1998.10.20,1/2-1/2,2410,2310,
Szeged TT10 IM,1998.10.21,1/2-1/2,2390,2410,
Szeged TT10 IM,1998.10.21,1-0,2150,2350,
Szeged TT10 IM,1998.10.21,1/2-1/2,2310,2280,
Szeged TT10 IM,1998.10.21,1-0,2285,2100,
Szeged TT10 IM,1998.10.21,1/2-1/2,2350,2285,
Szeged TT10 IM,1998.10.22,1-0,2285,2150,
Szeged TT10 IM,1998.10.22,1/2-1/2,2280,2350,
Szeged TT10 IM,1998.10.22,1/2-1/2,2310,2390,
Szeged TT10 IM,1998.10.22,1/2-1/2,2100,2350,
Szeged TT10 IM,1998.10.22,1/2-1/2,2410,2285,
Szeged TT10 IM,1998.10.23,0-1,2390,2280,
Szeged TT10 IM,1998.10.23,1-0,2150,2100,
Szeged TT10 IM,1998.10.23,1-0,2350,2285,
Szeged TT10 IM,1998.10.23,1/2-1/2,2285,2310,
Szeged TT10 IM,1998.10.23,1/2-1/2,2350,2410,
Wernigerode opA 7th,1998.10.15,1/2-1/2,2140,2141,
Wernigerode opA 7th,1998.10.15,1-0,1973,2160,
Wernigerode opA 7th,1998.10.15,0-1,2105,1896,
Wernigerode opA 7th,1998.10.15,0-1,2135,1955,
Wernigerode opA 7th,1998.10.15,0-1,1983,2215,
Wernigerode opA 7th,1998.10.15,1-0,2365,1984,
Wernigerode opA 7th,1998.10.15,1/2-1/2,1910,2115,
Wernigerode opA 7th,1998.10.15,1-0,1876,2080,
Wernigerode opA 7th,1998.10.15,1-0,1994,1825,
Wernigerode opA 7th,1998.10.15,1-0,2050,1874,
Wernigerode opA 7th,1998.10.15,0-1,1870,2231,
Wernigerode opA 7th,1998.10.15,1-0,2064,1865,
Wernigerode opA 7th,1998.10.15,1-0,2175,1976,
Wernigerode opA 7th,1998.10.15,1-0,1852,2029,
Wernigerode opA 7th,1998.10.15,1/2-1/2,2140,1955,
Wernigerode opA 7th,1998.10.15,0-1,1799,1989,
Wernigerode opA 7th,1998.10.15,1-0,1825,1983,
Wernigerode opA 7th,1998.10.15,1/2-1/2,1984,1799,
Wernigerode opA 7th,1998.10.15,1-0,2231,1876,
Wernigerode opA 7th,1998.10.15,1/2-1/2,1955,1955,
Wernigerode opA 7th,1998.10.15,1/2-1/2,1955,2140,
Wernigerode opA 7th,1998.10.15,1-0,2160,1910,
Wernigerode opA 7th,1998.10.15,1-0,1896,2064,
Wernigerode opA 7th,1998.10.15,0-1,1994,2365,
Wernigerode opA 7th,1998.10.15,0-1,1874,2105,
Wernigerode opA 7th,1998.10.15,1-0,2141,1852,
Wernigerode opA 7th,1998.10.15,1-0,2080,1870,
Wernigerode opA 7th,1998.10.15,0-1,2115,2140,
Wernigerode opA 7th,1998.10.15,1-0,2215,1973,
Wernigerode opA 7th,1998.10.15,1/2-1/2,2029,1865,
Wernigerode opA 7th,1998.10.15,1/2-1/2,1976,2135,
Wernigerode opA 7th,1998.10.15,0-1,1989,2175,
Wernigerode opA 7th,1998.10.16,1-0,2140,1955,
Wernigerode opA 7th,1998.10.16,1/2-1/2,1799,2029,
Wernigerode opA 7th,1998.10.16,1/2-1/2,1973,2080,
Wernigerode opA 7th,1998.10.16,1/2-1/2,2135,1825,
Wernigerode opA 7th,1998.10.16,0-1,1983,1976,
Wernigerode opA 7th,1998.10.16,1-0,2365,2231,
Wernigerode opA 7th,1998.10.16,0-1,1910,1984,
Wernigerode opA 7th,1998.10.16,1-0,1876,1994,
Wernigerode opA 7th,1998.10.16,0-1,2050,2141,
Wernigerode opA 7th,1998.10.16,1-0,1870,1874,
Wernigerode opA 7th,1998.10.16,1-0,2064,1955,
Wernigerode opA 7th,1998.10.16,1/2-1/2,2175,2215,
Wernigerode opA 7th,1998.10.16,1/2-1/2,1865,2115,
Wernigerode opA 7th,1998.10.16,1/2-1/2,1852,2160,
Wernigerode opA 7th,1998.10.16,1/2-1/2,2140,1896,
Wernigerode opA 7th,1998.10.16,1-0,2105,1989,
Wernigerode opA 7th,1998.10.16,1-0,1825,2050,
Wernigerode opA 7th,1998.10.16,1-0,1984,1973,
Wernigerode opA 7th,1998.10.16,1-0,2231,2140,
Wernigerode opA 7th,1998.10.16,1/2-1/2,1955,1995,
Wernigerode opA 7th,1998.10.16,1/2-1/2,1955,2135,
Wernigerode opA 7th,1998.10.16,1/2-1/2,2160,2029,
Wernigerode opA 7th,1998.10.16,1/2-1/2,1896,2175,
Wernigerode opA 7th,1998.10.16,0-1,1874,1983,
Wernigerode opA 7th,1998.10.16,0-1,2141,2105,
Wernigerode opA 7th,1998.10.16,1/2-1/2,2064,2140,
Wernigerode opA 7th,1998.10.16,1-0,2080,1852,
Wernigerode opA 7th,1998.10.16,1/2-1/2,2115,1799,
Wernigerode opA 7th,1998.10.16,1/2-1/2,2215,2365,
Wernigerode opA 7th,1998.10.16,1-0,1865,1910,
Wernigerode opA 7th,1998.10.16,1-0,1976,1876,
Wernigerode opA 7th,1998.10.16,1-0,1989,1870,
Wernigerode opA 7th,1998.10.17,1-0,2140,1984,
Wernigerode opA 7th,1998.10.17,1/2-1/2,1825,2141,
Wernigerode opA 7th,1998.10.17,1-0,1973,1799,
Wernigerode opA 7th,1998.10.17,1-0,2105,2215,
Wernigerode opA 7th,1998.10.17,0-1,2135,1876,
Wernigerode opA 7th,1998.10.17,1-0,1983,1870,
Wernigerode opA 7th,1998.10.17,1-0,2365,1896,
Wernigerode opA 7th,1998.10.17,0-1,1910,1874,
Wernigerode opA 7th,1998.10.17,0-1,2160,2064,
Wernigerode opA 7th,1998.10.17,1/2-1/2,1994,1865,
Wernigerode opA 7th,1998.10.17,0-1,2175,2231,
Wernigerode opA 7th,1998.10.17,1-0,2029,1955,
Wernigerode opA 7th,1998.10.17,1/2-1/2,1852,2115,
Wernigerode opA 7th,1998.10.17,1/2-1/2,2140,1955,
Wernigerode opA 7th,1998.10.17,0-1,1976,2080,
Wernigerode opA 7th,1998.10.17,0-1,2050,1989,
Wernigerode opA 7th,1998.10.17,0-1,1799,2050,
Wernigerode opA 7th,1998.10.17,1-0,1984,1994,
Wernigerode opA 7th,1998.10.17,1/2-1/2,2231,2140,
Wernigerode opA 7th,1998.10.17,0-1,2105,2365,
Wernigerode opA 7th,1998.10.17,1/2-1/2,1955,1983,
Wernigerode opA 7th,1998.10.17,0-1,1955,1852,
Wernigerode opA 7th,1998.10.17,0-1,1876,2140,
Wernigerode opA 7th,1998.10.17,0-1,1874,2135,
Wernigerode opA 7th,1998.10.17,1-0,1870,1910,
Wernigerode opA 7th,1998.10.17,0-1,2141,2175,
Wernigerode opA 7th,1998.10.17,1-0,2080,2064,
Wernigerode opA 7th,1998.10.17,1-0,2115,2160,
Wernigerode opA 7th,1998.10.17,1/2-1/2,2215,1896,
Wernigerode opA 7th,1998.10.17,1/2-1/2,1865,1976,
Wernigerode opA 7th,1998.10.17,1/2-1/2,2029,1973,
Wernigerode opA 7th,1998.10.17,1-0,1989,1825,
Wernigerode opA 7th,1998.10.18,0-1,1799,1870,
Wernigerode opA 7th,1998.10.18,1/2-1/2,1825,1865,
Wernigerode opA 7th,1998.10.18,0-1,1973,1983,
Wernigerode opA 7th,1998.10.18,1/2-1/2,2365,2080,
Wernigerode opA 7th,1998.10.18,0-1,1896,2141,
Wernigerode opA 7th,1998.10.18,0-1,1994,2160,
Wernigerode opA 7th,1998.10.18,1-0,1874,1955,
Wernigerode opA 7th,1998.10.18,0-1,2050,1876,
Wernigerode opA 7th,1998.10.18,1/2-1/2,2064,2215,
Wernigerode opA 7th,1998.10.18,1-0,2115,1955,
Wernigerode opA 7th,1998.10.18,1/2-1/2,2175,2140,
Wernigerode opA 7th,1998.10.18,1-0,1852,2135,
Wernigerode opA 7th,1998.10.18,1-0,2140,1984,
Wernigerode opA 7th,1998.10.18,1/2-1/2,1976,2029,
Wernigerode opA 7th,1998.10.18,0-1,1989,2231,
Bundesliga 9899,1998.10.17,1/2-1/2,2675,2590,
Bundesliga 9899,1998.10.17,1/2-1/2,2575,2660,
Bundesliga 9899,1998.10.17,1/2-1/2,2500,2435,
Bundesliga 9899,1998.10.17,1/2-1/2,2460,2380,
Bundesliga 9899,1998.10.17,1/2-1/2,2450,2470,
Bundesliga 9899,1998.10.17,1/2-1/2,2390,2245,
Bundesliga 9899,1998.10.17,0-1,2360,2310,
Bundesliga 9899,1998.10.17,1-0,2280,2305,
Bundesliga 9899,1998.10.17,1/2-1/2,2660,2595,
Bundesliga 9899,1998.10.17,1/2-1/2,2605,2550,
Bundesliga 9899,1998.10.17,1/2-1/2,2530,2660,
Bundesliga 9899,1998.10.17,1-0,2630,2490,
Bundesliga 9899,1998.10.17,0-1,2435,2595,
Bundesliga 9899,1998.10.17,1/2-1/2,2580,2430,
Bundesliga 9899,1998.10.17,1-0,2535,2530,
Bundesliga 9899,1998.10.17,1/2-1/2,2525,2495,
Bundesliga 9899,1998.10.17,1/2-1/2,2570,2530,
Bundesliga 9899,1998.10.17,1/2-1/2,2565,2575,
Bundesliga 9899,1998.10.17,1/2-1/2,2570,2495,
Bundesliga 9899,1998.10.17,1/2-1/2,2395,2415,
Bundesliga 9899,1998.10.17,0-1,2370,2375,
Bundesliga 9899,1998.10.17,1/2-1/2,2355,2380,
Bundesliga 9899,1998.10.17,1/2-1/2,2360,2330,
Bundesliga 9899,1998.10.17,0-1,2315,2360,
Bundesliga 9899,1998.10.17,1/2-1/2,2515,2630,
Bundesliga 9899,1998.10.17,0-1,2525,2410,
Bundesliga 9899,1998.10.17,1/2-1/2,2530,2460,
Bundesliga 9899,1998.10.17,1/2-1/2,2545,2525,
Bundesliga 9899,1998.10.17,0-1,2395,2525,
Bundesliga 9899,1998.10.17,0-1,2495,2410,
Bundesliga 9899,1998.10.17,0-1,2300,2430,
Bundesliga 9899,1998.10.17,1-0,2400,2400,
Bundesliga 9899,1998.10.17,0-1,2505,2595,
Bundesliga 9899,1998.10.17,1/2-1/2,2510,2415,
Bundesliga 9899,1998.10.17,1/2-1/2,2485,2550,
Bundesliga 9899,1998.10.17,1-0,2390,2525,
Bundesliga 9899,1998.10.17,1/2-1/2,2385,2380,
Bundesliga 9899,1998.10.17,0-1,2460,2420,
Bundesliga 9899,1998.10.17,0-1,2400,2440,
Bundesliga 9899,1998.10.17,1-0,2275,2300,
Bundesliga 9899,1998.10.17,1/2-1/2,2610,2580,
Bundesliga 9899,1998.10.17,1/2-1/2,2605,2565,
Bundesliga 9899,1998.10.17,1-0,2555,2515,
Bundesliga 9899,1998.10.17,1-0,2450,2450,
Bundesliga 9899,1998.10.17,1/2-1/2,2435,2445,
Bundesliga 9899,1998.10.17,1/2-1/2,2430,2435,
Bundesliga 9899,1998.10.17,0-1,2310,2420,
Bundesliga 9899,1998.10.17,1/2-1/2,2385,2445,
Bundesliga 9899,1998.10.17,1/2-1/2,2630,2490,
Bundesliga 9899,1998.10.17,1/2-1/2,2540,2650,
Bundesliga 9899,1998.10.17,1-0,2560,2515,
Bundesliga 9899,1998.10.17,0-1,2430,2555,
Bundesliga 9899,1998.10.17,1-0,2565,2290,
Bundesliga 9899,1998.10.17,1/2-1/2,2380,2545,
Bundesliga 9899,1998.10.17,1/2-1/2,2555,2315,
Bundesliga 9899,1998.10.17,1/2-1/2,2280,2515,
Bundesliga 9899,1998.10.17,1/2-1/2,2505,2520,
Bundesliga 9899,1998.10.17,1/2-1/2,2495,2460,
Bundesliga 9899,1998.10.17,1/2-1/2,2410,2580,
Bundesliga 9899,1998.10.17,1/2-1/2,2360,2410,
Bundesliga 9899,1998.10.17,1/2-1/2,2300,2370,
Bundesliga 9899,1998.10.17,0-1,2340,2300,
Bundesliga 9899,1998.10.17,1/2-1/2,2235,2340,
Bundesliga 9899,1998.10.17,1/2-1/2,2250,2245,
Bundesliga 9899,1998.10.18,1/2-1/2,2595,2675,
Bundesliga 9899,1998.10.18,1/2-1/2,2660,2605,
Bundesliga 9899,1998.10.18,1/2-1/2,2660,2500,
Bundesliga 9899,1998.10.18,0-1,2380,2630,
Bundesliga 9899,1998.10.18,1/2-1/2,2595,2450,
Bundesliga 9899,1998.10.18,0-1,2395,2580,
Bundesliga 9899,1998.10.18,0-1,2530,2360,
Bundesliga 9899,1998.10.18,0-1,2305,2525,
Bundesliga 9899,1998.10.18,1/2-1/2,2590,2660,
Bundesliga 9899,1998.10.18,1/2-1/2,2550,2575,
Bundesliga 9899,1998.10.18,1/2-1/2,2435,2530,
Bundesliga 9899,1998.10.18,1-0,2490,2460,
Bundesliga 9899,1998.10.18,1/2-1/2,2470,2435,
Bundesliga 9899,1998.10.18,1/2-1/2,2430,2390,
Bundesliga 9899,1998.10.18,0-1,2280,2495,
Bundesliga 9899,1998.10.18,1-0,2415,2305,
Bundesliga 9899,1998.10.18,1/2-1/2,2580,2570,
Bundesliga 9899,1998.10.18,1-0,2575,2605,
Bundesliga 9899,1998.10.18,0-1,2545,2545,
Bundesliga 9899,1998.10.18,1/2-1/2,2415,2450,
Bundesliga 9899,1998.10.18,1/2-1/2,2445,2370,
Bundesliga 9899,1998.10.18,1/2-1/2,2380,2430,
Bundesliga 9899,1998.10.18,1-0,2425,2360,
Bundesliga 9899,1998.10.18,1/2-1/2,2360,2385,
Bundesliga 9899,1998.10.18,1-0,2630,2505,
Bundesliga 9899,1998.10.18,1/2-1/2,2415,2525,
Bundesliga 9899,1998.10.18,1/2-1/2,2460,2485,
Bundesliga 9899,1998.10.18,0-1,2525,2545,
Bundesliga 9899,1998.10.18,1-0,2525,2385,
Bundesliga 9899,1998.10.18,1-0,2420,2495,
Bundesliga 9899,1998.10.18,1/2-1/2,2430,2400,
Bundesliga 9899,1998.10.18,0-1,2300,2400,
Bundesliga 9899,1998.10.18,1/2-1/2,2530,2610,
Bundesliga 9899,1998.10.18,0-1,2540,2540,
Bundesliga 9899,1998.10.18,1-0,2495,2555,
Bundesliga 9899,1998.10.18,1-0,2450,2395,
Bundesliga 9899,1998.10.18,0-1,2375,2435,
Bundesliga 9899,1998.10.18,1-0,2420,2405,
Bundesliga 9899,1998.10.18,1/2-1/2,2330,2300,
Bundesliga 9899,1998.10.18,1/2-1/2,2445,2315,
Bundesliga 9899,1998.10.18,1/2-1/2,2595,2515,
Bundesliga 9899,1998.10.18,1/2-1/2,2410,2510,
Bundesliga 9899,1998.10.18,1/2-1/2,2550,2530,
Bundesliga 9899,1998.10.18,1/2-1/2,2525,2390,
Bundesliga 9899,1998.10.18,1/2-1/2,2460,2395,
Bundesliga 9899,1998.10.18,1/2-1/2,2410,2440,
Bundesliga 9899,1998.10.18,1-0,2425,2300,
Bundesliga 9899,1998.10.18,1-0,2400,2340,
Bundesliga 9899,1998.10.18,1/2-1/2,2520,2630,
Bundesliga 9899,1998.10.18,1-0,2650,2495,
Bundesliga 9899,1998.10.18,1/2-1/2,2580,2560,
Bundesliga 9899,1998.10.18,0-1,2555,2360,
Bundesliga 9899,1998.10.18,0-1,2370,2565,
Bundesliga 9899,1998.10.18,1-0,2545,2340,
Bundesliga 9899,1998.10.18,0-1,2340,2555,
Bundesliga 9899,1998.10.18,1-0,2515,2235,
Bundesliga 9899,1998.10.18,1/2-1/2,2490,2505,
Bundesliga 9899,1998.10.18,1/2-1/2,2460,2540,
Bundesliga 9899,1998.10.18,1-0,2515,2410,
Bundesliga 9899,1998.10.18,1/2-1/2,2410,2430,
Bundesliga 9899,1998.10.18,0-1,2290,2300,
Bundesliga 9899,1998.10.18,0-1,2300,2380,
Bundesliga 9899,1998.10.18,1/2-1/2,2315,2235,
Bundesliga 9899,1998.10.18,1/2-1/2,2345,2280,
Bundesliga 9899,1998.11.21,1-0,2675,2630,
Bundesliga 9899,1998.11.21,0-1,2650,2660,
Bundesliga 9899,1998.11.21,0-1,2460,2635,
Bundesliga 9899,1998.11.21,1/2-1/2,2560,2460,
Bundesliga 9899,1998.11.21,0-1,2380,2575,
Bundesliga 9899,1998.11.21,1-0,2605,2450,
Bundesliga 9899,1998.11.21,0-1,2245,2565,
Bundesliga 9899,1998.11.21,1/2-1/2,2545,2305,
Bundesliga 9899,1998.11.21,1-0,2660,2590,
Bundesliga 9899,1998.11.21,1-0,2505,2550,
Bundesliga 9899,1998.11.21,0-1,2530,2460,
Bundesliga 9899,1998.11.21,1/2-1/2,2425,2435,
Bundesliga 9899,1998.11.21,0-1,2430,2410,
Bundesliga 9899,1998.11.21,0-1,2300,2495,
Bundesliga 9899,1998.11.21,1/2-1/2,2420,2300,
Bundesliga 9899,1998.11.21,1/2-1/2,2245,2300,
Bundesliga 9899,1998.11.21,1-0,2575,2570,
Bundesliga 9899,1998.11.21,1-0,2575,2435,
Bundesliga 9899,1998.11.21,0-1,2460,2480,
Bundesliga 9899,1998.11.21,1-0,2415,2470,
Bundesliga 9899,1998.11.21,0-1,2390,2370,
Bundesliga 9899,1998.11.21,1-0,2405,2310,
Bundesliga 9899,1998.11.21,1/2-1/2,2280,2380,
Bundesliga 9899,1998.11.21,1-0,2360,,
Bundesliga 9899,1998.11.21,1-0,2580,2520,
Bundesliga 9899,1998.11.21,1/2-1/2,2520,2525,
Bundesliga 9899,1998.11.21,1-0,2460,2495,
Bundesliga 9899,1998.11.21,0-1,2345,2545,
Bundesliga 9899,1998.11.21,1-0,2525,2360,
Bundesliga 9899,1998.11.21,0-1,2370,2430,
Bundesliga 9899,1998.11.21,1-0,2400,2340,
Bundesliga 9899,1998.11.21,1-0,2250,2310,
Bundesliga 9899,1998.11.21,1/2-1/2,2505,2580,
Bundesliga 9899,1998.11.21,1/2-1/2,2605,2415,
Bundesliga 9899,1998.11.21,1/2-1/2,2485,2520,
Bundesliga 9899,1998.11.21,1/2-1/2,2515,2525,
Bundesliga 9899,1998.11.21,1/2-1/2,2385,2450,
Bundesliga 9899,1998.11.21,1/2-1/2,2445,2400,
Bundesliga 9899,1998.11.21,1/2-1/2,2300,2425,
Bundesliga 9899,1998.11.21,0-1,2405,2390,
Bundesliga 9899,1998.11.21,1/2-1/2,2515,2610,
Bundesliga 9899,1998.11.21,1-0,2530,2565,
Bundesliga 9899,1998.11.21,0-1,2410,2610,
Bundesliga 9899,1998.11.21,1/2-1/2,2495,2530,
Bundesliga 9899,1998.11.21,1-0,2525,2395,
Bundesliga 9899,1998.11.21,1-0,2375,2395,
Bundesliga 9899,1998.11.21,1/2-1/2,2410,2355,
Bundesliga 9899,1998.11.21,1/2-1/2,2330,2305,
Bundesliga 9899,1998.11.21,1-0,2595,2490,
Bundesliga 9899,1998.11.21,1-0,2560,2510,
Bundesliga 9899,1998.11.21,1/2-1/2,2550,2540,
Bundesliga 9899,1998.11.21,1/2-1/2,2430,2380,
Bundesliga 9899,1998.11.21,1-0,2440,2395,
Bundesliga 9899,1998.11.21,1/2-1/2,2315,2425,
Bundesliga 9899,1998.11.21,0-1,2340,2345,
Bundesliga 9899,1998.11.21,0-1,2280,2275,
Bundesliga 9899,1998.11.21,1/2-1/2,2595,2610,
Bundesliga 9899,1998.11.21,0-1,2565,2605,
Bundesliga 9899,1998.11.21,1-0,2660,2555,
Bundesliga 9899,1998.11.21,1/2-1/2,2555,2635,
Bundesliga 9899,1998.11.21,1/2-1/2,2630,2450,
Bundesliga 9899,1998.11.21,1/2-1/2,2435,2595,
Bundesliga 9899,1998.11.21,1-0,2580,2435,
Bundesliga 9899,1998.11.21,0-1,2335,2510,
Bundesliga 9899,1998.11.22,1/2-1/2,2590,2675,
Bundesliga 9899,1998.11.22,0-1,2660,2505,
Bundesliga 9899,1998.11.22,0-1,2460,2460,
Bundesliga 9899,1998.11.22,1/2-1/2,2460,2425,
Bundesliga 9899,1998.11.22,1-0,2410,2380,
Bundesliga 9899,1998.11.22,1/2-1/2,2450,2300,
Bundesliga 9899,1998.11.22,1-0,2300,2245,
Bundesliga 9899,1998.11.22,1/2-1/2,2305,2245,
Bundesliga 9899,1998.11.22,1/2-1/2,2630,2660,
