Event,Date,Result,WhiteElo,BlackElo,TimeControl
Olympiad Women-28,1988.11.16,1/2-1/2,2195,2245,
Olympiad Women-28,1988.11.16,1/2-1/2,2155,2365,
Olympiad Women-28,1988.11.16,1/2-1/2,,2245,
Olympiad Women-28,1988.11.16,1-0,2270,2190,
Olympiad Women-28,1988.11.16,0-1,2015,2145,
Olympiad Women-28,1988.11.16,1-0,2425,2290,
Olympiad Women-28,1988.11.16,1-0,2185,2090,
Olympiad Women-28,1988.11.16,1/2-1/2,1825,2005,
Olympiad Women-28,1988.11.16,1/2-1/2,2025,2040,
Olympiad Women-28,1988.11.16,1/2-1/2,2005,,
Olympiad Women-28,1988.11.16,1-0,2400,2140,
Olympiad Women-28,1988.11.16,1-0,2190,2025,
Olympiad Women-28,1988.11.16,1/2-1/2,2070,2245,
Olympiad Women-28,1988.11.16,1/2-1/2,2005,,
Olympiad Women-28,1988.11.16,1/2-1/2,,2005,
Olympiad Women-28,1988.11.16,1-0,2005,,
Olympiad Women-28,1988.11.16,1-0,,,
Olympiad Women-28,1988.11.16,1-0,,2005,
Olympiad Women-28,1988.11.16,0-1,,,
Olympiad Women-28,1988.11.16,0-1,2005,,
Olympiad Women-28,1988.11.16,0-1,,2005,
Olympiad Women-28,1988.11.16,0-1,,2055,
Olympiad Women-28,1988.11.16,0-1,,1905,
Olympiad Women-28,1988.11.16,1-0,,,
Olympiad Women-28,1988.11.16,1/2-1/2,,,
Olympiad Women-28,1988.11.16,1-0,2065,2005,
Olympiad Women-28,1988.11.16,0-1,2205,2185,
Olympiad Women-28,1988.11.16,0-1,2025,2215,
Olympiad Women-28,1988.11.16,0-1,,2010,
Olympiad Women-28,1988.11.16,0-1,,2005,
Olympiad Women-28,1988.11.16,1-0,2005,,
Olympiad Women-28,1988.11.16,1/2-1/2,2015,2055,
Olympiad Women-28,1988.11.16,0-1,,,
Olympiad Women-28,1988.11.16,0-1,,2020,
Olympiad Women-28,1988.11.16,0-1,2165,2230,
Olympiad Women-28,1988.11.16,0-1,2205,2335,
Olympiad Women-28,1988.11.16,1/2-1/2,2220,2230,
Olympiad Women-28,1988.11.16,1-0,2430,2260,
Olympiad Women-28,1988.11.16,0-1,2270,2400,
Olympiad Women-28,1988.11.16,1/2-1/2,2245,2535,
Olympiad Women-28,1988.11.16,1/2-1/2,,,
Olympiad Women-28,1988.11.16,1-0,,,
Olympiad Women-28,1988.11.16,0-1,,,
Olympiad Women-28,1988.11.16,0-1,2005,,
Olympiad Women-28,1988.11.16,1-0,2035,2005,
Olympiad Women-28,1988.11.16,1-0,2005,,
Olympiad Women-28,1988.11.18,0-1,2170,2270,
Olympiad Women-28,1988.11.18,1-0,2345,2195,
Olympiad Women-28,1988.11.18,1-0,2265,,
Olympiad Women-28,1988.11.18,0-1,,2140,
Olympiad Women-28,1988.11.18,1-0,2175,2070,
Olympiad Women-28,1988.11.18,0-1,2070,,
Olympiad Women-28,1988.11.18,1-0,2030,2190,
Olympiad Women-28,1988.11.18,1-0,2190,2070,
Olympiad Women-28,1988.11.18,0-1,2165,2245,
Olympiad Women-28,1988.11.18,1/2-1/2,,,
Olympiad Women-28,1988.11.18,1-0,2040,,
Olympiad Women-28,1988.11.18,1-0,,1915,
Olympiad Women-28,1988.11.18,1/2-1/2,,,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.18,1/2-1/2,2005,2015,
Olympiad Women-28,1988.11.18,0-1,2005,2015,
Olympiad Women-28,1988.11.18,1-0,2185,2005,
Olympiad Women-28,1988.11.18,0-1,2085,2135,
Olympiad Women-28,1988.11.18,1-0,2190,2060,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.18,0-1,2240,2205,
Olympiad Women-28,1988.11.18,1/2-1/2,2060,2350,
Olympiad Women-28,1988.11.18,1-0,2200,2170,
Olympiad Women-28,1988.11.18,1-0,2020,1915,
Olympiad Women-28,1988.11.18,1/2-1/2,2020,2005,
Olympiad Women-28,1988.11.18,1/2-1/2,2155,2005,
Olympiad Women-28,1988.11.18,1/2-1/2,2335,2285,
Olympiad Women-28,1988.11.18,1/2-1/2,2280,,
Olympiad Women-28,1988.11.18,1-0,,2220,
Olympiad Women-28,1988.11.18,0-1,,2085,
Olympiad Women-28,1988.11.18,0-1,2025,2120,
Olympiad Women-28,1988.11.18,0-1,2060,2005,
Olympiad Women-28,1988.11.18,0-1,2220,2225,
Olympiad Women-28,1988.11.18,1/2-1/2,2130,2020,
Olympiad Women-28,1988.11.18,1/2-1/2,2370,2250,
Olympiad Women-28,1988.11.18,1-0,2225,2095,
Olympiad Women-28,1988.11.18,1-0,2235,2205,
Olympiad Women-28,1988.11.18,1-0,2015,2065,
Olympiad Women-28,1988.11.18,1/2-1/2,2005,2005,
Olympiad Women-28,1988.11.18,0-1,,,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.18,1-0,2245,2270,
Olympiad Women-28,1988.11.18,0-1,2355,2245,
Olympiad Women-28,1988.11.18,1/2-1/2,2270,2300,
Olympiad Women-28,1988.11.18,0-1,,,
Olympiad Women-28,1988.11.18,1-0,2005,,
Olympiad Women-28,1988.11.18,0-1,2055,1905,
Olympiad Women-28,1988.11.18,1/2-1/2,2145,2195,
Olympiad Women-28,1988.11.18,1/2-1/2,2305,2185,
Olympiad Women-28,1988.11.18,1/2-1/2,2325,2315,
Olympiad Women-28,1988.11.18,1/2-1/2,2535,2490,
Olympiad Women-28,1988.11.18,0-1,2400,2345,
Olympiad Women-28,1988.11.18,1/2-1/2,2365,2340,
Olympiad Women-28,1988.11.18,1/2-1/2,,,
Olympiad Women-28,1988.11.18,1-0,,2005,
Olympiad Women-28,1988.11.18,1-0,2105,2035,
Olympiad Women-28,1988.11.18,0-1,,2035,
Olympiad Women-28,1988.11.18,1/2-1/2,1835,2015,
Olympiad Women-28,1988.11.18,1-0,,2110,
Olympiad Women-28,1988.11.18,1-0,2005,,
Olympiad Women-28,1988.11.18,1-0,2005,,
Olympiad Women-28,1988.11.18,0-1,,,
Olympiad Women-28,1988.11.18,0-1,,,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.18,0-1,2055,2005,
Olympiad Women-28,1988.11.18,0-1,2020,2005,
Olympiad Women-28,1988.11.18,1-0,2005,,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.18,0-1,,,
Olympiad Women-28,1988.11.18,0-1,2005,,
Olympiad Women-28,1988.11.18,1-0,2010,,
Olympiad Women-28,1988.11.18,0-1,2015,2335,
Olympiad Women-28,1988.11.18,0-1,,,
Olympiad Women-28,1988.11.18,0-1,2005,,
Olympiad Women-28,1988.11.18,0-1,,,
Olympiad Women-28,1988.11.18,1/2-1/2,1905,2005,
Olympiad Women-28,1988.11.18,1/2-1/2,2205,2230,
Olympiad Women-28,1988.11.18,1-0,2165,2015,
Olympiad Women-28,1988.11.18,0-1,2205,2425,
Olympiad Women-28,1988.11.18,0-1,,2005,
Olympiad Women-28,1988.11.18,1-0,2005,,
Olympiad Women-28,1988.11.18,1-0,,,
Olympiad Women-28,1988.11.19,1-0,2220,2005,
Olympiad Women-28,1988.11.19,1-0,,,
Olympiad Women-28,1988.11.19,0-1,,2170,
Olympiad Women-28,1988.11.19,0-1,2035,2070,
Olympiad Women-28,1988.11.19,0-1,,,
Olympiad Women-28,1988.11.19,0-1,,,
Olympiad Women-28,1988.11.19,1-0,2225,,
Olympiad Women-28,1988.11.19,1-0,2205,2165,
Olympiad Women-28,1988.11.19,1/2-1/2,2030,2180,
Olympiad Women-28,1988.11.19,0-1,,,
Olympiad Women-28,1988.11.19,0-1,,2085,
Olympiad Women-28,1988.11.19,1/2-1/2,2060,,
Olympiad Women-28,1988.11.19,1-0,2055,,
Olympiad Women-28,1988.11.19,1-0,,,
Olympiad Women-28,1988.11.19,0-1,,2020,
Olympiad Women-28,1988.11.19,0-1,2005,,
Olympiad Women-28,1988.11.19,1-0,,,
Olympiad Women-28,1988.11.19,1-0,2015,2015,
Olympiad Women-28,1988.11.19,1-0,2165,2170,
Olympiad Women-28,1988.11.19,1-0,2235,,
Olympiad Women-28,1988.11.19,1/2-1/2,2350,2230,
Olympiad Women-28,1988.11.19,0-1,,2200,
Olympiad Women-28,1988.11.19,0-1,,2020,
Olympiad Women-28,1988.11.19,1-0,2155,,
Olympiad Women-28,1988.11.19,1-0,2430,,
Olympiad Women-28,1988.11.19,0-1,2285,2535,
Olympiad Women-28,1988.11.19,0-1,,2400,
Olympiad Women-28,1988.11.19,1-0,2140,2060,
Olympiad Women-28,1988.11.19,0-1,2085,2070,
Olympiad Women-28,1988.11.19,1/2-1/2,2120,2175,
Olympiad Women-28,1988.11.19,0-1,2205,2365,
Olympiad Women-28,1988.11.19,1-0,2345,2200,
Olympiad Women-28,1988.11.19,1-0,2490,2060,
Olympiad Women-28,1988.11.19,1/2-1/2,2095,2220,
Olympiad Women-28,1988.11.19,1-0,2095,2015,
Olympiad Women-28,1988.11.19,1/2-1/2,2370,2235,
Olympiad Women-28,1988.11.19,1/2-1/2,,1825,
Olympiad Women-28,1988.11.19,1-0,2040,,
Olympiad Women-28,1988.11.19,1-0,1915,2005,
Olympiad Women-28,1988.11.19,1-0,2300,2215,
Olympiad Women-28,1988.11.19,0-1,2250,2355,
Olympiad Women-28,1988.11.19,1/2-1/2,2220,2035,
Olympiad Women-28,1988.11.19,0-1,2015,2005,
Olympiad Women-28,1988.11.19,0-1,1905,2185,
Olympiad Women-28,1988.11.19,1/2-1/2,,2005,
Olympiad Women-28,1988.11.19,1-0,2005,2155,
Olympiad Women-28,1988.11.19,1-0,2135,2020,
Olympiad Women-28,1988.11.19,1-0,2005,2190,
Olympiad Women-28,1988.11.19,1/2-1/2,2220,2305,
Olympiad Women-28,1988.11.19,1-0,2315,2335,
Olympiad Women-28,1988.11.19,1/2-1/2,2210,2230,
Olympiad Women-28,1988.11.19,1-0,2400,2290,
Olympiad Women-28,1988.11.19,1-0,2185,2190,
Olympiad Women-28,1988.11.19,1/2-1/2,2190,,
Olympiad Women-28,1988.11.19,1-0,2090,,
Olympiad Women-28,1988.11.19,1-0,2425,,
Olympiad Women-28,1988.11.19,1-0,2105,2205,
Olympiad Women-28,1988.11.19,0-1,2035,2025,
Olympiad Women-28,1988.11.19,1/2-1/2,2110,2005,
Olympiad Women-28,1988.11.19,0-1,2005,1835,
Olympiad Women-28,1988.11.19,1/2-1/2,2005,,
Olympiad Women-28,1988.11.19,0-1,,,
Olympiad Women-28,1988.11.19,1/2-1/2,,2055,
Olympiad Women-28,1988.11.19,1-0,,,
Olympiad Women-28,1988.11.19,0-1,,,
Olympiad Women-28,1988.11.19,0-1,,,
Olympiad Women-28,1988.11.19,1-0,,,
Olympiad Women-28,1988.11.19,1/2-1/2,,,
Olympiad Women-28,1988.11.19,1/2-1/2,,,
Olympiad Women-28,1988.11.19,1/2-1/2,,2005,
Olympiad Women-28,1988.11.19,1/2-1/2,2005,2015,
Olympiad Women-28,1988.11.19,1/2-1/2,,,
Olympiad Women-28,1988.11.19,1-0,,,
Olympiad Women-28,1988.11.19,0-1,,,
Olympiad Women-28,1988.11.19,1/2-1/2,,,
Olympiad Women-28,1988.11.19,1-0,,2005,
Olympiad Women-28,1988.11.19,1-0,2335,2005,
Olympiad Women-28,1988.11.19,1/2-1/2,2005,,
Olympiad Women-28,1988.11.19,0-1,2005,,
Olympiad Women-28,1988.11.19,0-1,,2005,
Olympiad Women-28,1988.11.19,0-1,2005,,
Olympiad Women-28,1988.11.19,1-0,2365,2245,
Olympiad Women-28,1988.11.19,1-0,2265,2270,
Olympiad Women-28,1988.11.19,0-1,2260,2245,
Olympiad Women-28,1988.11.20,1/2-1/2,,2170,
Olympiad Women-28,1988.11.20,1/2-1/2,,,
Olympiad Women-28,1988.11.20,1-0,,,
Olympiad Women-28,1988.11.20,1-0,2215,,
Olympiad Women-28,1988.11.20,0-1,2070,2250,
Olympiad Women-28,1988.11.20,0-1,,2220,
Olympiad Women-28,1988.11.20,0-1,2005,2165,
Olympiad Women-28,1988.11.20,1-0,2030,2005,
Olympiad Women-28,1988.11.20,0-1,2005,,
Olympiad Women-28,1988.11.20,1-0,2005,,
Olympiad Women-28,1988.11.20,1-0,,,
Olympiad Women-28,1988.11.20,0-1,,2005,
Olympiad Women-28,1988.11.20,0-1,,,
Olympiad Women-28,1988.11.20,1-0,,,
Olympiad Women-28,1988.11.20,1/2-1/2,,,
Olympiad Women-28,1988.11.20,1-0,2085,2200,
Olympiad Women-28,1988.11.20,1-0,2155,2060,
Olympiad Women-28,1988.11.20,1-0,,2020,
Olympiad Women-28,1988.11.20,1-0,2240,2095,
Olympiad Women-28,1988.11.20,1/2-1/2,2235,2350,
Olympiad Women-28,1988.11.20,0-1,2015,2235,
Olympiad Women-28,1988.11.20,1-0,2245,,
Olympiad Women-28,1988.11.20,1/2-1/2,,2190,
Olympiad Women-28,1988.11.20,1-0,,2400,
Olympiad Women-28,1988.11.20,0-1,,2085,
Olympiad Women-28,1988.11.20,1/2-1/2,1835,2120,
Olympiad Women-28,1988.11.20,1-0,2060,2110,
Olympiad Women-28,1988.11.20,1-0,2105,2015,
Olympiad Women-28,1988.11.20,1/2-1/2,2090,2205,
Olympiad Women-28,1988.11.20,0-1,2060,2425,
Olympiad Women-28,1988.11.20,1-0,2145,2095,
Olympiad Women-28,1988.11.20,0-1,2290,2370,
Olympiad Women-28,1988.11.20,1-0,2220,2205,
Olympiad Women-28,1988.11.20,0-1,,,
Olympiad Women-28,1988.11.20,0-1,2015,,
Olympiad Women-28,1988.11.20,0-1,,2005,
Olympiad Women-28,1988.11.20,0-1,2035,2280,
Olympiad Women-28,1988.11.20,0-1,2355,2335,
Olympiad Women-28,1988.11.20,1-0,2230,2300,
Olympiad Women-28,1988.11.20,0-1,,2140,
Olympiad Women-28,1988.11.20,1-0,2175,1905,
Olympiad Women-28,1988.11.20,1-0,2070,2005,
Olympiad Women-28,1988.11.20,1/2-1/2,2155,2040,
Olympiad Women-28,1988.11.20,1-0,,,
Olympiad Women-28,1988.11.20,1-0,1915,2135,
Olympiad Women-28,1988.11.20,1-0,2560,2315,
Olympiad Women-28,1988.11.20,0-1,2305,2430,
Olympiad Women-28,1988.11.20,1-0,2340,2195,
Olympiad Women-28,1988.11.20,1-0,2245,2345,
Olympiad Women-28,1988.11.20,1/2-1/2,2345,2265,
Olympiad Women-28,1988.11.20,1/2-1/2,2490,2365,
Olympiad Women-28,1988.11.20,1-0,,2020,
Olympiad Women-28,1988.11.20,1/2-1/2,2025,2055,
Olympiad Women-28,1988.11.20,0-1,,2005,
Olympiad Women-28,1988.11.20,0-1,2005,,
Olympiad Women-28,1988.11.20,1-0,2005,,
Olympiad Women-28,1988.11.20,0-1,,,
Olympiad Women-28,1988.11.20,1/2-1/2,,,
Olympiad Women-28,1988.11.20,1-0,,,
Olympiad Women-28,1988.11.20,1/2-1/2,,,
Olympiad Women-28,1988.11.20,0-1,,,
Olympiad Women-28,1988.11.20,1/2-1/2,,,
Olympiad Women-28,1988.11.20,1-0,2055,2005,
Olympiad Women-28,1988.11.20,1/2-1/2,2005,,
Olympiad Women-28,1988.11.20,0-1,,2005,
Olympiad Women-28,1988.11.20,0-1,,,
Olympiad Women-28,1988.11.20,1-0,2225,2010,
Olympiad Women-28,1988.11.20,0-1,,2065,
Olympiad Women-28,1988.11.20,1/2-1/2,2335,2180,
Olympiad Women-28,1988.11.20,1-0,,,
Olympiad Women-28,1988.11.20,1/2-1/2,,,
Olympiad Women-28,1988.11.20,0-1,,,
Olympiad Women-28,1988.11.20,1/2-1/2,2005,1905,
Olympiad Women-28,1988.11.20,1-0,,2005,
Olympiad Women-28,1988.11.20,1-0,,,
Olympiad Women-28,1988.11.20,1-0,2270,2165,
Olympiad Women-28,1988.11.20,1/2-1/2,2230,2260,
Olympiad Women-28,1988.11.20,0-1,2245,2205,
Olympiad Women-28,1988.11.20,0-1,2005,2010,
Olympiad Women-28,1988.11.20,1/2-1/2,2005,2025,
Olympiad Women-28,1988.11.20,1/2-1/2,2185,2020,
Olympiad Women-28,1988.11.20,0-1,,2035,
Olympiad Women-28,1988.11.20,1-0,,2015,
Olympiad Women-28,1988.11.20,1-0,,2005,
Olympiad Women-28,1988.11.21,1-0,2170,2230,
Olympiad Women-28,1988.11.21,0-1,2205,2220,
Olympiad Women-28,1988.11.21,1/2-1/2,,,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,0-1,2005,,
Olympiad Women-28,1988.11.21,0-1,1905,2070,
Olympiad Women-28,1988.11.21,1/2-1/2,2010,2070,
Olympiad Women-28,1988.11.21,1-0,2030,,
Olympiad Women-28,1988.11.21,0-1,2165,2335,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1/2-1/2,,,
Olympiad Women-28,1988.11.21,0-1,,,
Olympiad Women-28,1988.11.21,0-1,2005,,
Olympiad Women-28,1988.11.21,1/2-1/2,2005,,
Olympiad Women-28,1988.11.21,0-1,2005,2005,
Olympiad Women-28,1988.11.21,1/2-1/2,2075,2015,
Olympiad Women-28,1988.11.21,0-1,2060,2235,
Olympiad Women-28,1988.11.21,1/2-1/2,2040,,
Olympiad Women-28,1988.11.21,1/2-1/2,2235,2245,
Olympiad Women-28,1988.11.21,1/2-1/2,2270,2240,
Olympiad Women-28,1988.11.21,1/2-1/2,2350,2365,
Olympiad Women-28,1988.11.21,0-1,1915,,
Olympiad Women-28,1988.11.21,0-1,1915,2155,
Olympiad Women-28,1988.11.21,1-0,2200,1825,
Olympiad Women-28,1988.11.21,1/2-1/2,2315,2285,
Olympiad Women-28,1988.11.21,0-1,2210,,
Olympiad Women-28,1988.11.21,1/2-1/2,,2305,
Olympiad Women-28,1988.11.21,1/2-1/2,,2060,
Olympiad Women-28,1988.11.21,0-1,2085,,
Olympiad Women-28,1988.11.21,1-0,2120,2035,
Olympiad Women-28,1988.11.21,0-1,2245,2105,
Olympiad Women-28,1988.11.21,1-0,2355,2205,
Olympiad Women-28,1988.11.21,1-0,2200,2300,
Olympiad Women-28,1988.11.21,0-1,2095,2320,
Olympiad Women-28,1988.11.21,1-0,2365,2225,
Olympiad Women-28,1988.11.21,0-1,2370,2490,
Olympiad Women-28,1988.11.21,1-0,2005,,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1-0,2015,,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1-0,2135,2005,
Olympiad Women-28,1988.11.21,1/2-1/2,2005,2190,
Olympiad Women-28,1988.11.21,1-0,2185,2215,
Olympiad Women-28,1988.11.21,0-1,2250,2290,
Olympiad Women-28,1988.11.21,0-1,2220,2145,
Olympiad Women-28,1988.11.21,1/2-1/2,2140,2180,
Olympiad Women-28,1988.11.21,0-1,2225,2070,
Olympiad Women-28,1988.11.21,1-0,2205,2175,
Olympiad Women-28,1988.11.21,0-1,2005,,
Olympiad Women-28,1988.11.21,0-1,2015,,
Olympiad Women-28,1988.11.21,1/2-1/2,2105,2025,
Olympiad Women-28,1988.11.21,1-0,2005,2035,
Olympiad Women-28,1988.11.21,1-0,1835,2005,
Olympiad Women-28,1988.11.21,0-1,,2110,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,0-1,,2005,
Olympiad Women-28,1988.11.21,0-1,,,
Olympiad Women-28,1988.11.21,1/2-1/2,,,
Olympiad Women-28,1988.11.21,0-1,,,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1-0,2005,2055,
Olympiad Women-28,1988.11.21,0-1,,,
Olympiad Women-28,1988.11.21,0-1,,2005,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1-0,,,
Olympiad Women-28,1988.11.21,1/2-1/2,,2005,
Olympiad Women-28,1988.11.21,0-1,,,
Olympiad Women-28,1988.11.21,0-1,,2005,
Olympiad Women-28,1988.11.21,0-1,,,
Olympiad Women-28,1988.11.21,0-1,,2055,
Olympiad Women-28,1988.11.21,0-1,,1905,
Olympiad Women-28,1988.11.21,1-0,,2015,
Olympiad Women-28,1988.11.21,1/2-1/2,,,
Olympiad Women-28,1988.11.21,1/2-1/2,2335,2430,
Olympiad Women-28,1988.11.21,0-1,2340,2220,
Olympiad Women-28,1988.11.21,0-1,2230,2400,
Olympiad Women-28,1988.11.21,0-1,2005,2260,
Olympiad Women-28,1988.11.21,0-1,2010,2270,
Olympiad Women-28,1988.11.21,1-0,2270,2005,
Olympiad Women-28,1988.11.21,1/2-1/2,2090,2190,
Olympiad Women-28,1988.11.21,1/2-1/2,2425,2400,
Olympiad Women-28,1988.11.21,1-0,2245,2205,
Olympiad Women-28,1988.11.22,1/2-1/2,2220,2285,
Olympiad Women-28,1988.11.22,0-1,,,
Olympiad Women-28,1988.11.22,1-0,,,
Olympiad Women-28,1988.11.22,1-0,2060,,
Olympiad Women-28,1988.11.22,1/2-1/2,2070,2120,
Olympiad Women-28,1988.11.22,0-1,,2085,
Olympiad Women-28,1988.11.22,0-1,2070,2095,
Olympiad Women-28,1988.11.22,0-1,2235,2165,
Olympiad Women-28,1988.11.22,1-0,2040,,
Olympiad Women-28,1988.11.22,0-1,,,
Olympiad Women-28,1988.11.22,1/2-1/2,,,
Olympiad Women-28,1988.11.22,1-0,,,
Olympiad Women-28,1988.11.22,1-0,,,
Olympiad Women-28,1988.11.22,0-1,,,
Olympiad Women-28,1988.11.22,1-0,,,
Olympiad Women-28,1988.11.22,0-1,2035,2005,
Olympiad Women-28,1988.11.22,1-0,,,
Olympiad Women-28,1988.11.22,1/2-1/2,2015,,
Olympiad Women-28,1988.11.22,0-1,2085,2355,
Olympiad Women-28,1988.11.22,1-0,2245,2060,
Olympiad Women-28,1988.11.22,1/2-1/2,,2035,
Olympiad Women-28,1988.11.22,0-1,2065,2235,
Olympiad Women-28,1988.11.22,1-0,2205,2350,
Olympiad Women-28,1988.11.22,1-0,2170,2225,
Olympiad Women-28,1988.11.22,1-0,2215,2155,
Olympiad Women-28,1988.11.22,0-1,2020,2020,
Olympiad Women-28,1988.11.22,1/2-1/2,2200,2250,
Olympiad Women-28,1988.11.22,1-0,2365,2060,
Olympiad Women-28,1988.11.22,1-0,2265,2105,
Olympiad Women-28,1988.11.22,1/2-1/2,2200,2270,
Olympiad Women-28,1988.11.22,0-1,2015,2130,
Olympiad Women-28,1988.11.22,1-0,2425,2370,
Olympiad Women-28,1988.11.22,1-0,2225,2090,
Olympiad Women-28,1988.11.22,1/2-1/2,2005,2005,
Olympiad Women-28,1988.11.22,1-0,,2015,
Olympiad Women-28,1988.11.22,1/2-1/2,2025,,
Olympiad Women-28,1988.11.22,0-1,,,
Olympiad Women-28,1988.11.22,1-0,2005,,
Olympiad Women-28,1988.11.22,0-1,1905,,
Olympiad Women-28,1988.11.22,1/2-1/2,,2155,
Olympiad Women-28,1988.11.22,0-1,,,
Olympiad Women-28,1988.11.22,0-1,2190,2105,
Olympiad Women-28,1988.11.22,1/2-1/2,2400,2315,
Olympiad Women-28,1988.11.22,1/2-1/2,2305,2245,
Olympiad Women-28,1988.11.22,1/2-1/2,2190,2195,
Olympiad Women-28,1988.11.22,1/2-1/2,2535,2290,
Olympiad Women-28,1988.11.22,0-1,2185,2430,
Olympiad Women-28,1988.11.22,1-0,2400,,
Olympiad Women-28,1988.11.22,1-0,2020,1825,
Olympiad Women-28,1988.11.22,1-0,2040,2005,
Olympiad Women-28,1988.11.22,1/2-1/2,1915,2010,
Olympiad Women-28,1988.11.22,0-1,2275,2320,
Olympiad Women-28,1988.11.22,1/2-1/2,2345,2280,
Olympiad Women-28,1988.11.22,1/2-1/2,2490,2335,
Olympiad Women-28,1988.11.22,1-0,2140,2245,
Olympiad Women-28,1988.11.22,0-1,2025,2270,
Olympiad Women-28,1988.11.22,0-1,2260,2070,
Olympiad Women-28,1988.11.22,1/2-1/2,2035,,
Olympiad Women-28,1988.11.22,0-1,,,
Olympiad Women-28,1988.11.22,0-1,1905,1835,
Olympiad Women-28,1988.11.22,1-0,,,
Olympiad Women-28,1988.11.22,1-0,2025,2005,
Olympiad Women-28,1988.11.22,1/2-1/2,2005,2005,
Olympiad Women-28,1988.11.22,1-0,,,
