Event,Date,Result,WhiteElo,BlackElo,TimeControl
Kuopio op,1992.??.??,0-1,,2480,
Kuopio op,1992.??.??,1-0,,,
Kuopio op,1992.??.??,0-1,,2375,
Kuopio op,1992.??.??,1-0,2385,,
Kuopio op,1992.??.??,1-0,2530,,
Kuopio op,1992.??.??,0-1,,2545,
Kuopio op,1992.??.??,1-0,2345,,
Kuopio op,1992.??.??,0-1,,2550,
Kuopio op,1992.??.??,0-1,,2340,
Kuopio op,1992.??.??,1-0,2335,,
Kuopio op,1992.??.??,1-0,2390,,
Kuopio op,1992.??.??,1/2-1/2,2460,,
Kuopio op,1992.??.??,1-0,2550,,
Kuopio op,1992.??.??,1/2-1/2,2375,,
Kuopio op,1992.??.??,1-0,2415,,
Kuopio op,1992.??.??,1-0,2330,2415,
Kuopio op,1992.??.??,1-0,2635,2200,
Kuopio op,1992.??.??,1-0,2405,,
Kuopio op,1992.??.??,1/2-1/2,,2385,
Kuopio op,1992.??.??,0-1,,2430,
Kuopio op,1992.??.??,1/2-1/2,2290,,
Kuopio op,1992.??.??,0-1,,2545,
Kuopio op,1992.??.??,0-1,2100,2415,
Kuopio op,1992.??.??,1-0,2530,,
Kuopio op,1992.??.??,0-1,2220,2585,
Kuopio op,1992.??.??,0-1,,2345,
Kuopio op,1992.??.??,0-1,,2335,
Kuopio op,1992.??.??,1-0,2415,,
Kuopio op,1992.??.??,1-0,2480,,
Kuopio op,1992.??.??,0-1,,2410,
Kuopio op,1992.??.??,0-1,,2540,
Kuopio op,1992.??.??,0-1,,2330,
Kuopio op,1992.??.??,0-1,,2340,
Kuopio op,1992.??.??,1-0,2390,,
Kuopio op,1992.??.??,1/2-1/2,,2375,
Kuopio op,1992.??.??,1-0,2385,,
Kuopio op,1992.??.??,1-0,2545,,
Kuopio op,1992.??.??,0-1,,2360,
Kuopio op,1992.??.??,0-1,2340,,
Kuopio op,1992.??.??,0-1,2145,2530,
Kuopio op,1992.??.??,1/2-1/2,2215,2390,
Kuopio op,1992.??.??,1-0,2365,,
Kuopio op,1992.??.??,1/2-1/2,2295,,
Kuopio op,1992.??.??,1-0,2415,2245,
Kuopio op,1992.??.??,0-1,2375,,
Kuopio op,1992.??.??,1/2-1/2,2340,2545,
Kuopio op,1992.??.??,1-0,2225,2355,
Kuopio op,1992.??.??,1/2-1/2,2360,2635,
Kuopio op,1992.??.??,1-0,,2375,
Kuopio op,1992.??.??,1/2-1/2,2545,2330,
Kuopio op,1992.??.??,1/2-1/2,,2340,
Kuopio op,1992.??.??,0-1,2275,2415,
Kuopio op,1992.??.??,1-0,,,
Kuopio op,1992.??.??,1-0,2540,2295,
Kuopio op,1992.??.??,1/2-1/2,2430,2265,
Kuopio op,1992.??.??,1-0,2410,,
Kuopio op,1992.??.??,1-0,2290,2385,
Kuopio op,1992.??.??,0-1,2225,2390,
Kuopio op,1992.??.??,1-0,2585,2365,
Kuopio op,1992.??.??,0-1,2250,2405,
Kuopio op,1992.??.??,0-1,2330,2480,
Kuopio op,1992.??.??,1-0,2265,2245,
Kuopio op,1992.??.??,1-0,2385,2215,
Kuopio op,1992.??.??,1-0,2530,2280,
Kuopio op,1992.??.??,0-1,,2300,
Kuopio op,1992.??.??,1-0,2200,,
Kuopio op,1992.??.??,1/2-1/2,,2265,
Kuopio op,1992.??.??,0-1,2345,2550,
Kuopio op,1992.??.??,1/2-1/2,2265,2415,
Kuopio op,1992.??.??,1-0,,2270,
Kuopio op,1992.??.??,0-1,2335,2530,
Kuopio op,1992.??.??,1-0,2390,,
Kuopio op,1992.??.??,1/2-1/2,2460,2230,
Kuopio op,1992.??.??,1/2-1/2,2550,2415,
Kuopio op,1992.??.??,1-0,2265,2415,
Kuopio op,1992.??.??,0-1,2415,2585,
Kuopio op,1992.??.??,0-1,2330,2430,
Kuopio op,1992.??.??,1-0,2635,2290,
Kuopio op,1992.??.??,0-1,2405,2540,
Kuopio op,1992.??.??,0-1,,2360,
Kuopio op,1992.??.??,1-0,2280,,
Kuopio op,1992.??.??,0-1,2225,2385,
Kuopio op,1992.??.??,0-1,2300,2545,
Kuopio op,1992.??.??,1-0,2530,2410,
Kuopio op,1992.??.??,1/2-1/2,,2275,
Kuopio op,1992.??.??,1-0,2295,,
Kuopio op,1992.??.??,0-1,,2225,
Kuopio op,1992.??.??,1/2-1/2,2415,2265,
Kuopio op,1992.??.??,1-0,2480,,
Kuopio op,1992.??.??,1/2-1/2,,2335,
Kuopio op,1992.??.??,0-1,,2345,
Kuopio op,1992.??.??,1-0,,2280,
Kuopio op,1992.??.??,1/2-1/2,,2250,
Kuopio op,1992.??.??,1-0,2390,2530,
Kuopio op,1992.??.??,1-0,2340,,
Kuopio op,1992.??.??,0-1,,2460,
Kuopio op,1992.??.??,0-1,,2330,
Kuopio op,1992.??.??,1-0,2245,,
Kuopio op,1992.??.??,1-0,2385,,
Kuopio op,1992.??.??,1/2-1/2,2265,2390,
Kuopio op,1992.??.??,1/2-1/2,2545,2265,
Kuopio op,1992.??.??,0-1,,2295,
Kuopio op,1992.??.??,0-1,,2340,
Kuopio op,1992.??.??,1-0,2365,,
Kuopio op,1992.??.??,1/2-1/2,2295,2100,
Kuopio op,1992.??.??,1/2-1/2,2415,2635,
Kuopio op,1992.??.??,1-0,2375,,
Kuopio op,1992.??.??,1/2-1/2,2340,2385,
Kuopio op,1992.??.??,0-1,,2375,
Kuopio op,1992.??.??,0-1,,2365,
Kuopio op,1992.??.??,1-0,2545,2390,
Kuopio op,1992.??.??,0-1,,2300,
Kuopio op,1992.??.??,1/2-1/2,2275,,
Kuopio op,1992.??.??,1/2-1/2,,,
Kuopio op,1992.??.??,1/2-1/2,2540,2480,
Kuopio op,1992.??.??,1-0,,2340,
Kuopio op,1992.??.??,1-0,2430,2360,
Kuopio op,1992.??.??,1/2-1/2,2410,2265,
Kuopio op,1992.??.??,1-0,2290,,
Kuopio op,1992.??.??,1-0,2225,2415,
Kuopio op,1992.??.??,1/2-1/2,2585,2530,
Kuopio op,1992.??.??,1/2-1/2,2250,,
Kuopio op,1992.??.??,1-0,2330,2145,
Kuopio op,1992.??.??,1/2-1/2,,2295,
Kuopio op,1992.??.??,0-1,2265,2545,
Kuopio op,1992.??.??,0-1,,2225,
Kuopio op,1992.??.??,1/2-1/2,2385,2550,
Kuopio op,1992.??.??,1-0,2530,2265,
Kuopio op,1992.??.??,1-0,,2330,
Kuopio op,1992.??.??,1-0,2345,,
Kuopio op,1992.??.??,1/2-1/2,2265,2415,
Kuopio op,1992.??.??,0-1,,2405,
Kuopio op,1992.??.??,1-0,2335,,
Kuopio op,1992.??.??,1/2-1/2,2390,2245,
Kuopio op,1992.??.??,1-0,2460,2280,
Kuopio op,1992.??.??,1-0,2550,2340,
Kuopio op,1992.??.??,1-0,2375,,
Kuopio op,1992.??.??,1-0,2265,,
Kuopio op,1992.??.??,1-0,2415,2225,
Kuopio op,1992.??.??,1-0,2635,2385,
Kuopio op,1992.??.??,1/2-1/2,2405,2415,
Kuopio op,1992.??.??,1-0,2280,,
Kuopio op,1992.??.??,1-0,2360,,
Kuopio op,1992.??.??,1-0,2300,,
Kuopio op,1992.??.??,1/2-1/2,,2390,
Kuopio op,1992.??.??,0-1,2100,2335,
Kuopio op,1992.??.??,1-0,2530,2545,
Kuopio op,1992.??.??,0-1,,2295,
Kuopio op,1992.??.??,1/2-1/2,2295,,
Kuopio op,1992.??.??,1-0,2415,,
Kuopio op,1992.??.??,1-0,2480,2585,
Kuopio op,1992.??.??,0-1,,2330,
Kuopio op,1992.??.??,1/2-1/2,,,
Kuopio op,1992.??.??,1/2-1/2,,2275,
Kuopio op,1992.??.??,1/2-1/2,2430,2540,
Kuopio op,1992.??.??,0-1,,2265,
Kuopio op,1992.??.??,0-1,2225,2290,
Kuopio op,1992.??.??,0-1,2390,2460,
Kuopio op,1992.??.??,1-0,2340,,
Kuopio op,1992.??.??,1/2-1/2,,2250,
Kuopio op,1992.??.??,1/2-1/2,2245,2410,
Kuopio op,1992.??.??,1-0,2385,2265,
Kuopio op,1992.??.??,0-1,2265,2375,
Kuopio op,1992.??.??,1-0,2545,2345,
Kuopio op,1992.??.??,1/2-1/2,2340,,
Kuopio op,1992.??.??,1/2-1/2,2365,2530,
Kuopio op,1992.??.??,0-1,2295,2405,
Kuopio op,1992.??.??,0-1,,2415,
Kuopio op,1992.??.??,1-0,2415,2300,
Kuopio op,1992.??.??,1/2-1/2,2375,2385,
Kuopio op,1992.??.??,0-1,,2355,
Kuopio op,1992.??.??,1/2-1/2,2340,,
Kuopio op,1992.??.??,1-0,2545,2365,
Kuopio op,1992.??.??,1/2-1/2,,,
Kuopio op,1992.??.??,1/2-1/2,2275,,
Kuopio op,1992.??.??,0-1,,2265,
Kuopio op,1992.??.??,1/2-1/2,,,
Kuopio op,1992.??.??,1/2-1/2,2540,2545,
Kuopio op,1992.??.??,0-1,2480,2530,
Kuopio op,1992.??.??,1-0,2410,2225,
Kuopio op,1992.??.??,0-1,2290,2430,
Kuopio op,1992.??.??,1/2-1/2,,2295,
Kuopio op,1992.??.??,1-0,2585,2375,
Kuopio op,1992.??.??,1/2-1/2,2250,,
Kuopio op,1992.??.??,1/2-1/2,2330,2550,
Kuopio op,1992.??.??,0-1,,2340,
Kuopio op,1992.??.??,1-0,,,
Kuopio op,1992.??.??,1-0,,2340,
Kuopio op,1992.??.??,0-1,2265,2390,
Kuopio op,1992.??.??,0-1,2385,2245,
Kuopio op,1992.??.??,1-0,2530,2360,
Kuopio op,1992.??.??,1-0,,2270,
Kuopio op,1992.??.??,0-1,,2280,
Kuopio op,1992.??.??,1-0,2345,,
Kuopio op,1992.??.??,1/2-1/2,2265,,
Kuopio op,1992.??.??,0-1,,2265,
Kuopio op,1992.??.??,1/2-1/2,2335,2415,
Kuopio op,1992.??.??,1-0,2390,,
Kuopio op,1992.??.??,0-1,2460,2635,
Kuopio op,1992.??.??,0-1,,2225,
Kuopio op,1992.??.??,0-1,,2250,
Kuopio op,1992.??.??,0-1,,,
Kuopio op,1992.??.??,1-0,2550,2530,
Kuopio op,1992.??.??,0-1,2375,,
Kuopio op,1992.??.??,0-1,2265,2390,
Kuopio op,1992.??.??,1-0,2415,2345,
Kuopio op,1992.??.??,1-0,2415,2540,
Kuopio op,1992.??.??,0-1,2405,2545,
Kuopio op,1992.??.??,1-0,2280,2410,
Kuopio op,1992.??.??,0-1,,2295,
Kuopio op,1992.??.??,0-1,2360,,
Kuopio op,1992.??.??,1/2-1/2,2300,,
Kuopio op,1992.??.??,1/2-1/2,,,
Kuopio op,1992.??.??,1/2-1/2,2100,2225,
Kuopio op,1992.??.??,1/2-1/2,2530,2635,
Kuopio op,1992.??.??,1/2-1/2,,2265,
Kuopio op,1992.??.??,1/2-1/2,2295,,
Kuopio op,1992.??.??,1/2-1/2,2415,2335,
Kuopio op,1992.??.??,1/2-1/2,,2265,
Kuopio op,1992.??.??,1/2-1/2,2585,2430,
Kuopio op,1992.??.??,0-1,,2385,
Kuopio op,1992.??.??,0-1,,,
Kuopio op,1992.??.??,1/2-1/2,2355,,
Kuopio op,1992.??.??,0-1,2390,2290,
Kuopio op,1992.??.??,1/2-1/2,2345,2460,
Kuopio op,1992.??.??,1/2-1/2,2245,2375,
Kuopio op,1992.??.??,1-0,2420,2295,
Kuopio op,1992.??.??,0-1,2265,,
Kuopio op,1992.??.??,1-0,2545,2480,
Kuopio op,1992.??.??,1/2-1/2,,2275,
Kuopio op,1992.??.??,1/2-1/2,2145,2340,
Kuopio op,1992.??.??,1/2-1/2,2365,,
Kuopio op,1992.??.??,0-1,2385,2330,
Leukerbad op,1992.??.??,0-1,,,
Leukerbad op,1992.??.??,0-1,,,
Leukerbad op,1992.??.??,0-1,,,
Leukerbad op,1992.??.??,1-0,,,
Leukerbad op,1992.??.??,0-1,,,
Leukerbad op,1992.??.??,1/2-1/2,,,
Leukerbad op,1992.??.??,1/2-1/2,,,
Leukerbad op,1992.??.??,1-0,,,
Leukerbad op,1992.??.??,1-0,,,
Leukerbad op,1992.??.??,0-1,,,
Leukerbad op,1992.??.??,1-0,,,
Leukerbad op,1992.??.??,0-1,,,
Leukerbad op,1992.??.??,1-0,,,
Leukerbad op,1992.??.??,1-0,,,
Leukerbad op,1992.??.??,1-0,,,
