Event,Date,Result,WhiteElo,BlackElo,TimeControl
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,2300,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,0-1,2200,2365,
Vantaa We EtVaS,1993.??.??,0-1,2200,2390,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,0-1,,2280,
Vantaa We EtVaS,1993.??.??,0-1,,2200,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,2340,,
Vantaa We EtVaS,1993.??.??,1-0,2340,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,2340,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,2250,,
Vantaa We EtVaS,1993.??.??,0-1,2250,2360,
Vantaa We EtVaS,1993.??.??,1-0,2250,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,2200,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,2280,,
Vantaa We EtVaS,1993.??.??,0-1,2280,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,2390,2365,
Vantaa We EtVaS,1993.??.??,1-0,2390,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1-0,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,1/2-1/2,,,
Vantaa We EtVaS,1993.??.??,0-1,,,
Vantaa We EtVaS,1993.??.??,0-1,,2250,
Vantaa We EtVaS,1993.??.??,0-1,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,0-1,,,
Varturnering op,1993.??.??,0-1,,,
Varturnering op,1993.??.??,0-1,,,
Varturnering op,1993.??.??,1/2-1/2,,,
Varturnering op,1993.??.??,0-1,,,
Varturnering op,1993.??.??,0-1,,,
Varturnering op,1993.??.??,1/2-1/2,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,0-1,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1/2-1/2,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1/2-1/2,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,0-1,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1-0,,,
Varturnering op,1993.??.??,1-0,,,
Verbandsliga Sued Wuert,1993.??.??,1/2-1/2,2265,,
Verbandsliga Sued Wuert,1993.??.??,1/2-1/2,,2280,
Verbandsliga Sued Wuert,1993.??.??,1-0,,,
Verbandsliga Sued Wuert,1993.??.??,1/2-1/2,,2300,
Verbandsliga Sued Wuert,1993.??.??,1/2-1/2,2255,,
Verbandsliga Sued Wuert,1993.??.??,0-1,,,
Verbandsliga Sued Wuert,1993.??.??,1-0,,,
Verbandsliga Sued Wuert,1993.??.??,1/2-1/2,2345,2395,
Verdun op,1993.??.??,0-1,2280,2410,
Verdun op,1993.??.??,1-0,2505,2340,
Verdun op,1993.??.??,1-0,2395,2280,
Verdun op,1993.??.??,0-1,2295,2425,
Verdun op,1993.??.??,1-0,2535,2180,
Verdun op,1993.??.??,1-0,2410,2505,
Verdun op,1993.??.??,0-1,2290,2505,
Verdun op,1993.??.??,0-1,,2200,
Verdun op,1993.??.??,1-0,2425,2410,
Verdun op,1993.??.??,1-0,2505,2395,
Verdun op,1993.??.??,1-0,2505,2440,
Verdun op,1993.??.??,1-0,2505,2230,
Vicente Lopez op,1993.??.??,1-0,2215,,
Vicente Lopez op,1993.??.??,0-1,2125,2385,
Vicente Lopez op,1993.??.??,0-1,,2280,
Vicente Lopez op,1993.??.??,1-0,2295,,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,0-1,,2385,
Vicente Lopez op,1993.??.??,0-1,,2205,
Vicente Lopez op,1993.??.??,1-0,2405,1910,
Vicente Lopez op,1993.??.??,1-0,2375,,
Vicente Lopez op,1993.??.??,1/2-1/2,2425,1930,
Vicente Lopez op,1993.??.??,0-1,,2390,
Vicente Lopez op,1993.??.??,0-1,2165,,
Vicente Lopez op,1993.??.??,1-0,2320,,
Vicente Lopez op,1993.??.??,1-0,2355,,
Vicente Lopez op,1993.??.??,0-1,,2325,
Vicente Lopez op,1993.??.??,1-0,2265,,
Vicente Lopez op,1993.??.??,0-1,2390,,
Vicente Lopez op,1993.??.??,1-0,2505,1960,
Vicente Lopez op,1993.??.??,0-1,,2310,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,0-1,,2480,
Vicente Lopez op,1993.??.??,1/2-1/2,,2425,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,0-1,,2370,
Vicente Lopez op,1993.??.??,1-0,2310,,
Vicente Lopez op,1993.??.??,1-0,2280,,
Vicente Lopez op,1993.??.??,1-0,2425,,
Vicente Lopez op,1993.??.??,0-1,2205,2505,
Vicente Lopez op,1993.??.??,1/2-1/2,,2355,
Vicente Lopez op,1993.??.??,0-1,,2405,
Vicente Lopez op,1993.??.??,0-1,,2165,
Vicente Lopez op,1993.??.??,0-1,,2295,
Vicente Lopez op,1993.??.??,0-1,,2375,
Vicente Lopez op,1993.??.??,0-1,,2215,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,2385,,
Vicente Lopez op,1993.??.??,1-0,2370,1980,
Vicente Lopez op,1993.??.??,1-0,2325,1975,
Vicente Lopez op,1993.??.??,0-1,,2425,
Vicente Lopez op,1993.??.??,1-0,2480,2125,
Vicente Lopez op,1993.??.??,1/2-1/2,,,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,2385,2170,
Vicente Lopez op,1993.??.??,0-1,2390,2065,
Vicente Lopez op,1993.??.??,0-1,,2320,
Vicente Lopez op,1993.??.??,0-1,2215,2385,
Vicente Lopez op,1993.??.??,0-1,2125,,
Vicente Lopez op,1993.??.??,1-0,2295,2385,
Vicente Lopez op,1993.??.??,0-1,,2205,
Vicente Lopez op,1993.??.??,0-1,,2425,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,1-0,2405,2280,
Vicente Lopez op,1993.??.??,1-0,2375,,
Vicente Lopez op,1993.??.??,1-0,2425,1900,
Vicente Lopez op,1993.??.??,1/2-1/2,2215,,
Vicente Lopez op,1993.??.??,1-0,2165,2514,
Vicente Lopez op,1993.??.??,0-1,2320,2480,
Vicente Lopez op,1993.??.??,1-0,2265,,
Vicente Lopez op,1993.??.??,1-0,2505,2310,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,0-1,2065,2325,
Vicente Lopez op,1993.??.??,0-1,,2390,
Vicente Lopez op,1993.??.??,0-1,,2265,
Vicente Lopez op,1993.??.??,1-0,2310,,
Vicente Lopez op,1993.??.??,0-1,,2215,
Vicente Lopez op,1993.??.??,1/2-1/2,2280,,
Vicente Lopez op,1993.??.??,0-1,2425,2295,
Vicente Lopez op,1993.??.??,1-0,2205,,
Vicente Lopez op,1993.??.??,0-1,2065,2425,
Vicente Lopez op,1993.??.??,0-1,,2165,
Vicente Lopez op,1993.??.??,0-1,,2390,
Vicente Lopez op,1993.??.??,1-0,,2215,
Vicente Lopez op,1993.??.??,1-0,2385,2505,
Vicente Lopez op,1993.??.??,0-1,,2355,
Vicente Lopez op,1993.??.??,1/2-1/2,,2320,
Vicente Lopez op,1993.??.??,1-0,2325,2405,
Vicente Lopez op,1993.??.??,1-0,2480,2375,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,2385,1885,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,0-1,2390,2370,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,0-1,2125,2310,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,0-1,,2390,
Vicente Lopez op,1993.??.??,0-1,2295,2385,
Vicente Lopez op,1993.??.??,1/2-1/2,2405,2215,
Vicente Lopez op,1993.??.??,1-0,2375,,
Vicente Lopez op,1993.??.??,0-1,2165,2385,
Vicente Lopez op,1993.??.??,1-0,2320,,
Vicente Lopez op,1993.??.??,0-1,2355,,
Vicente Lopez op,1993.??.??,0-1,2370,2425,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,1-0,2325,2480,
Vicente Lopez op,1993.??.??,1-0,2265,,
Vicente Lopez op,1993.??.??,1/2-1/2,2390,2205,
Vicente Lopez op,1993.??.??,1-0,2505,2230,
Vicente Lopez op,1993.??.??,1/2-1/2,,2280,
Vicente Lopez op,1993.??.??,0-1,2065,2425,
Vicente Lopez op,1993.??.??,1/2-1/2,,,
Vicente Lopez op,1993.??.??,0-1,2215,2425,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,2280,,
Vicente Lopez op,1993.??.??,1/2-1/2,,2390,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,1/2-1/2,,2320,
Vicente Lopez op,1993.??.??,1-0,,2125,
Vicente Lopez op,1993.??.??,0-1,,,
Vicente Lopez op,1993.??.??,0-1,2075,2405,
Vicente Lopez op,1993.??.??,0-1,,2125,
Vicente Lopez op,1993.??.??,1-0,,2514,
Vicente Lopez op,1993.??.??,1-0,2425,2505,
Vicente Lopez op,1993.??.??,0-1,2215,,
Vicente Lopez op,1993.??.??,1/2-1/2,2385,2325,
Vicente Lopez op,1993.??.??,1/2-1/2,,2165,
Vicente Lopez op,1993.??.??,1/2-1/2,,,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,2480,2295,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1/2-1/2,,,
Vicente Lopez op,1993.??.??,1-0,2385,2265,
Vicente Lopez op,1993.??.??,1-0,2390,,
Vicente Lopez op,1993.??.??,0-1,,2355,
Vicente Lopez op,1993.??.??,0-1,2125,2390,
Vicente Lopez op,1993.??.??,1/2-1/2,2425,2405,
Vicente Lopez op,1993.??.??,1-0,2295,2005,
Vicente Lopez op,1993.??.??,1/2-1/2,,,
Vicente Lopez op,1993.??.??,1/2-1/2,2375,2385,
Vicente Lopez op,1993.??.??,0-1,,2310,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,2165,,
Vicente Lopez op,1993.??.??,1/2-1/2,2320,,
Vicente Lopez op,1993.??.??,1-0,2355,,
Vicente Lopez op,1993.??.??,1/2-1/2,2370,2505,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1/2-1/2,2325,2425,
Vicente Lopez op,1993.??.??,1-0,2265,,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1/2-1/2,2390,,
Vicente Lopez op,1993.??.??,0-1,,2280,
Vicente Lopez op,1993.??.??,1/2-1/2,,,
Vicente Lopez op,1993.??.??,1-0,2480,2385,
Vicente Lopez op,1993.??.??,1/2-1/2,,,
Vicente Lopez op,1993.??.??,1-0,,2215,
Vicente Lopez op,1993.??.??,1-0,,,
Vicente Lopez op,1993.??.??,1-0,,,
Vienna zt playoff (Women),1993.??.??,1-0,2130,2235,
Vienna zt playoff (Women),1993.??.??,0-1,2130,2335,
Vienna zt playoff (Women),1993.??.??,0-1,2235,2130,
Vienna zt playoff (Women),1993.??.??,1/2-1/2,2235,2335,
Vienna zt playoff (Women),1993.??.??,1-0,2335,2130,
Vienna zt playoff (Women),1993.??.??,1/2-1/2,2335,2235,
Vilanova op,1993.??.??,0-1,2220,2295,
Vilanova op,1993.??.??,1/2-1/2,2320,,
Vilanova op,1993.??.??,1-0,2260,,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1-0,2290,,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,0-1,,2500,
Vilanova op,1993.??.??,0-1,2210,2290,
Vilanova op,1993.??.??,1-0,,2260,
Vilanova op,1993.??.??,1-0,2085,,
Vilanova op,1993.??.??,0-1,2270,,
Vilanova op,1993.??.??,1-0,2325,,
Vilanova op,1993.??.??,1-0,,2170,
Vilanova op,1993.??.??,1-0,2365,2235,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,0-1,2220,,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,,2270,
Vilanova op,1993.??.??,1-0,,2085,
Vilanova op,1993.??.??,1/2-1/2,2345,,
Vilanova op,1993.??.??,0-1,,2220,
Vilanova op,1993.??.??,0-1,,2325,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1-0,2500,,
Vilanova op,1993.??.??,1-0,,2320,
Vilanova op,1993.??.??,1-0,2295,,
Vilanova op,1993.??.??,1-0,,2210,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,0-1,2170,2220,
Vilanova op,1993.??.??,1-0,2290,,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1-0,2225,2365,
Vilanova op,1993.??.??,0-1,,2260,
Vilanova op,1993.??.??,0-1,,2290,
Vilanova op,1993.??.??,0-1,,2365,
Vilanova op,1993.??.??,1-0,2315,2240,
Vilanova op,1993.??.??,1/2-1/2,2320,,
Vilanova op,1993.??.??,1/2-1/2,2260,2290,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,1/2-1/2,,2220,
Vilanova op,1993.??.??,0-1,2365,,
Vilanova op,1993.??.??,1-0,2210,,
Vilanova op,1993.??.??,0-1,2260,,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,0-1,,2295,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,2085,,
Vilanova op,1993.??.??,1-0,2240,,
Vilanova op,1993.??.??,1-0,2270,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,2325,2500,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1-0,2365,2315,
Vilanova op,1993.??.??,0-1,,2170,
Vilanova op,1993.??.??,0-1,2235,,
Vilanova op,1993.??.??,1/2-1/2,2235,,
Vilanova op,1993.??.??,1/2-1/2,,2220,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,2220,,
Vilanova op,1993.??.??,0-1,,2240,
Vilanova op,1993.??.??,0-1,,2085,
Vilanova op,1993.??.??,0-1,,2365,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1-0,2500,2290,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1-0,2295,2260,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1/2-1/2,,2260,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1-0,,2325,
Vilanova op,1993.??.??,1-0,2290,2345,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,2220,,
Vilanova op,1993.??.??,1/2-1/2,2315,2235,
Vilanova op,1993.??.??,0-1,2260,,
Vilanova op,1993.??.??,1-0,2290,,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1-0,2345,2365,
Vilanova op,1993.??.??,1/2-1/2,2215,,
Vilanova op,1993.??.??,0-1,2295,2500,
Vilanova op,1993.??.??,1/2-1/2,,2240,
Vilanova op,1993.??.??,1/2-1/2,2270,,
Vilanova op,1993.??.??,0-1,2325,,
Vilanova op,1993.??.??,1/2-1/2,,2290,
Vilanova op,1993.??.??,1-0,2170,2320,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,1/2-1/2,,2260,
Vilanova op,1993.??.??,1-0,2220,,
Vilanova op,1993.??.??,0-1,,2365,
Vilanova op,1993.??.??,0-1,2290,2295,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,0-1,2260,2085,
Vilanova op,1993.??.??,1-0,2500,,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1-0,,2220,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1-0,2325,2220,
Vilanova op,1993.??.??,1-0,,2170,
Vilanova op,1993.??.??,1-0,2365,,
Vilanova op,1993.??.??,1-0,,2345,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,2220,,
Vilanova op,1993.??.??,1-0,,2240,
Vilanova op,1993.??.??,1/2-1/2,,2325,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1-0,2345,,
Vilanova op,1993.??.??,1-0,,2270,
Vilanova op,1993.??.??,1/2-1/2,2295,,
Vilanova op,1993.??.??,1-0,,2235,
Vilanova op,1993.??.??,1/2-1/2,,2290,
Vilanova op,1993.??.??,1-0,,2365,
Vilanova op,1993.??.??,0-1,2170,2085,
Vilanova op,1993.??.??,1-0,2290,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,0-1,2290,,
Vilanova op,1993.??.??,1/2-1/2,,2325,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1/2-1/2,2500,,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1/2-1/2,,2345,
Vilanova op,1993.??.??,1-0,2085,,
Vilanova op,1993.??.??,1-0,2290,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1-0,2365,,
Vilanova op,1993.??.??,0-1,2235,,
Vilanova op,1993.??.??,1/2-1/2,,2085,
Vilanova op,1993.??.??,0-1,,2290,
Vilanova op,1993.??.??,1-0,,,
Vilanova op,1993.??.??,1-0,2345,,
Vilanova op,1993.??.??,1-0,,2220,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,0-1,2260,,
Vilanova op,1993.??.??,1/2-1/2,2500,2290,
Vilanova op,1993.??.??,1/2-1/2,,,
Vilanova op,1993.??.??,0-1,,,
Vilanova op,1993.??.??,1-0,2325,2270,
Vilanova op,1993.??.??,1/2-1/2,,2295,
Vilanova op,1993.??.??,1-0,2170,,
Vilanova op,1993.??.??,1-0,2365,,
Villa Ballester CAVB/FBCC m,1993.??.??,1/2-1/2,,2390,
Villa Ballester CAVB/FBCC m,1993.??.??,1-0,2295,,
Villa Ballester CAVB/FBCC m,1993.??.??,1/2-1/2,2225,2265,
Villa Ballester CAVB/FBCC m,1993.??.??,0-1,,,
Villa Ballester CAVB/FBCC m,1993.??.??,1-0,,,
Villa Ballester CAVB/FBCC m,1993.??.??,0-1,,,
Villa Ballester CAVB/FBCC m,1993.??.??,1-0,,,
Villa Ballester CAVB/FBCC m,1993.??.??,0-1,,,
Villa Ballester CAVB/FBCC m,1993.??.??,1-0,,,
Villa Ballester CAVB/FBCC m,1993.??.??,0-1,,,
Villa Ballester FMDA,1993.??.??,0-1,,2325,
Villa Ballester FMDA,1993.??.??,0-1,,,
Villa Ballester FMDA,1993.??.??,1/2-1/2,,,
Villa Ballester FMDA,1993.??.??,1-0,,2275,
Villa Ballester FMDA,1993.??.??,1-0,2325,,
Villa Ballester FMDA,1993.??.??,1-0,2325,,
Villa Ballester FMDA,1993.??.??,1-0,2325,2275,
Villa Ballester FMDA,1993.??.??,1/2-1/2,,,
Villa Ballester FMDA,1993.??.??,0-1,,,
Villa Ballester FMDA,1993.??.??,1-0,,2390,
Villa Ballester FMDA,1993.??.??,0-1,,,
Villa Ballester FMDA,1993.??.??,0-1,,,
Villa Ballester FMDA,1993.??.??,0-1,,2390,
Villa Ballester FMDA,1993.??.??,1-0,,2325,
Villa Ballester FMDA,1993.??.??,0-1,,2275,
Villa Ballester FMDA,1993.??.??,1/2-1/2,2275,,
Villa Ballester FMDA,1993.??.??,1-0,2275,,
Villa Ballester FMDA,1993.??.??,1-0,2390,,
Villa Ballester FMDA,1993.??.??,1-0,2390,2325,
Villa Ballester FMDA,1993.??.??,1-0,2390,,
Villa Ballester FMDA,1993.??.??,1-0,2390,2275,
Villa Ballester op,1993.??.??,0-1,,2305,
Villa Ballester op,1993.??.??,0-1,,2275,
Villa Ballester op,1993.??.??,1-0,2310,,
Villa Ballester op,1993.??.??,0-1,,2255,
Villa Ballester op,1993.??.??,1-0,,,
Villa Ballester op,1993.??.??,1/2-1/2,2270,,
Villa Ballester op,1993.??.??,1-0,2425,,
Villa Ballester op,1993.??.??,0-1,,2315,
Villa Ballester op,1993.??.??,1-0,,,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,1-0,,,
Villa Ballester op,1993.??.??,0-1,,2205,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,1/2-1/2,,,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,0-1,,2405,
Villa Ballester op,1993.??.??,0-1,2075,2445,
Villa Ballester op,1993.??.??,1-0,2450,,
Villa Ballester op,1993.??.??,1-0,2280,,
Villa Ballester op,1993.??.??,1-0,,,
Villa Ballester op,1993.??.??,1-0,,,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,1-0,2225,,
Villa Ballester op,1993.??.??,1-0,2370,,
Villa Ballester op,1993.??.??,0-1,,2320,
Villa Ballester op,1993.??.??,1-0,2295,,
Villa Ballester op,1993.??.??,0-1,2310,2360,
Villa Ballester op,1993.??.??,1-0,2325,,
Villa Ballester op,1993.??.??,1-0,,,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,0-1,,2370,
Villa Ballester op,1993.??.??,1/2-1/2,2320,,
Villa Ballester op,1993.??.??,1/2-1/2,2210,,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,1-0,2405,,
Villa Ballester op,1993.??.??,1-0,,,
Villa Ballester op,1993.??.??,0-1,,2310,
Villa Ballester op,1993.??.??,1-0,2255,,
Villa Ballester op,1993.??.??,1-0,2305,,
Villa Ballester op,1993.??.??,1/2-1/2,,2225,
Villa Ballester op,1993.??.??,0-1,,2295,
Villa Ballester op,1993.??.??,1-0,2315,,
Villa Ballester op,1993.??.??,1-0,2360,,
Villa Ballester op,1993.??.??,0-1,2315,2325,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,0-1,,,
Villa Ballester op,1993.??.??,1/2-1/2,,,
Villa Ballester op,1993.??.??,0-1,,2450,
