Event,Date,Result,WhiteElo,BlackElo,TimeControl
Struga zt,1995.??.??,1/2-1/2,2570,2630,
Struga zt,1995.??.??,1-0,2570,2545,
Struga zt,1995.??.??,1/2-1/2,2630,2595,
Struga zt,1995.??.??,0-1,2630,2595,
Struga zt,1995.??.??,1/2-1/2,2630,2425,
Struga zt,1995.??.??,1-0,2630,2500,
Struga zt,1995.??.??,1-0,2425,2500,
Struga zt,1995.??.??,0-1,2425,2545,
Struga zt,1995.??.??,1-0,2425,2500,
Struga zt,1995.??.??,0-1,2545,2620,
Struga zt,1995.??.??,1-0,2545,2595,
Struga zt,1995.??.??,1-0,2545,2630,
Struga zt,1995.??.??,0-1,2500,2620,
Struga zt,1995.??.??,1/2-1/2,2500,2440,
Struga zt,1995.??.??,1-0,2500,2570,
Struga zt,1995.??.??,0-1,2500,2545,
Ter Apel,1995.??.??,1-0,2630,2645,
Ter Apel,1995.??.??,1/2-1/2,2625,2575,
Ter Apel,1995.??.??,1/2-1/2,2635,2655,
Ter Apel,1995.??.??,1/2-1/2,2655,2645,
Ter Apel,1995.??.??,1/2-1/2,2635,2625,
Ter Apel,1995.??.??,1/2-1/2,2575,2630,
Ter Apel,1995.??.??,1/2-1/2,2630,2635,
Ter Apel,1995.??.??,1/2-1/2,2625,2655,
Ter Apel,1995.??.??,1-0,2645,2575,
Ter Apel,1995.??.??,0-1,2655,2575,
Ter Apel,1995.??.??,1/2-1/2,2625,2630,
Ter Apel,1995.??.??,1/2-1/2,2635,2645,
Ter Apel,1995.??.??,0-1,2630,2655,
Ter Apel,1995.??.??,1-0,2645,2625,
Ter Apel,1995.??.??,1/2-1/2,2575,2635,
Varsity Oxbridge m,1995.??.??,0-1,,2415,
Varsity Oxbridge m,1995.??.??,1-0,2240,,
Varsity Oxbridge m,1995.??.??,0-1,2225,,
Varsity Oxbridge m,1995.??.??,1-0,2300,,
Varsity Oxbridge m,1995.??.??,0-1,,,
Varsity Oxbridge m,1995.??.??,0-1,2140,2255,
Varsity Oxbridge m,1995.??.??,1-0,,2225,
Varsity Oxbridge m,1995.??.??,1-0,2400,2160,
Werther Schloss op 1st,1995.03.??,1-0,,2280,
Linares 13th,1995.03.01,1-0,2650,2625,
Linares 13th,1995.03.01,1/2-1/2,2700,2655,
Linares 13th,1995.03.01,1/2-1/2,2780,2710,
Linares 13th,1995.03.01,1/2-1/2,2635,2595,
Linares 13th,1995.03.01,1-0,2655,2645,
Linares 13th,1995.03.01,1/2-1/2,2580,2650,
Linares 13th,1995.03.01,1-0,2630,2655,
Linares 13th,1995.03.02,0-1,2655,2650,
Linares 13th,1995.03.02,1/2-1/2,2650,2780,
Linares 13th,1995.03.02,1/2-1/2,2595,2710,
Linares 13th,1995.03.02,1-0,2635,2655,
Linares 13th,1995.03.02,0-1,2655,2630,
Linares 13th,1995.03.02,1/2-1/2,2645,2700,
Linares 13th,1995.03.02,1/2-1/2,2625,2580,
Linares 13th,1995.03.03,1-0,2650,2655,
Linares 13th,1995.03.03,1/2-1/2,2700,2635,
Linares 13th,1995.03.03,1/2-1/2,2780,2625,
Linares 13th,1995.03.03,0-1,2655,2595,
Linares 13th,1995.03.03,1/2-1/2,2580,2655,
Linares 13th,1995.03.03,1/2-1/2,2710,2650,
Linares 13th,1995.03.03,1-0,2630,2645,
Linares 13th,1995.03.05,1/2-1/2,2655,2780,
Linares 13th,1995.03.05,1/2-1/2,2595,2650,
Linares 13th,1995.03.05,1/2-1/2,2635,2630,
Linares 13th,1995.03.05,0-1,2655,2700,
Linares 13th,1995.03.05,1-0,2655,2580,
Linares 13th,1995.03.05,1/2-1/2,2645,2650,
Linares 13th,1995.03.05,1/2-1/2,2625,2710,
Linares 13th,1995.03.06,0-1,2650,2635,
Linares 13th,1995.03.06,1/2-1/2,2650,2625,
Linares 13th,1995.03.06,1/2-1/2,2700,2595,
Linares 13th,1995.03.06,1-0,2780,2655,
Linares 13th,1995.03.06,0-1,2580,2645,
Linares 13th,1995.03.06,1-0,2710,2655,
Linares 13th,1995.03.06,1/2-1/2,2630,2655,
Linares 13th,1995.03.07,0-1,2655,2650,
Linares 13th,1995.03.07,0-1,2595,2625,
Linares 13th,1995.03.07,1-0,2700,2630,
Linares 13th,1995.03.07,1/2-1/2,2635,2580,
Linares 13th,1995.03.07,0-1,2655,2650,
Linares 13th,1995.03.07,1/2-1/2,2655,2710,
Linares 13th,1995.03.07,0-1,2645,2780,
Linares 13th,1995.03.09,0-1,2650,2700,
Linares 13th,1995.03.09,0-1,2650,2655,
Linares 13th,1995.03.09,1-0,2780,2635,
Linares 13th,1995.03.09,1/2-1/2,2580,2655,
Linares 13th,1995.03.09,1-0,2710,2645,
Linares 13th,1995.03.09,1/2-1/2,2625,2655,
Linares 13th,1995.03.09,1-0,2630,2595,
Linares 13th,1995.03.10,1/2-1/2,2595,2655,
Linares 13th,1995.03.10,1-0,2700,2580,
Linares 13th,1995.03.10,1/2-1/2,2635,2710,
Linares 13th,1995.03.10,0-1,2655,2780,
Linares 13th,1995.03.10,0-1,2655,2625,
Linares 13th,1995.03.10,1/2-1/2,2645,2650,
Linares 13th,1995.03.10,1-0,2630,2650,
Linares 13th,1995.03.11,1/2-1/2,2655,2655,
Linares 13th,1995.03.11,1/2-1/2,2650,2595,
Linares 13th,1995.03.11,1-0,2650,2635,
Linares 13th,1995.03.11,1/2-1/2,2780,2700,
Linares 13th,1995.03.11,1/2-1/2,2580,2630,
Linares 13th,1995.03.11,1/2-1/2,2710,2655,
Linares 13th,1995.03.11,1/2-1/2,2625,2645,
Linares 13th,1995.03.13,1/2-1/2,2650,2580,
Linares 13th,1995.03.13,1-0,2595,2655,
Linares 13th,1995.03.13,1/2-1/2,2700,2710,
Linares 13th,1995.03.13,1-0,2635,2625,
Linares 13th,1995.03.13,1-0,2655,2650,
Linares 13th,1995.03.13,1/2-1/2,2645,2655,
Linares 13th,1995.03.13,0-1,2630,2780,
Linares 13th,1995.03.14,0-1,2655,2635,
Linares 13th,1995.03.14,0-1,2650,2700,
Linares 13th,1995.03.14,1/2-1/2,2780,2650,
Linares 13th,1995.03.14,1/2-1/2,2580,2595,
Linares 13th,1995.03.14,1-0,2710,2630,
Linares 13th,1995.03.14,1/2-1/2,2655,2645,
Linares 13th,1995.03.14,1/2-1/2,2625,2655,
Linares 13th,1995.03.16,1/2-1/2,2650,2710,
Linares 13th,1995.03.16,0-1,2595,2645,
Linares 13th,1995.03.16,1-0,2700,2625,
Linares 13th,1995.03.16,1/2-1/2,2635,2655,
Linares 13th,1995.03.16,0-1,2655,2655,
Linares 13th,1995.03.16,1/2-1/2,2580,2780,
Linares 13th,1995.03.16,1-0,2630,2650,
Linares 13th,1995.03.17,0-1,2655,2700,
Linares 13th,1995.03.17,1/2-1/2,2650,2650,
Linares 13th,1995.03.17,1/2-1/2,2780,2595,
Linares 13th,1995.03.17,1/2-1/2,2710,2580,
Linares 13th,1995.03.17,1/2-1/2,2655,2655,
Linares 13th,1995.03.17,1/2-1/2,2645,2635,
Linares 13th,1995.03.17,1/2-1/2,2625,2630,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2300,1900,
Bad Woerishofen op 11th,1995.??.??,1-0,2210,1755,
Bad Woerishofen op 11th,1995.??.??,0-1,,2255,
Bad Woerishofen op 11th,1995.??.??,1-0,2350,1920,
Bad Woerishofen op 11th,1995.??.??,1-0,2500,2220,
Bad Woerishofen op 11th,1995.??.??,1-0,1900,2305,
Bad Woerishofen op 11th,1995.??.??,1-0,2200,2105,
Bad Woerishofen op 11th,1995.??.??,0-1,,2375,
Bad Woerishofen op 11th,1995.??.??,1-0,2470,,
Bad Woerishofen op 11th,1995.??.??,1-0,2420,,
Bad Woerishofen op 11th,1995.??.??,1-0,2325,,
Bad Woerishofen op 11th,1995.??.??,1-0,2490,,
Bad Woerishofen op 11th,1995.??.??,1-0,2255,1835,
Bad Woerishofen op 11th,1995.??.??,0-1,,2535,
Bad Woerishofen op 11th,1995.??.??,1-0,2485,,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1795,2220,
Bad Woerishofen op 11th,1995.??.??,0-1,2285,2205,
Bad Woerishofen op 11th,1995.03.10,1-0,2550,2060,
Bad Woerishofen op 11th,1995.03.10,0-1,1500,2100,
Bad Woerishofen op 11th,1995.??.??,1-0,2385,2205,
Bad Woerishofen op 11th,1995.??.??,1-0,2525,,
Bad Woerishofen op 11th,1995.??.??,1-0,2220,1815,
Bad Woerishofen op 11th,1995.??.??,0-1,2230,2500,
Bad Woerishofen op 11th,1995.??.??,0-1,2235,2515,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1920,1700,
Bad Woerishofen op 11th,1995.??.??,1-0,2615,2255,
Bad Woerishofen op 11th,1995.??.??,1-0,2490,,
Bad Woerishofen op 11th,1995.??.??,0-1,2255,2615,
Bad Woerishofen op 11th,1995.??.??,1-0,2300,,
Bad Woerishofen op 11th,1995.??.??,1-0,2415,2210,
Bad Woerishofen op 11th,1995.??.??,1-0,2305,2125,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1880,2300,
Bad Woerishofen op 11th,1995.??.??,0-1,2205,2470,
Bad Woerishofen op 11th,1995.??.??,0-1,,2400,
Bad Woerishofen op 11th,1995.??.??,1-0,2485,2240,
Bad Woerishofen op 11th,1995.03.11,1/2-1/2,2060,1880,
Bad Woerishofen op 11th,1995.03.11,1-0,1895,1500,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2365,2615,
Bad Woerishofen op 11th,1995.??.??,1-0,2430,2220,
Bad Woerishofen op 11th,1995.??.??,1-0,2300,2010,
Bad Woerishofen op 11th,1995.??.??,0-1,2270,2590,
Bad Woerishofen op 11th,1995.??.??,0-1,1755,2085,
Bad Woerishofen op 11th,1995.??.??,1-0,2210,1900,
Bad Woerishofen op 11th,1995.??.??,1-0,,,
Bad Woerishofen op 11th,1995.??.??,0-1,2350,2145,
Bad Woerishofen op 11th,1995.??.??,1-0,2500,2305,
Bad Woerishofen op 11th,1995.??.??,1-0,2515,2320,
Bad Woerishofen op 11th,1995.??.??,1-0,2470,2255,
Bad Woerishofen op 11th,1995.??.??,1-0,2420,2210,
Bad Woerishofen op 11th,1995.??.??,0-1,2215,2490,
Bad Woerishofen op 11th,1995.??.??,1-0,2390,,
Bad Woerishofen op 11th,1995.??.??,0-1,1700,1920,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2255,2000,
Bad Woerishofen op 11th,1995.??.??,0-1,,2255,
Bad Woerishofen op 11th,1995.03.12,1-0,1500,1755,
Bad Woerishofen op 11th,1995.03.12,0-1,1880,2060,
Bad Woerishofen op 11th,1995.??.??,1-0,2385,2175,
Bad Woerishofen op 11th,1995.??.??,1-0,2310,2430,
Bad Woerishofen op 11th,1995.??.??,1-0,2220,1995,
Bad Woerishofen op 11th,1995.??.??,0-1,2185,2530,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2420,2420,
Bad Woerishofen op 11th,1995.??.??,1-0,2535,2470,
Bad Woerishofen op 11th,1995.??.??,1-0,2475,2210,
Bad Woerishofen op 11th,1995.??.??,0-1,2470,2400,
Bad Woerishofen op 11th,1995.??.??,1-0,1920,2130,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2455,2515,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2590,2365,
Bad Woerishofen op 11th,1995.??.??,1-0,2255,,
Bad Woerishofen op 11th,1995.??.??,1-0,2185,2300,
Bad Woerishofen op 11th,1995.??.??,0-1,2300,2485,
Bad Woerishofen op 11th,1995.??.??,1-0,2460,2615,
Bad Woerishofen op 11th,1995.??.??,0-1,2035,2255,
Bad Woerishofen op 11th,1995.??.??,1-0,2305,2030,
Bad Woerishofen op 11th,1995.??.??,1-0,2010,1755,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2430,2550,
Bad Woerishofen op 11th,1995.03.13,1-0,1905,1500,
Bad Woerishofen op 11th,1995.03.13,1-0,2060,2270,
Bad Woerishofen op 11th,1995.??.??,1-0,2400,2500,
Bad Woerishofen op 11th,1995.??.??,1-0,2550,2310,
Bad Woerishofen op 11th,1995.??.??,0-1,1915,2220,
Bad Woerishofen op 11th,1995.??.??,1-0,2300,2000,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2330,2490,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1755,1900,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2210,1880,
Bad Woerishofen op 11th,1995.??.??,0-1,1920,2195,
Bad Woerishofen op 11th,1995.??.??,0-1,2255,2475,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2500,2475,
Bad Woerishofen op 11th,1995.??.??,1-0,2255,2395,
Bad Woerishofen op 11th,1995.??.??,1-0,2515,2430,
Bad Woerishofen op 11th,1995.??.??,1-0,2480,2290,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2185,2305,
Bad Woerishofen op 11th,1995.??.??,1-0,2490,2300,
Bad Woerishofen op 11th,1995.??.??,0-1,2390,2495,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2255,1990,
Bad Woerishofen op 11th,1995.??.??,1-0,2530,2460,
Bad Woerishofen op 11th,1995.03.14,0-1,2305,2060,
Bad Woerishofen op 11th,1995.03.14,0-1,1500,1815,
Bad Woerishofen op 11th,1995.??.??,1-0,2500,,
Bad Woerishofen op 11th,1995.??.??,1-0,2310,1925,
Bad Woerishofen op 11th,1995.??.??,0-1,2495,2515,
Bad Woerishofen op 11th,1995.??.??,1-0,2220,2380,
Bad Woerishofen op 11th,1995.??.??,1-0,1950,2210,
Bad Woerishofen op 11th,1995.??.??,0-1,2245,2255,
Bad Woerishofen op 11th,1995.??.??,0-1,2420,2615,
Bad Woerishofen op 11th,1995.??.??,0-1,2535,2530,
Bad Woerishofen op 11th,1995.??.??,0-1,2120,2300,
Bad Woerishofen op 11th,1995.??.??,1-0,2520,2330,
Bad Woerishofen op 11th,1995.??.??,1-0,2305,1920,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2455,2400,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2475,2550,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2590,2420,
Bad Woerishofen op 11th,1995.??.??,1-0,2490,2255,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,,2205,
Bad Woerishofen op 11th,1995.??.??,1-0,2320,2470,
Bad Woerishofen op 11th,1995.??.??,0-1,1805,1755,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2460,2490,
Bad Woerishofen op 11th,1995.??.??,1-0,2395,2230,
Bad Woerishofen op 11th,1995.??.??,1-0,2305,2260,
Bad Woerishofen op 11th,1995.??.??,0-1,2485,2500,
Bad Woerishofen op 11th,1995.03.15,0-1,2060,1955,
Bad Woerishofen op 11th,1995.03.15,1-0,1735,1500,
Bad Woerishofen op 11th,1995.??.??,0-1,2400,2490,
Bad Woerishofen op 11th,1995.??.??,1-0,2160,2285,
Bad Woerishofen op 11th,1995.??.??,0-1,2220,2310,
Bad Woerishofen op 11th,1995.??.??,1-0,2550,2455,
Bad Woerishofen op 11th,1995.??.??,1-0,,2270,
Bad Woerishofen op 11th,1995.??.??,1-0,2300,2190,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2255,2305,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1755,1970,
Bad Woerishofen op 11th,1995.??.??,1-0,2210,1920,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2500,2520,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2320,2475,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2615,2475,
Bad Woerishofen op 11th,1995.??.??,1-0,2470,2215,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2420,2615,
Bad Woerishofen op 11th,1995.??.??,0-1,2415,2485,
Bad Woerishofen op 11th,1995.??.??,0-1,2285,2590,
Bad Woerishofen op 11th,1995.??.??,0-1,2255,2350,
Bad Woerishofen op 11th,1995.??.??,1-0,2530,2515,
Bad Woerishofen op 11th,1995.??.??,0-1,,2125,
Bad Woerishofen op 11th,1995.03.16,1/2-1/2,2270,2060,
Bad Woerishofen op 11th,1995.03.16,1-0,1500,1685,
Bad Woerishofen op 11th,1995.03.16,0-1,2255,2185,
Bad Woerishofen op 11th,1995.??.??,1-0,1940,1755,
Bad Woerishofen op 11th,1995.??.??,0-1,2495,2300,
Bad Woerishofen op 11th,1995.??.??,1-0,2525,2355,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2050,2255,
Bad Woerishofen op 11th,1995.??.??,0-1,2535,2360,
Bad Woerishofen op 11th,1995.??.??,0-1,2475,2615,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1920,1820,
Bad Woerishofen op 11th,1995.??.??,1-0,2520,2320,
Bad Woerishofen op 11th,1995.??.??,0-1,2230,2470,
Bad Woerishofen op 11th,1995.??.??,0-1,,2350,
Bad Woerishofen op 11th,1995.??.??,0-1,2500,2550,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2590,2485,
Bad Woerishofen op 11th,1995.??.??,1-0,2490,2530,
Bad Woerishofen op 11th,1995.??.??,0-1,2515,2475,
Bad Woerishofen op 11th,1995.??.??,1-0,2460,2245,
Bad Woerishofen op 11th,1995.??.??,1-0,2340,2220,
Bad Woerishofen op 11th,1995.??.??,0-1,2305,2490,
Bad Woerishofen op 11th,1995.??.??,0-1,2000,2210,
Bad Woerishofen op 11th,1995.03.17,0-1,2060,2255,
Bad Woerishofen op 11th,1995.03.17,1-0,1780,1500,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2360,2520,
Bad Woerishofen op 11th,1995.??.??,0-1,2400,2590,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2220,2050,
Bad Woerishofen op 11th,1995.??.??,1-0,2550,2530,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1755,1920,
Bad Woerishofen op 11th,1995.??.??,1-0,2210,2220,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2475,2525,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,1895,2090,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2255,2305,
Bad Woerishofen op 11th,1995.??.??,1/2-1/2,2615,2490,
Bad Woerishofen op 11th,1995.??.??,1-0,2420,2500,
Bad Woerishofen op 11th,1995.??.??,1-0,2255,2140,
Bad Woerishofen op 11th,1995.03.18,1-0,2040,1775,
Bad Woerishofen op 11th,1995.03.18,0-1,1500,1730,
Lovsprings op 07th,1995.03.10,1-0,1996,1919,
Lovsprings op 07th,1995.03.10,1/2-1/2,1987,1918,
Lovsprings op 07th,1995.03.10,1/2-1/2,2059,1927,
Lovsprings op 07th,1995.03.10,1/2-1/2,2079,2095,
Lovsprings op 07th,1995.03.10,1/2-1/2,2165,2143,
Lovsprings op 07th,1995.03.10,0-1,2044,2203,
Lovsprings op 07th,1995.03.10,0-1,2014,2068,
Lovsprings op 07th,1995.03.17,1-0,2095,2165,
Lovsprings op 07th,1995.03.17,1-0,1919,2014,
Lovsprings op 07th,1995.03.17,1/2-1/2,2143,2059,
Lovsprings op 07th,1995.03.17,0-1,1927,1987,
Lovsprings op 07th,1995.03.17,1-0,1918,1996,
Lovsprings op 07th,1995.03.17,1-0,2044,2079,
Lovsprings op 07th,1995.03.24,0-1,1987,2068,
Lovsprings op 07th,1995.03.24,0-1,2059,2044,
Lovsprings op 07th,1995.03.24,1/2-1/2,2095,1996,
Lovsprings op 07th,1995.03.24,1/2-1/2,1919,2143,
Lovsprings op 07th,1995.03.24,1-0,2203,1918,
Lovsprings op 07th,1995.03.24,1/2-1/2,2165,1927,
Lovsprings op 07th,1995.03.24,0-1,2014,2079,
Lovsprings op 07th,1995.03.31,1-0,2068,2044,
Lovsprings op 07th,1995.03.31,1/2-1/2,2095,2203,
Lovsprings op 07th,1995.03.31,1-0,2079,1919,
Lovsprings op 07th,1995.03.31,0-1,2143,1918,
Lovsprings op 07th,1995.03.31,1/2-1/2,1927,2014,
Lovsprings op 07th,1995.04.28,1-0,1987,2165,
Lovsprings op 07th,1995.04.28,1/2-1/2,2095,2068,
Lovsprings op 07th,1995.04.28,1-0,2143,1996,
Lovsprings op 07th,1995.04.28,1/2-1/2,1927,1919,
Lovsprings op 07th,1995.04.28,0-1,2203,2079,
Lovsprings op 07th,1995.04.28,1/2-1/2,1918,2044,
Lovsprings op 07th,1995.04.28,1-0,2014,2059,
Lovsprings op 07th,1995.05.05,0-1,2059,1919,
Lovsprings op 07th,1995.05.05,1-0,2079,2068,
Lovsprings op 07th,1995.05.05,0-1,1927,1996,
Lovsprings op 07th,1995.05.05,1-0,2203,1987,
Lovsprings op 07th,1995.05.05,0-1,2044,2143,
Lovsprings op 07th,1995.05.05,1/2-1/2,2014,2165,
Lovsprings op 07th,1995.05.19,0-1,1996,2203,
Lovsprings op 07th,1995.05.19,1/2-1/2,2059,1987,
Lovsprings op 07th,1995.05.19,0-1,2068,1918,
Lovsprings op 07th,1995.05.19,0-1,1919,2165,
Lovsprings op 07th,1995.05.19,0-1,2143,2079,
Lovsprings op 07th A,1995.03.17,1/2-1/2,2068,2203,
Lovsprings op 07th A,1995.03.31,1/2-1/2,1996,1987,
Lovsprings op 07th A,1995.03.31,1-0,2165,2059,
Lovsprings op 07th A,1995.05.05,0-1,1918,2095,
Lovsprings op 07th A,1995.05.19,1/2-1/2,2095,1927,
Lovsprings op 07th A,1995.05.19,1/2-1/2,2044,2014,
Lovsprings op 07th B,1995.03.10,0-1,1711,1717,
Lovsprings op 07th B,1995.03.10,1-0,1859,1784,
Lovsprings op 07th B,1995.03.10,1-0,1844,1706,
Lovsprings op 07th B,1995.03.10,1-0,1792,1806,
Lovsprings op 07th B,1995.03.10,1/2-1/2,1866,1885,
Lovsprings op 07th B,1995.03.10,0-1,1789,1844,
Lovsprings op 07th B,1995.03.10,1/2-1/2,1752,1765,
Lovsprings op 07th B,1995.03.10,1/2-1/2,1881,1749,
Lovsprings op 07th B,1995.03.10,1-0,1738,1760,
Lovsprings op 07th B,1995.03.17,1-0,1711,1752,
Lovsprings op 07th B,1995.03.17,1-0,1885,1749,
Lovsprings op 07th B,1995.03.17,1-0,1717,1738,
Lovsprings op 07th B,1995.03.17,0-1,1844,1859,
Lovsprings op 07th B,1995.03.17,1/2-1/2,1784,1789,
Lovsprings op 07th B,1995.03.17,1/2-1/2,1806,1706,
Lovsprings op 07th B,1995.03.17,1/2-1/2,1792,1844,
Lovsprings op 07th B,1995.03.17,0-1,1866,1881,
Lovsprings op 07th B,1995.03.17,1/2-1/2,1760,1765,
Lovsprings op 07th B,1995.03.24,1-0,1885,1792,
Lovsprings op 07th B,1995.03.24,1-0,1859,1717,
Lovsprings op 07th B,1995.03.24,1-0,1844,1738,
Lovsprings op 07th B,1995.03.24,1/2-1/2,1784,1806,
Lovsprings op 07th B,1995.03.24,1/2-1/2,1706,1789,
Lovsprings op 07th B,1995.03.24,1-0,1881,1844,
Lovsprings op 07th B,1995.03.24,0-1,1760,1752,
Lovsprings op 07th B,1995.03.24,0-1,1749,1866,
Lovsprings op 07th B,1995.03.24,1/2-1/2,1765,1711,
Lovsprings op 07th B,1995.03.31,0-1,1711,1792,
Lovsprings op 07th B,1995.03.31,0-1,1717,1885,
Lovsprings op 07th B,1995.03.31,0-1,1844,1844,
Lovsprings op 07th B,1995.03.31,1-0,1706,1784,
Lovsprings op 07th B,1995.03.31,1/2-1/2,1789,1806,
Lovsprings op 07th B,1995.03.31,1/2-1/2,1881,1859,
