Event,Date,Result,WhiteElo,BlackElo,TimeControl
Manchester Benedictine op 5th,1982.??.??,1-0,,2395,
Manchester Benedictine op 5th,1982.??.??,1-0,2315,2240,
Manchester Benedictine op 5th,1982.??.??,0-1,,2410,
Manchester Benedictine op 5th,1982.??.??,0-1,2255,2575,
Manchester Benedictine op 5th,1982.??.??,0-1,,,
Manchester Benedictine op 5th,1982.??.??,0-1,2440,,
Manchester Benedictine op 5th,1982.??.??,1-0,2235,2285,
Manchester Benedictine op 5th,1982.??.??,0-1,,,
Manchester Benedictine op 5th,1982.??.??,1-0,,,
Manchester Benedictine op 5th,1982.??.??,1-0,2315,,
Manchester Benedictine op 5th,1982.??.??,1-0,2430,2415,
Manchester Benedictine op 5th,1982.??.??,0-1,2440,2360,
Manchester Benedictine op 5th,1982.??.??,1-0,2360,2410,
Manchester Benedictine op 5th,1982.??.??,1-0,2200,,
Manchester Benedictine op 5th,1982.??.??,1-0,,,
Manchester Benedictine op 5th,1982.??.??,1-0,2465,2575,
Manchester Benedictine op 5th,1982.??.??,0-1,2325,2390,
Manchester Benedictine op 5th,1982.??.??,0-1,,2430,
Manchester Benedictine op 5th,1982.??.??,1-0,,2350,
Manchester Benedictine op 5th,1982.??.??,1-0,2315,,
Manchester Benedictine op 5th,1982.??.??,0-1,2395,2365,
Manchester Benedictine op 5th,1982.??.??,1-0,,2255,
Manchester Benedictine op 5th,1982.??.??,1-0,,2235,
Manchester Benedictine op 5th,1982.??.??,0-1,2235,2285,
Manchester Benedictine op 5th,1982.??.??,1-0,2410,,
Manchester Benedictine op 5th,1982.??.??,1-0,2320,2410,
Manchester Benedictine op 5th,1982.??.??,1-0,2390,2200,
Manchester Benedictine op 5th,1982.??.??,1-0,,,
Manchester Benedictine op 5th,1982.??.??,0-1,2365,2240,
Manchester Benedictine op 5th,1982.??.??,1-0,,,
Manchester Benedictine op 5th,1982.??.??,1-0,2465,2360,
Manchester Benedictine op 5th,1982.??.??,0-1,,,
Manchester Benedictine op 5th,1982.??.??,1-0,2575,,
Manchester Benedictine op 5th,1982.??.??,1-0,2430,2315,
Manchester Benedictine op 5th,1982.??.??,0-1,2440,2415,
Manchester Benedictine op 5th,1982.??.??,0-1,,,
Manchester Benedictine op 5th,1982.??.??,0-1,2255,,
Manchester Benedictine op 5th,1982.??.??,0-1,,2200,
Manchester Benedictine op 5th,1982.??.??,0-1,,2365,
Manchester Benedictine op 5th,1982.??.??,1-0,2390,,
Manchester Benedictine op 5th,1982.??.??,0-1,2200,2235,
Manchester Benedictine op 5th,1982.??.??,1-0,2575,2360,
Manchester Benedictine op 5th,1982.??.??,1-0,2255,,
Manchester Benedictine op 5th,1982.??.??,0-1,2240,2315,
Manchester Benedictine op 5th,1982.??.??,0-1,2395,2440,
Manchester Benedictine op 5th,1982.??.??,1-0,2430,2465,
Manchester Benedictine op 5th,1982.??.??,1-0,2415,2205,
Manchester Benedictine op 5th,1982.??.??,1/2-1/2,2315,2395,
Manchester Benedictine op 5th,1982.??.??,1-0,2360,2315,
Manchester Benedictine op 5th,1982.??.??,1-0,2365,2255,
Manchester Benedictine op 5th,1982.??.??,1-0,2465,2415,
Manchester Benedictine op 5th,1982.??.??,1-0,,2355,
Manchester Benedictine op 5th,1982.??.??,1-0,2575,2430,
Manchester Benedictine op 5th,1982.??.??,1-0,,,
Manchester Benedictine op 5th,1982.??.??,1-0,2205,,
Manchester Benedictine op 5th,1982.??.??,1-0,,2400,
New Hampshire-ch playoff,1982.09.??,1-0,,,
New Hampshire-ch playoff,1982.09.??,0-1,,,
New Hampshire-ch playoff,1982.09.??,1/2-1/2,,,
New Hampshire-ch playoff,1982.09.??,0-1,,,
Rakovica,1982.??.??,0-1,2445,2485,
Rakovica,1982.??.??,1/2-1/2,2445,2470,
Rakovica,1982.??.??,1/2-1/2,2445,2425,
Rakovica,1982.??.??,1-0,2445,,
Rakovica,1982.??.??,1-0,2445,2485,
Rakovica,1982.??.??,1/2-1/2,2445,2385,
Rakovica,1982.??.??,1-0,2485,2405,
Rakovica,1982.??.??,1-0,2485,2470,
Rakovica,1982.??.??,1/2-1/2,2485,2425,
Rakovica,1982.??.??,1/2-1/2,2485,2485,
Rakovica,1982.??.??,1/2-1/2,2485,2500,
Rakovica,1982.??.??,1/2-1/2,2485,2485,
Rakovica,1982.??.??,1-0,2485,2385,
Rakovica,1982.??.??,1/2-1/2,2405,2445,
Rakovica,1982.??.??,1-0,2405,2485,
Rakovica,1982.??.??,1-0,2405,2405,
Rakovica,1982.??.??,1/2-1/2,2405,2515,
Rakovica,1982.??.??,1/2-1/2,2405,2505,
Rakovica,1982.??.??,1-0,2405,,
Rakovica,1982.??.??,1-0,2470,2405,
Rakovica,1982.??.??,1-0,2470,2425,
Rakovica,1982.??.??,0-1,2470,2405,
Rakovica,1982.??.??,1-0,2470,2485,
Rakovica,1982.??.??,1/2-1/2,2470,2500,
Rakovica,1982.??.??,0-1,2470,2485,
Rakovica,1982.??.??,0-1,2470,2385,
Rakovica,1982.??.??,1-0,2425,2405,
Rakovica,1982.??.??,1/2-1/2,2425,2485,
Rakovica,1982.??.??,0-1,2425,2405,
Rakovica,1982.??.??,1/2-1/2,2425,2485,
Rakovica,1982.??.??,1-0,2425,2500,
Rakovica,1982.??.??,1/2-1/2,2425,2485,
Rakovica,1982.??.??,0-1,2425,2385,
Rakovica,1982.??.??,1-0,2485,2445,
Rakovica,1982.??.??,1/2-1/2,2485,2485,
Rakovica,1982.??.??,1/2-1/2,2485,2470,
Rakovica,1982.??.??,1/2-1/2,2485,2515,
Rakovica,1982.??.??,1/2-1/2,2485,2500,
Rakovica,1982.??.??,1-0,2485,2505,
Rakovica,1982.??.??,1/2-1/2,2485,,
Rakovica,1982.??.??,1/2-1/2,2405,2445,
Rakovica,1982.??.??,1/2-1/2,2405,2485,
Rakovica,1982.??.??,0-1,2405,2485,
Rakovica,1982.??.??,1-0,2405,2515,
Rakovica,1982.??.??,0-1,2405,2500,
Rakovica,1982.??.??,1/2-1/2,2405,2505,
Rakovica,1982.??.??,1-0,2405,,
Rakovica,1982.??.??,1/2-1/2,2485,2445,
Rakovica,1982.??.??,1/2-1/2,2485,2405,
Rakovica,1982.??.??,1-0,2485,2485,
Rakovica,1982.??.??,0-1,2485,2405,
Rakovica,1982.??.??,1/2-1/2,2485,2515,
Rakovica,1982.??.??,1/2-1/2,2485,2505,
Rakovica,1982.??.??,1/2-1/2,2515,2445,
Rakovica,1982.??.??,0-1,2515,2485,
Rakovica,1982.??.??,1/2-1/2,2515,2470,
Rakovica,1982.??.??,1/2-1/2,2515,2425,
Rakovica,1982.??.??,1/2-1/2,2515,,
Rakovica,1982.??.??,1/2-1/2,2515,2385,
Rakovica,1982.??.??,1-0,2500,2445,
Rakovica,1982.??.??,1/2-1/2,2500,2405,
Rakovica,1982.??.??,1-0,2500,2485,
Rakovica,1982.??.??,0-1,2500,2515,
Rakovica,1982.??.??,0-1,2500,,
Rakovica,1982.??.??,0-1,2500,2485,
Rakovica,1982.??.??,1/2-1/2,2505,2445,
Rakovica,1982.??.??,1/2-1/2,2505,2485,
Rakovica,1982.??.??,1/2-1/2,2505,2470,
Rakovica,1982.??.??,1-0,2505,2425,
Rakovica,1982.??.??,1-0,2505,2515,
Rakovica,1982.??.??,1/2-1/2,2505,2500,
Rakovica,1982.??.??,1/2-1/2,2505,,
Rakovica,1982.??.??,0-1,,2485,
Rakovica,1982.??.??,1/2-1/2,,2470,
Rakovica,1982.??.??,1/2-1/2,,2425,
Rakovica,1982.??.??,1/2-1/2,,2485,
Rakovica,1982.??.??,1/2-1/2,,2485,
Rakovica,1982.??.??,0-1,,2385,
Rakovica,1982.??.??,1/2-1/2,2485,2405,
Rakovica,1982.??.??,1/2-1/2,2485,2485,
Rakovica,1982.??.??,1/2-1/2,2485,2405,
Rakovica,1982.??.??,1/2-1/2,2485,2485,
Rakovica,1982.??.??,1/2-1/2,2485,2515,
Rakovica,1982.??.??,1/2-1/2,2485,2505,
Rakovica,1982.??.??,1/2-1/2,2385,2405,
Rakovica,1982.??.??,1/2-1/2,2385,2485,
Rakovica,1982.??.??,1/2-1/2,2385,2405,
Rakovica,1982.??.??,1/2-1/2,2385,2485,
Rakovica,1982.??.??,1-0,2385,2500,
Rakovica,1982.??.??,1/2-1/2,2385,2505,
Rakovica,1982.??.??,0-1,2385,2485,
Riga Cup,1982.09.??,1-0,2465,2405,
Riga Cup,1982.09.??,1-0,2465,,
Riga Cup,1982.09.??,1-0,2465,,
Riga Cup,1982.09.??,1-0,2395,2415,
Riga Cup,1982.09.??,0-1,2395,2430,
Riga Cup,1982.09.??,1/2-1/2,2395,2445,
Riga Cup,1982.09.??,1-0,,,
Riga Cup,1982.09.??,1-0,,2445,
Riga Cup,1982.09.??,1-0,,,
Riga Cup,1982.09.??,1-0,,2395,
Riga Cup,1982.09.??,1-0,,,
Riga Cup,1982.09.??,0-1,,2430,
Riga Cup,1982.09.??,0-1,,2470,
Riga Cup,1982.09.??,1-0,,2465,
Riga Cup,1982.09.??,0-1,2250,2465,
Riga Cup,1982.09.??,1-0,2250,2430,
Riga Cup,1982.09.??,1-0,2430,2445,
Riga Cup,1982.09.??,0-1,2430,2430,
Riga Cup,1982.09.??,0-1,2430,2470,
Riga Cup,1982.09.??,0-1,2280,,
Riga Cup,1982.09.??,0-1,2470,2465,
Riga Cup,1982.09.??,1/2-1/2,2470,2395,
Riga Cup,1982.09.??,1-0,2470,,
Riga Cup,1982.09.??,0-1,2470,2405,
Riga Cup,1982.09.??,0-1,2470,,
Riga Cup,1982.09.??,1-0,2470,,
Riga Cup,1982.09.??,0-1,2470,2280,
TV Worldcup Final,1982.??.??,1-0,2720,2625,
TV Worldcup Final,1982.??.??,1-0,2625,2720,
TV Worldcup Final,1982.??.??,1/2-1/2,2625,2720,
TV Worldcup Final,1982.??.??,1-0,2720,2625,
TV Worldcup Group A,1982.??.??,1/2-1/2,2355,2575,
TV Worldcup Group A,1982.??.??,1/2-1/2,2720,2590,
TV Worldcup Group A,1982.??.??,1/2-1/2,2590,2720,
TV Worldcup Group A,1982.??.??,1-0,2575,2355,
TV Worldcup Group A,1982.??.??,1/2-1/2,2590,2355,
TV Worldcup Group A,1982.??.??,0-1,2575,2720,
TV Worldcup Group A,1982.??.??,1/2-1/2,2355,2590,
TV Worldcup Group A,1982.??.??,1-0,2720,2575,
TV Worldcup Group A,1982.??.??,0-1,2355,2720,
TV Worldcup Group A,1982.??.??,0-1,2575,2590,
TV Worldcup Group A,1982.??.??,1/2-1/2,2720,2355,
TV Worldcup Group A,1982.??.??,1/2-1/2,2590,2575,
TV Worldcup Group B,1982.??.??,0-1,2440,2535,
TV Worldcup Group B,1982.??.??,1-0,2625,2655,
TV Worldcup Group B,1982.??.??,1/2-1/2,2655,2625,
TV Worldcup Group B,1982.??.??,0-1,2535,2440,
TV Worldcup Group B,1982.??.??,0-1,2655,2440,
TV Worldcup Group B,1982.??.??,0-1,2535,2625,
TV Worldcup Group B,1982.??.??,0-1,2440,2655,
TV Worldcup Group B,1982.??.??,1-0,2625,2535,
TV Worldcup Group B,1982.??.??,0-1,2440,2625,
TV Worldcup Group B,1982.??.??,0-1,2535,2655,
TV Worldcup Group B,1982.??.??,1-0,2625,2440,
TV Worldcup Group B,1982.??.??,1/2-1/2,2655,2535,
Toronto Labour Day op,1982.??.??,0-1,2074,2228,
Toronto Labour Day op,1982.09.04,0-1,2434,2266,
Toronto Labour Day op,1982.09.04,1-0,2100,2040,
Toronto Labour Day op,1982.09.04,1-0,2194,2100,
Toronto Labour Day op,1982.09.04,1/2-1/2,2390,2069,
Toronto Labour Day op,1982.09.05,1-0,2320,2100,
Toronto Labour Day op,1982.09.05,1-0,2434,2233,
Toronto Labour Day op,1982.09.05,0-1,2188,2266,
Toronto Labour Day op,1982.09.05,0-1,2100,2111,
Toronto Labour Day op,1982.09.06,1-0,2039,2100,
Toronto Labour Day op,1982.09.06,0-1,2213,2434,
Toronto Labour Day op,1982.09.??,1-0,2264,2196,
URS Army Team-ch,1982.09.??,1-0,2495,2495,
URS Army Team-ch,1982.09.??,0-1,2495,2440,
URS Army-chT,1982.09.??,0-1,,2360,
URS Army-chT,1982.09.??,0-1,,,
URS Army-chT,1982.09.??,0-1,2440,2460,
URS Army-chT,1982.09.??,1-0,2470,2340,
URS Army-chT,1982.09.??,0-1,2460,2520,
URS Army-chT,1982.09.??,1/2-1/2,2480,2340,
URS Army-chT,1982.09.??,1/2-1/2,2460,2484,
URS Army-chT,1982.09.??,1/2-1/2,2500,2390,
URS Army-chT,1982.09.??,1/2-1/2,2520,2388,
URS Army-chT,1982.09.??,1-0,2450,2390,
URS Army-chT,1982.09.??,0-1,2390,2480,
URS Army-chT,1982.09.??,1/2-1/2,,2470,
URS Army-chT,1982.09.??,1-0,2520,2270,
URS Army-chT,1982.09.??,1/2-1/2,,2480,
URS Army-chT,1982.09.??,1-0,2484,2270,
URS Army-chT,1982.09.??,1/2-1/2,2440,2520,
URS Army-chT,1982.09.??,1/2-1/2,2470,2450,
URS Army-chT,1982.09.??,1/2-1/2,2480,2450,
URS Army-chT,1982.09.??,0-1,2440,2484,
URS Army-chT,1982.09.??,1-0,2150,,
URS Army-chT,1982.09.??,1-0,2520,2328,
URS Army-chT,1982.09.??,1/2-1/2,2328,2484,
URS Army-chT,1982.09.??,1-0,2440,2500,
URS Army-chT,1982.09.??,1/2-1/2,2520,2246,
URS Army-chT,1982.09.??,0-1,2484,2520,
URS Army-chT,1982.09.??,1/2-1/2,2470,2480,
URS Army-chT,1982.09.??,0-1,2315,2520,
URS Army-chT,1982.09.??,1/2-1/2,2315,2484,
URS Army-chT,1982.09.??,1-0,2388,2246,
URS Army-chT,1982.09.??,1-0,2360,,
URS Army-chT,1982.09.??,1/2-1/2,2484,2388,
URS Army-chT,1982.09.??,1/2-1/2,2388,2328,
URS Army-chT,1982.09.??,1-0,2390,,
URS Army-chT,1982.09.??,1/2-1/2,2470,2440,
URS Army-chT,1982.09.??,1/2-1/2,2388,2315,
URS Army-chT,1982.09.??,1-0,2388,2270,
URS Army-chT,1982.09.??,0-1,2460,2388,
Imperia op 24th,1982.09.??,1-0,,,
CSR-ch51,1982.09.04,0-1,2370,2435,
CSR-ch51,1982.09.04,0-1,2560,2410,
CSR-ch51,1982.09.04,1/2-1/2,2495,2330,
CSR-ch51,1982.09.04,1-0,2420,2395,
CSR-ch51,1982.09.04,1/2-1/2,,,
CSR-ch51,1982.09.04,1/2-1/2,,,
CSR-ch51,1982.09.04,0-1,,2425,
CSR-ch51,1982.09.04,1-0,2380,,
CSR-ch51,1982.09.05,1/2-1/2,,2560,
CSR-ch51,1982.09.05,1/2-1/2,,,
CSR-ch51,1982.09.05,1/2-1/2,2395,2370,
CSR-ch51,1982.09.05,1/2-1/2,2435,,
CSR-ch51,1982.09.05,1-0,2435,,
CSR-ch51,1982.09.05,1/2-1/2,2410,2380,
CSR-ch51,1982.09.05,1/2-1/2,2425,2495,
CSR-ch51,1982.09.05,1/2-1/2,2330,2420,
CSR-ch51,1982.09.06,1/2-1/2,2370,2330,
CSR-ch51,1982.09.06,1-0,2560,2435,
CSR-ch51,1982.09.06,1-0,2495,,
CSR-ch51,1982.09.06,1-0,2420,2425,
CSR-ch51,1982.09.06,1-0,,2395,
CSR-ch51,1982.09.06,0-1,,2435,
CSR-ch51,1982.09.06,1/2-1/2,2380,,
CSR-ch51,1982.09.06,0-1,,2410,
CSR-ch51,1982.09.08,1-0,,,
CSR-ch51,1982.09.08,0-1,,2420,
CSR-ch51,1982.09.08,0-1,2395,2560,
CSR-ch51,1982.09.08,1/2-1/2,2435,2380,
CSR-ch51,1982.09.08,1/2-1/2,2435,2495,
CSR-ch51,1982.09.08,1-0,,,
CSR-ch51,1982.09.08,1-0,2425,2370,
CSR-ch51,1982.09.08,0-1,2330,,
CSR-ch51,1982.09.09,1/2-1/2,2370,,
CSR-ch51,1982.09.09,1-0,2560,2330,
CSR-ch51,1982.09.09,1-0,2495,,
CSR-ch51,1982.09.09,1/2-1/2,2420,2435,
CSR-ch51,1982.09.09,1/2-1/2,2410,,
CSR-ch51,1982.09.09,1/2-1/2,,2425,
CSR-ch51,1982.09.09,0-1,2380,2395,
CSR-ch51,1982.09.09,1/2-1/2,,2435,
CSR-ch51,1982.09.10,1-0,,,
CSR-ch51,1982.09.10,0-1,2395,,
CSR-ch51,1982.09.10,1/2-1/2,2435,2410,
CSR-ch51,1982.09.10,1/2-1/2,2435,2370,
CSR-ch51,1982.09.10,0-1,,2420,
CSR-ch51,1982.09.10,0-1,2425,2560,
CSR-ch51,1982.09.10,1-0,,2495,
CSR-ch51,1982.09.10,1/2-1/2,2330,2380,
CSR-ch51,1982.09.12,1/2-1/2,,2435,
CSR-ch51,1982.09.12,1/2-1/2,2370,,
CSR-ch51,1982.09.12,1/2-1/2,2560,,
CSR-ch51,1982.09.12,1/2-1/2,2420,,
CSR-ch51,1982.09.12,1-0,2410,2395,
CSR-ch51,1982.09.12,1-0,,2435,
CSR-ch51,1982.09.12,0-1,2380,2425,
CSR-ch51,1982.09.12,0-1,,2330,
CSR-ch51,1982.09.13,1/2-1/2,,2380,
CSR-ch51,1982.09.13,1/2-1/2,2395,,
CSR-ch51,1982.09.13,0-1,2495,2420,
CSR-ch51,1982.09.13,1/2-1/2,2435,2560,
CSR-ch51,1982.09.13,0-1,,,
CSR-ch51,1982.09.13,1-0,2425,,
CSR-ch51,1982.09.13,1/2-1/2,,2370,
CSR-ch51,1982.09.13,1/2-1/2,2330,2410,
CSR-ch51,1982.09.14,1/2-1/2,,2330,
CSR-ch51,1982.09.14,0-1,2370,2495,
CSR-ch51,1982.09.14,1/2-1/2,2560,,
CSR-ch51,1982.09.14,0-1,2435,2395,
CSR-ch51,1982.09.14,1/2-1/2,2410,2425,
CSR-ch51,1982.09.14,1-0,,,
CSR-ch51,1982.09.14,1/2-1/2,2380,2435,
CSR-ch51,1982.09.14,1/2-1/2,,,
CSR-ch51,1982.09.16,1/2-1/2,,2410,
CSR-ch51,1982.09.16,1/2-1/2,2495,,
CSR-ch51,1982.09.16,1-0,2420,2370,
CSR-ch51,1982.09.16,1-0,2435,,
CSR-ch51,1982.09.16,1/2-1/2,,2380,
CSR-ch51,1982.09.16,1-0,2425,,
CSR-ch51,1982.09.16,1/2-1/2,,2395,
CSR-ch51,1982.09.16,0-1,,2560,
CSR-ch51,1982.09.16,1/2-1/2,2380,,
CSR-ch51,1982.09.16,1-0,2330,2435,
CSR-ch51,1982.09.17,0-1,,,
CSR-ch51,1982.09.17,0-1,2395,2330,
CSR-ch51,1982.09.17,1-0,2560,2495,
CSR-ch51,1982.09.17,1/2-1/2,2435,2425,
CSR-ch51,1982.09.17,1-0,2410,2435,
CSR-ch51,1982.09.17,0-1,,2420,
CSR-ch51,1982.09.17,1-0,,,
CSR-ch51,1982.09.18,0-1,,2435,
CSR-ch51,1982.09.18,1-0,2370,,
CSR-ch51,1982.09.18,1/2-1/2,2495,2380,
CSR-ch51,1982.09.18,1/2-1/2,2420,2560,
CSR-ch51,1982.09.18,1-0,2435,,
CSR-ch51,1982.09.18,1/2-1/2,,2410,
CSR-ch51,1982.09.18,1/2-1/2,2425,2395,
CSR-ch51,1982.09.18,1-0,,,
CSR-ch51,1982.09.20,1-0,,,
CSR-ch51,1982.09.20,1-0,2395,,
CSR-ch51,1982.09.20,1-0,2560,2370,
CSR-ch51,1982.09.20,1/2-1/2,2435,2435,
CSR-ch51,1982.09.20,1-0,2410,,
CSR-ch51,1982.09.20,0-1,2380,2420,
CSR-ch51,1982.09.20,1/2-1/2,2330,2425,
CSR-ch51,1982.09.20,0-1,,2495,
CSR-ch51,1982.09.21,0-1,,2330,
CSR-ch51,1982.09.21,0-1,2370,2380,
CSR-ch51,1982.09.21,1/2-1/2,2495,2410,
CSR-ch51,1982.09.21,1/2-1/2,2420,,
CSR-ch51,1982.09.21,1/2-1/2,2435,2395,
CSR-ch51,1982.09.21,1-0,,2435,
CSR-ch51,1982.09.21,1/2-1/2,,2560,
CSR-ch51,1982.09.21,1-0,,,
CSR-ch51,1982.09.22,1/2-1/2,,2495,
CSR-ch51,1982.09.22,1/2-1/2,2395,,
CSR-ch51,1982.09.22,1-0,2435,,
CSR-ch51,1982.09.22,1-0,2410,2420,
CSR-ch51,1982.09.22,1-0,2425,,
CSR-ch51,1982.09.22,1-0,2380,,
CSR-ch51,1982.09.22,1/2-1/2,2330,2435,
CSR-ch51,1982.09.22,1/2-1/2,,2370,
CSR-ch51,1982.09.24,1-0,2370,2410,
CSR-ch51,1982.09.24,1-0,2560,2380,
CSR-ch51,1982.09.24,1/2-1/2,2495,2435,
CSR-ch51,1982.09.24,1/2-1/2,2420,,
CSR-ch51,1982.09.24,0-1,2435,2425,
CSR-ch51,1982.09.24,0-1,,2330,
CSR-ch51,1982.09.24,0-1,,,
CSR-ch51,1982.09.25,1/2-1/2,,2370,
CSR-ch51,1982.09.25,1/2-1/2,,2435,
CSR-ch51,1982.09.25,1/2-1/2,2395,2495,
CSR-ch51,1982.09.25,1/2-1/2,2435,2420,
CSR-ch51,1982.09.25,0-1,2410,,
CSR-ch51,1982.09.25,1/2-1/2,2425,,
CSR-ch51,1982.09.25,0-1,2330,,
