Event,Date,Result,WhiteElo,BlackElo,TimeControl
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,0-1,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1/2-1/2,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
Venice,1971.??.??,1-0,,,
North Devon Congress-01,1971.10.01,1-0,,,
North Devon Congress-01,1971.10.01,1-0,,,
North Devon Congress-01,1971.10.01,0-1,,,
North Devon Congress-01,1971.10.01,1/2-1/2,,,
North Devon Congress-01,1971.10.01,1-0,,,
North Devon Congress-01,1971.10.01,0-1,,,
North Devon Congress-01,1971.10.01,1/2-1/2,,,
North Devon Congress-01,1971.10.01,1-0,,,
North Devon Congress-01,1971.10.01,0-1,,,
North Devon Congress-01,1971.10.01,1/2-1/2,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,1/2-1/2,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.02,0-1,,,
North Devon Congress-01,1971.10.02,1/2-1/2,,,
North Devon Congress-01,1971.10.02,1-0,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,0-1,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,0-1,,,
North Devon Congress-01,1971.10.03,1/2-1/2,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,0-1,,,
North Devon Congress-01,1971.10.03,0-1,,,
North Devon Congress-01,1971.10.03,0-1,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,0-1,,,
North Devon Congress-01,1971.10.03,1/2-1/2,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,1/2-1/2,,,
North Devon Congress-01,1971.10.03,1-0,,,
North Devon Congress-01,1971.10.03,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,0-1,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1-0,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
Birseck,1971.??.??,1/2-1/2,,,
FRA-chT2 7071,1970.11.06,1-0,,,
FRA-chT2 7071,1971.01.10,1-0,,,
FRA-chT2 7071,1970.11.27,0-1,,,
FRA-chT2 7071,1970.10.08,1-0,,,
FRA-chT2 7071,1970.10.18,0-1,,,
Quebec op,1971.10.??,1-0,,,
Quebec op,1971.10.??,0-1,,,
Quebec op,1971.10.09,0-1,1500,1750,
Quebec op,1971.10.09,0-1,,,
Quebec op,1971.10.09,0-1,1750,2300,
Quebec op,1971.10.09,1-0,,,
Quebec op,1971.10.10,0-1,1800,1750,
Quebec op,1971.10.10,1-0,,,
Quebec op,1971.10.10,1/2-1/2,1750,1500,
Quebec op,1971.10.10,1-0,,,
Quebec op,1971.10.11,1-0,1800,,
Quebec op,1971.10.11,0-1,1700,1750,
Quebec op,1971.10.11,1/2-1/2,,,
Quebec op,1971.10.11,0-1,1750,,
HUN-ch27,1971.10.16,1/2-1/2,,,
HUN-ch27,1971.10.16,1/2-1/2,,,
HUN-ch27,1971.10.16,1-0,,,
HUN-ch27,1971.10.16,1-0,,,
HUN-ch27,1971.10.16,1/2-1/2,,,
HUN-ch27,1971.10.16,0-1,,,
HUN-ch27,1971.10.16,1-0,,,
HUN-ch27,1971.10.16,0-1,,,
HUN-ch27,1971.10.17,1/2-1/2,,,
HUN-ch27,1971.10.17,1/2-1/2,,,
HUN-ch27,1971.10.17,1/2-1/2,,,
HUN-ch27,1971.10.17,1-0,,,
HUN-ch27,1971.10.17,1/2-1/2,,,
HUN-ch27,1971.10.17,1-0,,,
HUN-ch27,1971.10.17,1-0,,,
HUN-ch27,1971.10.17,1-0,,,
HUN-ch27,1971.10.18,1/2-1/2,,,
HUN-ch27,1971.10.18,1/2-1/2,,,
HUN-ch27,1971.10.18,1/2-1/2,,,
HUN-ch27,1971.10.18,1-0,,,
HUN-ch27,1971.10.18,1/2-1/2,,,
HUN-ch27,1971.10.18,0-1,,,
HUN-ch27,1971.10.18,1/2-1/2,,,
HUN-ch27,1971.10.18,0-1,,,
HUN-ch27,1971.10.20,1-0,,,
HUN-ch27,1971.10.20,1-0,,,
HUN-ch27,1971.10.20,0-1,,,
HUN-ch27,1971.10.20,1/2-1/2,,,
HUN-ch27,1971.10.20,1/2-1/2,,,
HUN-ch27,1971.10.20,1/2-1/2,,,
HUN-ch27,1971.10.20,1-0,,,
HUN-ch27,1971.10.20,1/2-1/2,,,
HUN-ch27,1971.10.21,1/2-1/2,,,
HUN-ch27,1971.10.21,0-1,,,
HUN-ch27,1971.10.21,0-1,,,
HUN-ch27,1971.10.21,1/2-1/2,,,
HUN-ch27,1971.10.21,1/2-1/2,,,
HUN-ch27,1971.10.21,1/2-1/2,,,
HUN-ch27,1971.10.21,1/2-1/2,,,
HUN-ch27,1971.10.21,0-1,,,
HUN-ch27,1971.10.22,1/2-1/2,,,
HUN-ch27,1971.10.22,1/2-1/2,,,
HUN-ch27,1971.10.22,1/2-1/2,,,
HUN-ch27,1971.10.22,1-0,,,
HUN-ch27,1971.10.22,1-0,,,
HUN-ch27,1971.10.22,1/2-1/2,,,
HUN-ch27,1971.10.22,1-0,,,
HUN-ch27,1971.10.22,0-1,,,
HUN-ch27,1971.10.24,1/2-1/2,,,
HUN-ch27,1971.10.24,1-0,,,
HUN-ch27,1971.10.24,1-0,,,
HUN-ch27,1971.10.24,1/2-1/2,,,
HUN-ch27,1971.10.24,0-1,,,
HUN-ch27,1971.10.24,1/2-1/2,,,
HUN-ch27,1971.10.24,1-0,,,
HUN-ch27,1971.10.24,1-0,,,
HUN-ch27,1971.10.25,1/2-1/2,,,
HUN-ch27,1971.10.25,1-0,,,
HUN-ch27,1971.10.25,0-1,,,
HUN-ch27,1971.10.25,1-0,,,
HUN-ch27,1971.10.25,1-0,,,
HUN-ch27,1971.10.25,1-0,,,
HUN-ch27,1971.10.25,1-0,,,
HUN-ch27,1971.10.25,0-1,,,
HUN-ch27,1971.10.26,0-1,,,
HUN-ch27,1971.10.26,1/2-1/2,,,
HUN-ch27,1971.10.26,0-1,,,
HUN-ch27,1971.10.26,1/2-1/2,,,
HUN-ch27,1971.10.26,1-0,,,
HUN-ch27,1971.10.26,0-1,,,
HUN-ch27,1971.10.26,1/2-1/2,,,
HUN-ch27,1971.10.26,1-0,,,
HUN-ch27,1971.10.28,0-1,,,
HUN-ch27,1971.10.28,1/2-1/2,,,
HUN-ch27,1971.10.28,0-1,,,
HUN-ch27,1971.10.28,1/2-1/2,,,
HUN-ch27,1971.10.28,0-1,,,
HUN-ch27,1971.10.28,0-1,,,
HUN-ch27,1971.10.28,1/2-1/2,,,
HUN-ch27,1971.10.28,1-0,,,
HUN-ch27,1971.10.29,1-0,,,
HUN-ch27,1971.10.29,1/2-1/2,,,
HUN-ch27,1971.10.29,1/2-1/2,,,
HUN-ch27,1971.10.29,0-1,,,
HUN-ch27,1971.10.29,1-0,,,
HUN-ch27,1971.10.29,0-1,,,
HUN-ch27,1971.10.29,1/2-1/2,,,
HUN-ch27,1971.10.29,1/2-1/2,,,
HUN-ch27,1971.10.30,1/2-1/2,,,
HUN-ch27,1971.10.30,1/2-1/2,,,
HUN-ch27,1971.10.30,1/2-1/2,,,
HUN-ch27,1971.10.30,0-1,,,
HUN-ch27,1971.10.30,0-1,,,
HUN-ch27,1971.10.30,1-0,,,
HUN-ch27,1971.10.30,1-0,,,
HUN-ch27,1971.10.30,1/2-1/2,,,
HUN-ch27,1971.11.01,1/2-1/2,,,
HUN-ch27,1971.11.01,1-0,,,
HUN-ch27,1971.11.01,1/2-1/2,,,
HUN-ch27,1971.11.01,1/2-1/2,,,
HUN-ch27,1971.11.01,0-1,,,
HUN-ch27,1971.11.01,1-0,,,
HUN-ch27,1971.11.01,1-0,,,
HUN-ch27,1971.11.01,1-0,,,
HUN-ch27,1971.11.02,1/2-1/2,,,
HUN-ch27,1971.11.02,1/2-1/2,,,
HUN-ch27,1971.11.02,0-1,,,
HUN-ch27,1971.11.02,1/2-1/2,,,
HUN-ch27,1971.11.02,1/2-1/2,,,
HUN-ch27,1971.11.02,1/2-1/2,,,
HUN-ch27,1971.11.02,1-0,,,
HUN-ch27,1971.11.02,0-1,,,
HUN-ch27,1971.11.04,1/2-1/2,,,
HUN-ch27,1971.11.04,1/2-1/2,,,
HUN-ch27,1971.11.04,0-1,,,
HUN-ch27,1971.11.04,1/2-1/2,,,
HUN-ch27,1971.11.04,1/2-1/2,,,
HUN-ch27,1971.11.04,1/2-1/2,,,
HUN-ch27,1971.11.04,1-0,,,
HUN-ch27,1971.11.04,0-1,,,
HUN-ch27,1971.11.05,1-0,,,
HUN-ch27,1971.11.05,0-1,,,
HUN-ch27,1971.11.05,1-0,,,
HUN-ch27,1971.11.05,0-1,,,
HUN-ch27,1971.11.05,1/2-1/2,,,
HUN-ch27,1971.11.05,1-0,,,
HUN-ch27,1971.11.05,1/2-1/2,,,
HUN-ch27,1971.11.05,1-0,,,
HUN-ch27,1971.11.07,1-0,,,
HUN-ch27,1971.11.07,1/2-1/2,,,
HUN-ch27,1971.11.07,1-0,,,
HUN-ch27,1971.11.07,1-0,,,
HUN-ch27,1971.11.07,1/2-1/2,,,
HUN-ch27,1971.11.07,1/2-1/2,,,
HUN-ch27,1971.11.07,0-1,,,
HUN-ch27,1971.11.07,1/2-1/2,,,
HUN-ch27+,1971.10.16,1-0,,,
HUN-ch27+,1971.10.17,1/2-1/2,,,
HUN-ch27+,1971.10.18,1-0,,,
HUN-ch27+,1971.10.20,1/2-1/2,,,
HUN-ch27+,1971.10.21,0-1,,,
HUN-ch27+,1971.10.22,1-0,,,
HUN-ch27+,1971.10.24,0-1,,,
CSR-ch41 Semifinal A,1971.10.17,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.17,1-0,,,
CSR-ch41 Semifinal A,1971.10.17,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.17,0-1,,,
CSR-ch41 Semifinal A,1971.10.17,1-0,,,
CSR-ch41 Semifinal A,1971.10.17,0-1,,,
CSR-ch41 Semifinal A,1971.10.17,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.18,0-1,,,
CSR-ch41 Semifinal A,1971.10.18,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.18,1-0,,,
CSR-ch41 Semifinal A,1971.10.18,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.18,1-0,,,
CSR-ch41 Semifinal A,1971.10.18,1-0,,,
CSR-ch41 Semifinal A,1971.10.18,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.19,1-0,,,
CSR-ch41 Semifinal A,1971.10.19,0-1,,,
CSR-ch41 Semifinal A,1971.10.19,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.19,1-0,,,
CSR-ch41 Semifinal A,1971.10.19,0-1,,,
CSR-ch41 Semifinal A,1971.10.19,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.19,0-1,,,
CSR-ch41 Semifinal A,1971.10.20,1-0,,,
CSR-ch41 Semifinal A,1971.10.20,1-0,,,
CSR-ch41 Semifinal A,1971.10.20,1-0,,,
CSR-ch41 Semifinal A,1971.10.20,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.20,1-0,,,
CSR-ch41 Semifinal A,1971.10.20,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.20,0-1,,,
CSR-ch41 Semifinal A,1971.10.21,1-0,,,
CSR-ch41 Semifinal A,1971.10.21,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.21,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.21,0-1,,,
CSR-ch41 Semifinal A,1971.10.21,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.21,1-0,,,
CSR-ch41 Semifinal A,1971.10.21,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.22,0-1,,,
CSR-ch41 Semifinal A,1971.10.22,0-1,,,
CSR-ch41 Semifinal A,1971.10.22,1-0,,,
CSR-ch41 Semifinal A,1971.10.22,1-0,,,
CSR-ch41 Semifinal A,1971.10.22,1-0,,,
CSR-ch41 Semifinal A,1971.10.22,0-1,,,
CSR-ch41 Semifinal A,1971.10.22,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.24,0-1,,,
CSR-ch41 Semifinal A,1971.10.24,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.24,1-0,,,
CSR-ch41 Semifinal A,1971.10.24,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.24,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.24,1-0,,,
CSR-ch41 Semifinal A,1971.10.24,0-1,,,
CSR-ch41 Semifinal A,1971.10.25,1-0,,,
CSR-ch41 Semifinal A,1971.10.25,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.25,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.25,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.25,0-1,,,
CSR-ch41 Semifinal A,1971.10.25,0-1,,,
CSR-ch41 Semifinal A,1971.10.25,0-1,,,
CSR-ch41 Semifinal A,1971.10.26,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.26,1-0,,,
CSR-ch41 Semifinal A,1971.10.26,1-0,,,
CSR-ch41 Semifinal A,1971.10.26,0-1,,,
CSR-ch41 Semifinal A,1971.10.26,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.26,1-0,,,
CSR-ch41 Semifinal A,1971.10.26,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.27,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.27,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.27,0-1,,,
CSR-ch41 Semifinal A,1971.10.27,1-0,,,
CSR-ch41 Semifinal A,1971.10.27,0-1,,,
CSR-ch41 Semifinal A,1971.10.27,0-1,,,
CSR-ch41 Semifinal A,1971.10.27,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.28,0-1,,,
CSR-ch41 Semifinal A,1971.10.28,1-0,,,
CSR-ch41 Semifinal A,1971.10.28,1-0,,,
CSR-ch41 Semifinal A,1971.10.28,1-0,,,
CSR-ch41 Semifinal A,1971.10.28,1-0,,,
CSR-ch41 Semifinal A,1971.10.28,0-1,,,
CSR-ch41 Semifinal A,1971.10.28,0-1,,,
CSR-ch41 Semifinal A,1971.10.29,0-1,,,
CSR-ch41 Semifinal A,1971.10.29,1-0,,,
CSR-ch41 Semifinal A,1971.10.29,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.29,0-1,,,
CSR-ch41 Semifinal A,1971.10.29,1-0,,,
CSR-ch41 Semifinal A,1971.10.29,0-1,,,
CSR-ch41 Semifinal A,1971.10.29,0-1,,,
CSR-ch41 Semifinal A,1971.10.31,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.31,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.31,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.31,1-0,,,
CSR-ch41 Semifinal A,1971.10.31,1/2-1/2,,,
CSR-ch41 Semifinal A,1971.10.31,0-1,,,
CSR-ch41 Semifinal A,1971.10.31,1-0,,,
CSR-ch41 Semifinal B,1971.10.17,0-1,,,
CSR-ch41 Semifinal B,1971.10.17,0-1,,,
CSR-ch41 Semifinal B,1971.10.17,1/2-1/2,,,
CSR-ch41 Semifinal B,1971.10.17,0-1,,,
CSR-ch41 Semifinal B,1971.10.17,1-0,,,
CSR-ch41 Semifinal B,1971.10.17,0-1,,,
CSR-ch41 Semifinal B,1971.10.17,1-0,,,
CSR-ch41 Semifinal B,1971.10.18,1-0,,,
CSR-ch41 Semifinal B,1971.10.18,1/2-1/2,,,
CSR-ch41 Semifinal B,1971.10.18,0-1,,,
CSR-ch41 Semifinal B,1971.10.18,0-1,,,
CSR-ch41 Semifinal B,1971.10.18,1-0,,,
CSR-ch41 Semifinal B,1971.10.18,1/2-1/2,,,
CSR-ch41 Semifinal B,1971.10.18,0-1,,,
CSR-ch41 Semifinal B,1971.10.19,0-1,,,
CSR-ch41 Semifinal B,1971.10.19,1-0,,,
