Event,Date,Result,WhiteElo,BlackElo,TimeControl
CZE-chT 9900,2000.02.06,1-0,2251,2321,
CZE-chT 9900,2000.02.06,1/2-1/2,2381,2316,
CZE-chT 9900,2000.02.06,1/2-1/2,2442,2484,
CZE-chT 9900,2000.02.06,1/2-1/2,2469,2422,
CZE-chT 9900,2000.02.06,1/2-1/2,2383,2425,
CZE-chT 9900,2000.02.06,1/2-1/2,2341,2360,
CZE-chT 9900,2000.02.06,1-0,2371,2315,
CZE-chT 9900,2000.02.06,1-0,2494,2458,
CZE-chT 9900,2000.02.06,0-1,2273,2369,
CZE-chT 9900,2000.02.06,1-0,2506,2442,
CZE-chT 9900,2000.02.06,1/2-1/2,2326,2375,
CZE-chT 9900,2000.02.06,1-0,2381,2324,
CZE-chT 9900,2000.02.06,0-1,2458,2523,
CZE-chT 9900,2000.02.06,0-1,2341,2399,
CZE-chT 9900,2000.02.06,0-1,2256,2294,
CZE-chT 9900,2000.02.06,0-1,2362,2488,
CZE-chT 9900,2000.02.06,1-0,2346,2402,
CZE-chT 9900,2000.02.06,1-0,2533,2496,
CZE-chT 9900,2000.02.06,1/2-1/2,2320,2317,
CZE-chT 9900,2000.02.06,1/2-1/2,2410,2395,
CZE-chT 9900,2000.02.06,0-1,2415,2342,
CZE-chT 9900,2000.02.06,0-1,2286,2344,
CZE-chT 9900,2000.02.06,1/2-1/2,2232,2396,
CZE-chT 9900,2000.02.06,0-1,2361,2443,
CZE-chT 9900,2000.02.06,1-0,2432,2586,
CZE-chT 9900,2000.02.06,1-0,2620,2517,
CZE-chT 9900,2000.02.06,1-0,2458,2326,
CZE-chT 9900,2000.02.06,1/2-1/2,2474,2344,
CZE-chT 9900,2000.02.06,1-0,2491,2272,
CZE-chT 9900,2000.02.06,1/2-1/2,2374,2503,
CZE-chT 9900,2000.03.18,1/2-1/2,2432,2418,
CZE-chT 9900,2000.03.18,1/2-1/2,2407,2273,
CZE-chT 9900,2000.03.18,0-1,2294,2407,
CZE-chT 9900,2000.03.18,1/2-1/2,2470,2573,
CZE-chT 9900,2000.03.18,0-1,2260,2332,
CZE-chT 9900,2000.03.18,0-1,2540,2443,
CZE-chT 9900,2000.03.18,1/2-1/2,2289,2164,
CZE-chT 9900,2000.03.18,0-1,2436,2465,
CZE-chT 9900,2000.03.18,1-0,2273,,
CZE-chT 9900,2000.03.18,1/2-1/2,2251,2303,
CZE-chT 9900,2000.03.18,1/2-1/2,2316,2371,
CZE-chT 9900,2000.03.18,1-0,2306,2269,
CZE-chT 9900,2000.03.18,0-1,2469,2494,
CZE-chT 9900,2000.03.18,1/2-1/2,2399,2322,
CZE-chT 9900,2000.03.18,1/2-1/2,2442,2377,
CZE-chT 9900,2000.03.18,1/2-1/2,2341,2381,
CZE-chT 9900,2000.03.18,0-1,,2294,
CZE-chT 9900,2000.03.18,0-1,2296,2344,
CZE-chT 9900,2000.03.18,1-0,2346,2267,
CZE-chT 9900,2000.03.18,1-0,2668,2456,
CZE-chT 9900,2000.03.18,1-0,2358,2533,
CZE-chT 9900,2000.03.18,1-0,2395,2285,
CZE-chT 9900,2000.03.18,0-1,2312,2451,
CZE-chT 9900,2000.03.18,0-1,2488,2360,
CZE-chT 9900,2000.03.18,1/2-1/2,2405,2342,
CZE-chT 9900,2000.03.18,1-0,2282,2284,
CZE-chT 9900,2000.03.18,1-0,2256,,
CZE-chT 9900,2000.03.18,1/2-1/2,2362,2491,
CZE-chT 9900,2000.03.18,1-0,2317,2376,
CZE-chT 9900,2000.03.18,1/2-1/2,2443,2496,
CZE-chT 9900,2000.03.18,1/2-1/2,2396,2319,
CZE-chT 9900,2000.03.18,0-1,2410,2445,
CZE-chT 9900,2000.03.18,1-0,2360,2381,
CZE-chT 9900,2000.03.18,1/2-1/2,2544,2504,
CZE-chT 9900,2000.03.18,0-1,2360,2435,
CZE-chT 9900,2000.03.18,0-1,2422,2431,
CZE-chT 9900,2000.03.18,1/2-1/2,2371,2383,
CZE-chT 9900,2000.03.18,1/2-1/2,2495,2526,
CZE-chT 9900,2000.03.18,1-0,2321,2333,
CZE-chT 9900,2000.03.18,1/2-1/2,2510,2426,
CZE-chT 9900,2000.03.18,1/2-1/2,2232,2326,
CZE-chT 9900,2000.03.18,1/2-1/2,2361,2341,
CZE-chT 9900,2000.03.18,1/2-1/2,2506,2361,
CZE-chT 9900,2000.03.18,1/2-1/2,2356,2344,
CZE-chT 9900,2000.03.18,1/2-1/2,2374,2324,
CZE-chT 9900,2000.03.18,1/2-1/2,2458,2517,
CZE-chT 9900,2000.03.18,1/2-1/2,2326,2519,
CZE-chT 9900,2000.03.18,1/2-1/2,2315,2272,
CZE-chT 9900,2000.03.19,1-0,2369,2289,
CZE-chT 9900,2000.03.19,1-0,2573,2458,
CZE-chT 9900,2000.03.19,1/2-1/2,2465,2506,
CZE-chT 9900,2000.03.19,1/2-1/2,2407,2341,
CZE-chT 9900,2000.03.19,1/2-1/2,2324,2432,
CZE-chT 9900,2000.03.19,0-1,2332,2326,
CZE-chT 9900,2000.03.19,1/2-1/2,2519,2540,
CZE-chT 9900,2000.03.19,1/2-1/2,2315,2407,
CZE-chT 9900,2000.03.19,1-0,2443,2432,
CZE-chT 9900,2000.03.19,1-0,2361,2260,
CZE-chT 9900,2000.03.19,1/2-1/2,2517,2470,
CZE-chT 9900,2000.03.19,1/2-1/2,2418,2361,
CZE-chT 9900,2000.03.19,1/2-1/2,2273,2344,
CZE-chT 9900,2000.03.19,1-0,2374,2294,
CZE-chT 9900,2000.03.19,0-1,2326,2436,
CZE-chT 9900,2000.03.19,0-1,2224,2232,
CZE-chT 9900,2000.03.19,0-1,2425,2358,
CZE-chT 9900,2000.03.19,1/2-1/2,2251,,
CZE-chT 9900,2000.03.19,1-0,2456,2469,
CZE-chT 9900,2000.03.19,1-0,2316,2296,
CZE-chT 9900,2000.03.19,0-1,2360,2377,
CZE-chT 9900,2000.03.19,1-0,2267,2269,
CZE-chT 9900,2000.03.19,1/2-1/2,2285,2322,
CZE-chT 9900,2000.03.19,1/2-1/2,2341,2312,
CZE-chT 9900,2000.03.19,1/2-1/2,2371,2395,
CZE-chT 9900,2000.03.19,1/2-1/2,2494,2668,
CZE-chT 9900,2000.03.19,1-0,2303,2344,
CZE-chT 9900,2000.03.19,1/2-1/2,2451,2399,
CZE-chT 9900,2000.03.19,1-0,2346,2273,
CZE-chT 9900,2000.03.19,1-0,2533,2442,
CZE-chT 9900,2000.03.19,1/2-1/2,2320,2306,
CZE-chT 9900,2000.03.19,1/2-1/2,2381,2488,
CZE-chT 9900,2000.03.19,1/2-1/2,2333,2131,
CZE-chT 9900,2000.03.19,1/2-1/2,2256,2360,
CZE-chT 9900,2000.03.19,1/2-1/2,2317,2371,
CZE-chT 9900,2000.03.19,1/2-1/2,2342,2510,
CZE-chT 9900,2000.03.19,1/2-1/2,2435,2309,
CZE-chT 9900,2000.03.19,1/2-1/2,2496,2495,
CZE-chT 9900,2000.03.19,1/2-1/2,2504,2362,
CZE-chT 9900,2000.03.19,1/2-1/2,2431,2410,
CZE-chT 9900,2000.03.19,1/2-1/2,2381,2282,
CZE-chT 9900,2000.03.19,1-0,2445,2422,
CZE-chT 9900,2000.03.19,1-0,2376,2360,
CZE-chT 9900,2000.03.19,1/2-1/2,2426,2405,
CZE-chT 9900,2000.03.19,1/2-1/2,2383,2396,
CZE-chT 9900,2000.03.19,1/2-1/2,,2321,
CZE-chT 9900,2000.03.19,1/2-1/2,2491,2544,
CZE-chT 9900,2000.03.19,1/2-1/2,2526,2443,
ENG sim,1999.10.23,0-1,,2318,
ENG sim,1999.10.23,0-1,2318,,
ENG sim,1999.10.23,1-0,,2318,
Guanabara Alekhine Memorial,1999.10.23,0-1,,2066,
Guanabara Alekhine Memorial,1999.10.23,1/2-1/2,,2044,
Guanabara Alekhine Memorial,1999.10.23,1/2-1/2,2153,2141,
Guanabara Alekhine Memorial,1999.10.23,1/2-1/2,,,
Guanabara Alekhine Memorial,1999.10.23,0-1,2114,,
Guanabara Alekhine Memorial,1999.10.24,0-1,,2153,
Guanabara Alekhine Memorial,1999.10.30,1-0,2066,2114,
Guanabara Alekhine Memorial,1999.10.30,1-0,,,
Guanabara Alekhine Memorial,1999.10.30,1-0,2141,,
Guanabara Alekhine Memorial,1999.11.01,1-0,,2044,
Guanabara Alekhine Memorial,1999.10.24,0-1,,,
Guanabara Alekhine Memorial,1999.10.25,1/2-1/2,2044,2141,
Guanabara Alekhine Memorial,1999.11.01,1/2-1/2,,,
Guanabara Alekhine Memorial,1999.11.13,1/2-1/2,2153,2066,
Guanabara Alekhine Memorial,1999.11.13,1-0,2114,,
Guanabara Alekhine Memorial,1999.10.26,0-1,,2114,
Guanabara Alekhine Memorial,1999.10.26,1-0,,2044,
Guanabara Alekhine Memorial,1999.11.05,1/2-1/2,,2153,
Guanabara Alekhine Memorial,1999.11.09,1-0,2066,,
Guanabara Alekhine Memorial,1999.11.13,1/2-1/2,,2141,
Guanabara Alekhine Memorial,1999.10.27,1/2-1/2,,,
Guanabara Alekhine Memorial,1999.10.27,1-0,2114,,
Guanabara Alekhine Memorial,1999.10.31,0-1,2044,2066,
Guanabara Alekhine Memorial,1999.11.08,1/2-1/2,2141,,
Guanabara Alekhine Memorial,1999.11.09,1-0,2153,,
Guanabara Alekhine Memorial,1999.10.28,1-0,,,
Guanabara Alekhine Memorial,1999.10.30,1/2-1/2,,,
Guanabara Alekhine Memorial,1999.11.06,0-1,2114,2153,
Guanabara Alekhine Memorial,1999.11.08,1-0,,2044,
Guanabara Alekhine Memorial,1999.11.09,1/2-1/2,2066,2141,
Guanabara Alekhine Memorial,1999.10.29,0-1,2044,,
Guanabara Alekhine Memorial,1999.10.29,*,,2114,
Guanabara Alekhine Memorial,1999.10.29,0-1,,2066,
Guanabara Alekhine Memorial,1999.11.06,1-0,2153,,
Guanabara Alekhine Memorial,1999.11.08,0-1,2141,,
Guanabara Alekhine Memorial,1999.10.30,0-1,,,
Guanabara Alekhine Memorial,1999.11.06,0-1,,2066,
Guanabara Alekhine Memorial,1999.11.07,1-0,2114,2044,
Guanabara Alekhine Memorial,1999.11.11,0-1,,2141,
Guanabara Alekhine Memorial,1999.11.17,1-0,2153,,
Guanabara Alekhine Memorial,1999.10.30,0-1,2044,2153,
Guanabara Alekhine Memorial,1999.10.31,0-1,,,
Guanabara Alekhine Memorial,1999.10.31,1/2-1/2,,,
Guanabara Alekhine Memorial,1999.10.31,1-0,2141,2114,
Guanabara Alekhine Memorial,1999.11.09,1/2-1/2,2066,,
Bahn-chT,1999.10.24,1-0,1982,2187,
Bahn-chT,1999.10.24,1/2-1/2,2155,1950,
Bahn-chT,1999.10.24,0-1,2025,2172,
Bahn-chT,1999.10.24,1-0,2320,1889,
Bahn-chT,1999.10.24,1/2-1/2,1902,2048,
Bahn-chT,1999.10.24,0-1,1966,1839,
Bahn-chT,1999.10.24,1/2-1/2,1858,1989,
Bahn-chT,1999.10.24,1/2-1/2,1779,1671,
Bahn-chT,1999.10.24,1/2-1/2,2255,2000,
Bahn-chT,1999.10.24,1/2-1/2,1901,2099,
Bahn-chT,1999.10.24,1/2-1/2,1958,2068,
Bahn-chT,1999.10.24,1/2-1/2,1960,1829,
Bahn-chT,1999.10.24,1/2-1/2,1784,1872,
Bahn-chT,1999.10.24,1-0,1859,1662,
Bahn-chT,1999.10.24,1/2-1/2,1775,1822,
Bahn-chT,1999.10.24,1/2-1/2,1814,1618,
Bahn-chT,1999.10.24,1-0,2310,2145,
Bahn-chT,1999.10.24,1-0,2155,1968,
Bahn-chT,1999.10.24,1-0,2023,2215,
Bahn-chT,1999.10.24,0-1,1774,2035,
Bahn-chT,1999.10.24,0-1,1895,1854,
Bahn-chT,1999.10.24,0-1,1743,1802,
Bahn-chT,1999.10.24,1/2-1/2,1892,1604,
Bahn-chT,1999.10.24,1/2-1/2,1804,1750,
Bahn-chT,1999.10.24,0-1,2221,2210,
Bahn-chT,1999.10.24,0-1,2137,2117,
Bahn-chT,1999.10.24,1-0,2008,1978,
Bahn-chT,1999.10.24,1-0,1906,1918,
Bahn-chT,1999.10.24,1/2-1/2,1909,1846,
Bahn-chT,1999.10.24,0-1,1757,1858,
Bahn-chT,1999.10.24,0-1,1820,1671,
Bahn-chT,1999.10.24,0-1,1622,1852,
Bahn-chT,1999.10.24,1/2-1/2,1947,2136,
Bahn-chT,1999.10.24,1-0,2041,1976,
Bahn-chT,1999.10.24,1/2-1/2,1854,1884,
Bahn-chT,1999.10.24,1-0,1937,1882,
Bahn-chT,1999.10.24,1/2-1/2,1828,1876,
Bahn-chT,1999.10.24,0-1,1802,1836,
Bahn-chT,1999.10.24,1-0,1799,1708,
Bahn-chT,1999.10.24,1-0,1625,1439,
Bahn-chT,1999.10.25,1/2-1/2,2187,2255,
Bahn-chT,1999.10.25,1-0,2099,2155,
Bahn-chT,1999.10.25,1-0,2172,1958,
Bahn-chT,1999.10.25,0-1,1829,2320,
Bahn-chT,1999.10.25,1-0,2048,1784,
Bahn-chT,1999.10.25,0-1,1662,1966,
Bahn-chT,1999.10.25,1-0,1989,1775,
Bahn-chT,1999.10.25,1/2-1/2,1618,1779,
Bahn-chT,1999.10.25,1/2-1/2,2000,1982,
Bahn-chT,1999.10.25,1/2-1/2,1950,1901,
Bahn-chT,1999.10.25,1/2-1/2,2068,2025,
Bahn-chT,1999.10.25,1/2-1/2,1889,1960,
Bahn-chT,1999.10.25,1-0,1872,1902,
Bahn-chT,1999.10.25,1/2-1/2,1839,1859,
Bahn-chT,1999.10.25,1-0,1822,1858,
Bahn-chT,1999.10.25,0-1,1671,1814,
Bahn-chT,1999.10.25,0-1,1921,2310,
Bahn-chT,1999.10.25,1/2-1/2,1968,1859,
Bahn-chT,1999.10.25,0-1,1838,2023,
Bahn-chT,1999.10.25,1-0,2035,1702,
Bahn-chT,1999.10.25,1/2-1/2,1760,1895,
Bahn-chT,1999.10.25,0-1,1802,1684,
Bahn-chT,1999.10.25,0-1,1393,1892,
Bahn-chT,1999.10.25,1/2-1/2,1750,1671,
Bahn-chT,1999.10.25,1/2-1/2,2136,2221,
Bahn-chT,1999.10.25,1/2-1/2,2117,2041,
Bahn-chT,1999.10.25,0-1,1884,2008,
Bahn-chT,1999.10.25,1/2-1/2,1918,1937,
Bahn-chT,1999.10.25,1/2-1/2,1876,1909,
Bahn-chT,1999.10.25,0-1,1858,1802,
Bahn-chT,1999.10.25,0-1,1708,1820,
Bahn-chT,1999.10.25,1-0,1852,1625,
Bahn-chT,1999.10.25,1-0,2210,1947,
Bahn-chT,1999.10.25,1/2-1/2,1976,2137,
Bahn-chT,1999.10.25,1/2-1/2,1978,1854,
Bahn-chT,1999.10.25,1-0,1882,1906,
Bahn-chT,1999.10.25,1-0,1846,1828,
Bahn-chT,1999.10.25,1-0,1836,1757,
Bahn-chT,1999.10.25,0-1,1671,1799,
Bahn-chT,1999.10.25,1/2-1/2,1439,1622,
Bahn-chT,1999.10.25,0-1,2221,2187,
Bahn-chT,1999.10.25,1/2-1/2,2155,2117,
Bahn-chT,1999.10.25,0-1,2008,2172,
Bahn-chT,1999.10.25,1-0,2320,1918,
Bahn-chT,1999.10.25,1/2-1/2,1909,2048,
Bahn-chT,1999.10.25,1/2-1/2,1966,1858,
Bahn-chT,1999.10.25,0-1,1820,1989,
Bahn-chT,1999.10.25,1/2-1/2,1779,1852,
Bahn-chT,1999.10.25,1-0,2310,2000,
Bahn-chT,1999.10.25,1/2-1/2,1901,1968,
Bahn-chT,1999.10.25,1/2-1/2,2023,2068,
Bahn-chT,1999.10.25,1/2-1/2,1986,2035,
Bahn-chT,1999.10.25,1/2-1/2,1895,1960,
Bahn-chT,1999.10.25,0-1,1872,1802,
Bahn-chT,1999.10.25,1/2-1/2,1892,1859,
Bahn-chT,1999.10.25,1/2-1/2,1814,1530,
Bahn-chT,1999.10.25,1/2-1/2,2155,2136,
Bahn-chT,1999.10.25,0-1,2041,2215,
Bahn-chT,1999.10.25,1/2-1/2,1774,1884,
Bahn-chT,1999.10.25,1-0,1937,1854,
Bahn-chT,1999.10.25,0-1,1743,1876,
Bahn-chT,1999.10.25,1-0,1849,1604,
Bahn-chT,1999.10.25,1-0,1804,1802,
Bahn-chT,1999.10.25,1-0,1708,1539,
Bahn-chT,1999.10.25,0-1,1947,1921,
Bahn-chT,1999.10.25,0-1,1859,1976,
Bahn-chT,1999.10.25,1/2-1/2,1854,1838,
Bahn-chT,1999.10.25,1/2-1/2,1702,1882,
Bahn-chT,1999.10.25,1-0,1828,1760,
Bahn-chT,1999.10.25,1/2-1/2,1684,1836,
Bahn-chT,1999.10.25,1/2-1/2,1799,1729,
Bahn-chT,1999.10.25,1/2-1/2,1671,1439,
Bahn-chT,1999.10.25,0-1,1982,2210,
Bahn-chT,1999.10.25,1-0,2137,1950,
Bahn-chT,1999.10.25,1/2-1/2,2025,1978,
Bahn-chT,1999.10.25,1-0,1906,1889,
Bahn-chT,1999.10.25,1/2-1/2,1902,1846,
Bahn-chT,1999.10.25,1/2-1/2,1757,1839,
Bahn-chT,1999.10.25,1-0,1858,1671,
Bahn-chT,1999.10.25,1-0,1622,1671,
Bahn-chT,1999.10.26,0-1,2187,2310,
Bahn-chT,1999.10.26,0-1,1968,2155,
Bahn-chT,1999.10.26,1/2-1/2,2172,2023,
Bahn-chT,1999.10.26,0-1,2035,2320,
Bahn-chT,1999.10.26,1-0,2048,1895,
Bahn-chT,1999.10.26,0-1,1802,1966,
Bahn-chT,1999.10.26,1/2-1/2,1989,1892,
Bahn-chT,1999.10.26,1/2-1/2,1750,1779,
Bahn-chT,1999.10.26,1/2-1/2,2000,2136,
Bahn-chT,1999.10.26,1/2-1/2,2041,1901,
Bahn-chT,1999.10.26,1-0,2068,1884,
Bahn-chT,1999.10.26,1/2-1/2,1937,1986,
Bahn-chT,1999.10.26,1-0,1960,1876,
Bahn-chT,1999.10.26,0-1,1849,1872,
Bahn-chT,1999.10.26,1-0,1822,1708,
Bahn-chT,1999.10.26,1-0,1625,1814,
Bahn-chT,1999.10.26,1-0,2255,2145,
Bahn-chT,1999.10.26,0-1,2155,2099,
Bahn-chT,1999.10.26,1-0,1958,2215,
Bahn-chT,1999.10.26,1-0,1774,1829,
Bahn-chT,1999.10.26,0-1,1784,1743,
Bahn-chT,1999.10.26,0-1,1604,1662,
Bahn-chT,1999.10.26,1-0,1775,1804,
Bahn-chT,1999.10.26,1-0,1539,1618,
Bahn-chT,1999.10.26,1-0,2221,1947,
Bahn-chT,1999.10.26,1/2-1/2,1976,2117,
Bahn-chT,1999.10.26,1-0,2008,1854,
Bahn-chT,1999.10.26,1/2-1/2,1882,1918,
Bahn-chT,1999.10.26,1-0,1909,1828,
Bahn-chT,1999.10.26,1-0,1836,1858,
Bahn-chT,1999.10.26,1/2-1/2,1820,1799,
Bahn-chT,1999.10.26,0-1,1439,1852,
Bahn-chT,1999.10.26,1/2-1/2,2210,1921,
Bahn-chT,1999.10.26,0-1,1859,2137,
Bahn-chT,1999.10.26,1/2-1/2,1978,1838,
Bahn-chT,1999.10.26,1/2-1/2,1702,1906,
Bahn-chT,1999.10.26,1/2-1/2,1846,1760,
Bahn-chT,1999.10.26,0-1,1684,1757,
Bahn-chT,1999.10.26,1-0,1671,1393,
Bahn-chT,1999.10.26,1-0,1671,1622,
Bahn-chT,1999.10.27,0-1,2000,2187,
Bahn-chT,1999.10.27,1/2-1/2,2155,1901,
Bahn-chT,1999.10.27,1-0,1986,2172,
Bahn-chT,1999.10.27,1-0,2320,1960,
Bahn-chT,1999.10.27,1/2-1/2,1872,2048,
Bahn-chT,1999.10.27,1/2-1/2,1966,1859,
Bahn-chT,1999.10.27,1-0,1822,1989,
Bahn-chT,1999.10.27,1/2-1/2,1779,1814,
Bahn-chT,1999.10.27,1/2-1/2,2155,2210,
Bahn-chT,1999.10.27,1-0,2137,2215,
Bahn-chT,1999.10.27,0-1,1774,1978,
Bahn-chT,1999.10.27,1/2-1/2,1906,1854,
Bahn-chT,1999.10.27,1/2-1/2,1743,1846,
Bahn-chT,1999.10.27,1-0,1757,1604,
Bahn-chT,1999.10.27,1/2-1/2,1804,1671,
Bahn-chT,1999.10.27,0-1,1622,1539,
Bahn-chT,1999.10.27,1-0,2310,2221,
Bahn-chT,1999.10.27,1-0,2117,1968,
Bahn-chT,1999.10.27,0-1,2023,2008,
Bahn-chT,1999.10.27,1-0,1918,2035,
Bahn-chT,1999.10.27,1-0,1895,1909,
Bahn-chT,1999.10.27,1/2-1/2,1858,1892,
Bahn-chT,1999.10.27,0-1,1530,1820,
Bahn-chT,1999.10.27,1-0,1852,1750,
Bahn-chT,1999.10.27,1/2-1/2,1921,1982,
Bahn-chT,1999.10.27,0-1,1950,1859,
Bahn-chT,1999.10.27,0-1,1838,2025,
Bahn-chT,1999.10.27,1-0,1889,1702,
Bahn-chT,1999.10.27,1/2-1/2,1760,1902,
Bahn-chT,1999.10.27,1/2-1/2,1839,1684,
Bahn-chT,1999.10.27,0-1,1393,1858,
Bahn-chT,1999.10.27,1-0,1671,1671,
Bahn-chT,1999.10.27,1/2-1/2,2136,2255,
Bahn-chT,1999.10.27,1/2-1/2,2099,2041,
Bahn-chT,1999.10.27,1-0,1884,1958,
Bahn-chT,1999.10.27,0-1,1829,1937,
Bahn-chT,1999.10.27,1/2-1/2,1876,1784,
Bahn-chT,1999.10.27,1-0,1662,1802,
Bahn-chT,1999.10.27,0-1,1708,1775,
Bahn-chT,1999.10.27,1/2-1/2,1618,1625,
Bahn-chT,1999.10.28,0-1,2187,1947,
Bahn-chT,1999.10.28,0-1,1976,2155,
Bahn-chT,1999.10.28,1-0,2172,1854,
Bahn-chT,1999.10.28,0-1,1882,2320,
Bahn-chT,1999.10.28,1/2-1/2,2048,1828,
Bahn-chT,1999.10.28,1/2-1/2,1836,1966,
Bahn-chT,1999.10.28,1/2-1/2,1989,1799,
Bahn-chT,1999.10.28,0-1,1439,1779,
Bahn-chT,1999.10.28,1/2-1/2,2221,2000,
Bahn-chT,1999.10.28,0-1,1901,2117,
Bahn-chT,1999.10.28,1-0,2008,2068,
Bahn-chT,1999.10.28,1/2-1/2,1986,1918,
Bahn-chT,1999.10.28,1/2-1/2,1909,1960,
Bahn-chT,1999.10.28,1-0,1872,1858,
Bahn-chT,1999.10.28,1/2-1/2,1820,1859,
Bahn-chT,1999.10.28,1-0,1814,1852,
Bahn-chT,1999.10.28,1-0,2155,1921,
Bahn-chT,1999.10.28,1/2-1/2,1859,2215,
Bahn-chT,1999.10.28,1/2-1/2,1774,1838,
Bahn-chT,1999.10.28,1/2-1/2,1702,1854,
Bahn-chT,1999.10.28,1-0,1743,1760,
Bahn-chT,1999.10.28,1/2-1/2,1684,1604,
Bahn-chT,1999.10.28,1-0,1804,1729,
Bahn-chT,1999.10.28,0-1,1393,1539,
Bahn-chT,1999.10.28,1-0,2210,2310,
Bahn-chT,1999.10.28,0-1,1968,2137,
Bahn-chT,1999.10.28,0-1,1978,2023,
Bahn-chT,1999.10.28,1/2-1/2,1895,1906,
Bahn-chT,1999.10.28,1/2-1/2,1846,1802,
Bahn-chT,1999.10.28,1/2-1/2,1892,1757,
Bahn-chT,1999.10.28,1/2-1/2,1671,1530,
Bahn-chT,1999.10.28,1/2-1/2,1750,1622,
Bahn-chT,1999.10.28,1/2-1/2,2255,1982,
Bahn-chT,1999.10.28,1-0,1950,2099,
Bahn-chT,1999.10.28,1/2-1/2,1958,2025,
Bahn-chT,1999.10.28,1-0,1889,1829,
Bahn-chT,1999.10.28,1/2-1/2,1784,1902,
Bahn-chT,1999.10.28,1/2-1/2,1839,1662,
Bahn-chT,1999.10.28,1/2-1/2,1775,1858,
Bahn-chT,1999.10.28,1/2-1/2,1671,1618,
Bahn-chT,1999.10.30,1/2-1/2,2136,2187,
Bahn-chT,1999.10.30,1/2-1/2,2155,2041,
Bahn-chT,1999.10.30,0-1,1884,2172,
Bahn-chT,1999.10.30,1/2-1/2,2320,1937,
Bahn-chT,1999.10.30,0-1,1849,2048,
Bahn-chT,1999.10.30,0-1,1966,1802,
Bahn-chT,1999.10.30,0-1,1708,1989,
Bahn-chT,1999.10.30,1/2-1/2,1779,1625,
Bahn-chT,1999.10.30,1/2-1/2,2000,2210,
Bahn-chT,1999.10.30,1-0,2137,1901,
Bahn-chT,1999.10.30,1/2-1/2,2068,1978,
Bahn-chT,1999.10.30,1-0,1906,1986,
Bahn-chT,1999.10.30,1-0,1872,1846,
Bahn-chT,1999.10.30,1/2-1/2,1757,1859,
Bahn-chT,1999.10.30,1/2-1/2,1822,1671,
Bahn-chT,1999.10.30,0-1,1622,1814,
Bahn-chT,1999.10.30,1-0,1982,2145,
Bahn-chT,1999.10.30,1/2-1/2,2155,1950,
Bahn-chT,1999.10.30,1-0,2025,2215,
Bahn-chT,1999.10.30,1/2-1/2,1774,1889,
Bahn-chT,1999.10.30,1/2-1/2,1902,1854,
Bahn-chT,1999.10.30,1/2-1/2,1743,1839,
Bahn-chT,1999.10.30,1-0,1858,1604,
Bahn-chT,1999.10.30,1-0,1539,1671,
Bahn-chT,1999.10.30,0-1,1921,2221,
Bahn-chT,1999.10.30,1-0,2117,1859,
Bahn-chT,1999.10.30,1-0,1838,2008,
Bahn-chT,1999.10.30,1/2-1/2,1918,1702,
Bahn-chT,1999.10.30,1/2-1/2,1760,1909,
Bahn-chT,1999.10.30,1/2-1/2,1858,1684,
Bahn-chT,1999.10.30,0-1,1729,1820,
Bahn-chT,1999.10.30,1/2-1/2,1852,1393,
Bahn-chT,1999.10.30,0-1,1947,2255,
Bahn-chT,1999.10.30,1-0,2099,1976,
Bahn-chT,1999.10.30,1-0,1854,1958,
Bahn-chT,1999.10.30,1/2-1/2,1829,1882,
Bahn-chT,1999.10.30,1/2-1/2,1828,1784,
Bahn-chT,1999.10.30,0-1,1662,1836,
Bahn-chT,1999.10.30,1/2-1/2,1799,1775,
Bahn-chT,1999.10.30,1-0,1618,1439,
Barnet-Richmond,1999.10.24,0-1,,,
Barnet-Richmond,1999.10.24,1-0,,,
FRA-chT3 Regionale 9900,1999.10.24,1-0,1830,1780,
FRA-chT3 Regionale 9900,1999.11.28,0-1,2049,1830,
FRA-chT3 Regionale 9900,2000.01.30,1-0,1880,1740,
FRA-chT3 Regionale 9900,2000.03.26,0-1,2030,1880,
FRA-chT3 Regionale 9900,2000.04.30,1-0,1880,1730,
Gemuend op,1999.10.24,1-0,1882,1575,
Gemuend op,1999.10.24,1/2-1/2,1685,2046,
Gemuend op,1999.10.24,0-1,1310,1738,
Gemuend op,1999.10.24,1-0,1967,1620,
Gemuend op,1999.10.24,1-0,2080,1680,
Gemuend op,1999.10.24,0-1,1515,1830,
Gemuend op,1999.10.24,1/2-1/2,1537,1843,
Gemuend op,1999.10.24,1-0,1841,1515,
Gemuend op,1999.10.24,0-1,1650,2076,
Gemuend op,1999.10.24,1-0,1741,1370,
Gemuend op,1999.10.24,1-0,2163,1696,
Gemuend op,1999.10.24,1-0,1714,,
Gemuend op,1999.10.24,1-0,1850,1539,
Gemuend op,1999.10.24,1/2-1/2,1728,1304,
Gemuend op,1999.10.24,1-0,1498,1762,
Gemuend op,1999.10.24,0-1,1565,1879,
Gemuend op,1999.10.24,0-1,1400,1746,
Gemuend op,1999.10.24,1-0,1800,1511,
Gemuend op,1999.10.24,1-0,1753,1439,
Gemuend op,1999.10.24,0-1,1582,1955,
Gemuend op,1999.10.24,0-1,1219,1727,
Gemuend op,1999.10.25,0-1,1762,1515,
Gemuend op,1999.10.25,1-0,1575,1310,
Gemuend op,1999.10.25,1-0,2076,1753,
Gemuend op,1999.10.25,0-1,1738,1882,
Gemuend op,1999.10.25,1/2-1/2,1879,1714,
