Event,Date,Result,WhiteElo,BlackElo,TimeControl
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,2225,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,2310,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,2240,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,2315,,
St Ingbert op,1991.??.??,1/2-1/2,2310,2335,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,2505,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1/2-1/2,,2240,
St Ingbert op,1991.??.??,0-1,,2205,
St Ingbert op,1991.??.??,1-0,,2290,
St Ingbert op,1991.??.??,0-1,2265,2325,
St Ingbert op,1991.??.??,0-1,2505,2235,
St Ingbert op,1991.??.??,1-0,2205,,
St Ingbert op,1991.??.??,0-1,2335,2495,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,2340,,
St Ingbert op,1991.??.??,1/2-1/2,2480,,
St Ingbert op,1991.??.??,0-1,,2430,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,2210,
St Ingbert op,1991.??.??,1-0,2070,2235,
St Ingbert op,1991.??.??,1-0,2420,2310,
St Ingbert op,1991.??.??,1-0,2430,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,2255,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,2495,2430,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,2275,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,2470,2355,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,2420,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,2335,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,2315,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,2440,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,,2335,
St Ingbert op,1991.??.??,1/2-1/2,2295,,
St Ingbert op,1991.??.??,1-0,,2295,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,,2415,
St Ingbert op,1991.??.??,1/2-1/2,2435,2320,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,2290,2475,
St Ingbert op,1991.??.??,0-1,,2255,
St Ingbert op,1991.??.??,0-1,2330,2410,
St Ingbert op,1991.??.??,1/2-1/2,2280,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1/2-1/2,2315,2385,
St Ingbert op,1991.??.??,1-0,,2260,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,2290,,
St Ingbert op,1991.??.??,1-0,2295,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,2250,
St Ingbert op,1991.??.??,0-1,,2345,
St Ingbert op,1991.??.??,1/2-1/2,2405,2540,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,2215,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,2390,2375,
St Ingbert op,1991.??.??,1-0,2175,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,2365,2395,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,2005,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,,2225,
St Ingbert op,1991.??.??,1/2-1/2,2005,,
St Ingbert op,1991.??.??,0-1,,2355,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,2280,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,2280,,
St Ingbert op,1991.??.??,1-0,2365,,
St Ingbert op,1991.??.??,1-0,,2315,
St Ingbert op,1991.??.??,1/2-1/2,,2270,
St Ingbert op,1991.??.??,0-1,,2400,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1/2-1/2,2120,,
St Ingbert op,1991.??.??,1-0,2225,2445,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,2310,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,2230,,
St Ingbert op,1991.??.??,1-0,2215,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,2320,2505,
St Ingbert op,1991.??.??,1-0,2035,,
St Ingbert op,1991.??.??,1-0,2540,2225,
St Ingbert op,1991.??.??,1-0,2270,,
St Ingbert op,1991.??.??,1-0,2295,,
St Ingbert op,1991.??.??,1-0,2315,,
St Ingbert op,1991.??.??,1-0,2375,2400,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,,2265,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,,2280,
St Ingbert op,1991.??.??,1-0,2495,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,2325,2365,
St Ingbert op,1991.??.??,1-0,2210,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,2280,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1-0,2315,,
St Ingbert op,1991.??.??,1-0,2310,,
St Ingbert op,1991.??.??,1-0,,2275,
St Ingbert op,1991.??.??,1-0,2505,2375,
St Ingbert op,1991.??.??,1-0,2300,2295,
St Ingbert op,1991.??.??,0-1,2430,,
St Ingbert op,1991.??.??,1-0,2495,2355,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,,,
St Ingbert op,1991.??.??,1-0,2420,2495,
St Ingbert op,1991.??.??,0-1,2295,2430,
St Ingbert op,1991.??.??,0-1,,2270,
St Ingbert op,1991.??.??,1/2-1/2,,2310,
St Ingbert op,1991.??.??,1/2-1/2,2315,2445,
St Ingbert op,1991.??.??,1-0,2265,,
St Ingbert op,1991.??.??,1-0,,,
St Ingbert op,1991.??.??,1/2-1/2,2280,,
St Ingbert op,1991.??.??,0-1,,,
St Ingbert op,1991.??.??,0-1,2310,,
WDR Match TV g/60,1991.??.??,0-1,2550,2555,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,2240,2310,
Wch U10,1991.??.??,0-1,2250,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,2310,,
Wch U10,1991.??.??,0-1,,2250,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,2240,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,2240,,
Wch U10,1991.??.??,1-0,2250,,
Wch U10,1991.??.??,1-0,,2310,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,2225,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,2240,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,2310,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,2250,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,2240,,
Wch U10,1991.??.??,1/2-1/2,2310,,
Wch U10,1991.??.??,1-0,2250,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,2240,,
Wch U10,1991.??.??,0-1,2310,,
Wch U10,1991.??.??,1-0,2250,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,2310,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,2250,
Wch U10,1991.??.??,1/2-1/2,,2240,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,2310,,
Wch U10,1991.??.??,0-1,2250,2240,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,2240,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,2310,
Wch U10,1991.??.??,1-0,,2250,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,2310,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,2240,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,0-1,,2250,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,2310,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,2240,,
Wch U10,1991.??.??,0-1,2250,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1-0,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10,1991.??.??,0-1,,,
Wch U10,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1-0,,,
Wch U10 Girls,1991.??.??,0-1,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
Wch U10 Girls,1991.??.??,1/2-1/2,,,
