Event,Date,Result,WhiteElo,BlackElo,TimeControl
Olympiad-31,1994.12.16,1/2-1/2,2245,2415,
Olympiad-31,1994.12.16,1/2-1/2,2400,2235,
Olympiad-31,1994.12.16,0-1,2300,2085,
Olympiad-31,1994.12.16,1-0,2530,2530,
Olympiad-31,1994.12.16,1-0,2480,2575,
Olympiad-31,1994.12.16,1/2-1/2,2585,2500,
Olympiad-31,1994.12.16,1/2-1/2,2465,2530,
Olympiad-31,1994.12.16,1/2-1/2,2530,2640,
Olympiad-31,1994.12.16,1-0,2605,2485,
Olympiad-31,1994.12.16,0-1,2485,2560,
Olympiad-31,1994.12.16,1-0,2555,2515,
Olympiad-31,1994.12.16,1-0,2515,,
Olympiad-31,1994.12.16,1/2-1/2,2275,2420,
Olympiad-31,1994.12.16,1-0,2435,2270,
Olympiad-31,1994.12.16,0-1,,2440,
Olympiad-31,1994.12.16,1/2-1/2,2315,2230,
Olympiad-31,1994.12.16,1/2-1/2,,2270,
Olympiad-31,1994.12.16,1-0,2255,,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.15,1/2-1/2,2655,2585,
Olympiad-31,1994.12.16,1/2-1/2,2510,2640,
Olympiad-31,1994.12.15,1-0,2600,2565,
Olympiad-31,1994.12.16,1-0,2520,2580,
Olympiad-31,1994.12.16,1-0,2625,2615,
Olympiad-31,1994.12.16,1-0,2600,2535,
Olympiad-31,1994.12.16,1-0,2565,2470,
Olympiad-31,1994.12.16,1/2-1/2,2460,2435,
Olympiad-31,1994.12.16,0-1,2375,2380,
Olympiad-31,1994.12.16,1-0,2235,,
Olympiad-31,1994.12.16,0-1,2270,2215,
Olympiad-31,1994.12.16,1-0,2210,2390,
Olympiad-31,1994.12.16,0-1,2205,2170,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,0-1,,,
Olympiad-31,1994.12.16,1/2-1/2,2515,2370,
Olympiad-31,1994.12.16,1/2-1/2,2385,2380,
Olympiad-31,1994.12.16,1/2-1/2,2320,2375,
Olympiad-31,1994.12.16,1/2-1/2,2350,2270,
Olympiad-31,1994.12.16,1/2-1/2,2645,2590,
Olympiad-31,1994.12.16,1/2-1/2,2520,2465,
Olympiad-31,1994.12.16,0-1,2420,2485,
Olympiad-31,1994.12.16,1-0,2385,2455,
Olympiad-31,1994.12.16,0-1,2655,2805,
Olympiad-31,1994.12.16,1/2-1/2,2650,2605,
Olympiad-31,1994.12.15,0-1,2580,2640,
Olympiad-31,1994.12.15,1-0,2550,2580,
Olympiad-31,1994.12.16,1/2-1/2,2485,2525,
Olympiad-31,1994.12.16,1-0,2545,2455,
Olympiad-31,1994.12.16,0-1,2425,2425,
Olympiad-31,1994.12.16,0-1,2415,2420,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,0-1,,,
Olympiad-31,1994.12.16,1-0,2210,,
Olympiad-31,1994.12.16,0-1,,,
Olympiad-31,1994.12.16,1-0,2215,,
Olympiad-31,1994.12.16,0-1,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.16,0-1,2210,2420,
Olympiad-31,1994.12.16,1/2-1/2,2265,2210,
Olympiad-31,1994.12.16,0-1,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1/2-1/2,2695,2630,
Olympiad-31,1994.12.16,1/2-1/2,2610,2610,
Olympiad-31,1994.12.16,1/2-1/2,2605,2620,
Olympiad-31,1994.12.15,1/2-1/2,2555,2540,
Olympiad-31,1994.12.16,1-0,2290,2295,
Olympiad-31,1994.12.16,1/2-1/2,2360,2200,
Olympiad-31,1994.12.16,1-0,,2205,
Olympiad-31,1994.12.16,1-0,2285,2165,
Olympiad-31,1994.12.16,1/2-1/2,2440,2560,
Olympiad-31,1994.12.16,1-0,2540,2450,
Olympiad-31,1994.12.16,1/2-1/2,2350,2520,
Olympiad-31,1994.12.16,1-0,2450,2405,
Olympiad-31,1994.12.16,1-0,2370,2600,
Olympiad-31,1994.12.16,1/2-1/2,2455,2305,
Olympiad-31,1994.12.16,0-1,2265,2405,
Olympiad-31,1994.12.16,1-0,2435,2260,
Olympiad-31,1994.12.16,1-0,2075,2335,
Olympiad-31,1994.12.16,1-0,2315,,
Olympiad-31,1994.12.16,1-0,2340,2205,
Olympiad-31,1994.12.16,0-1,,,
Olympiad-31,1994.12.16,0-1,2150,2335,
Olympiad-31,1994.12.16,1/2-1/2,2280,2245,
Olympiad-31,1994.12.16,1/2-1/2,2165,2130,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.16,0-1,2530,2465,
Olympiad-31,1994.12.16,1/2-1/2,2515,,
Olympiad-31,1994.12.16,0-1,2385,2470,
Olympiad-31,1994.12.16,0-1,2475,2385,
Olympiad-31,1994.12.16,1/2-1/2,2520,2740,
Olympiad-31,1994.12.15,1/2-1/2,2580,2490,
Olympiad-31,1994.12.16,1/2-1/2,2445,2540,
Olympiad-31,1994.12.16,1/2-1/2,2465,2380,
Olympiad-31,1994.12.16,0-1,,2160,
Olympiad-31,1994.12.16,1-0,2180,,
Olympiad-31,1994.12.16,0-1,,2170,
Olympiad-31,1994.12.16,0-1,2205,,
Olympiad-31,1994.12.16,1/2-1/2,2425,2435,
Olympiad-31,1994.12.16,0-1,2300,2400,
Olympiad-31,1994.12.16,1-0,2275,2290,
Olympiad-31,1994.12.16,1-0,2300,2230,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1-0,2460,2495,
Olympiad-31,1994.12.16,0-1,2465,2505,
Olympiad-31,1994.12.16,1/2-1/2,2490,2330,
Olympiad-31,1994.12.16,1-0,2400,2440,
Olympiad-31,1994.12.16,0-1,,2380,
Olympiad-31,1994.12.16,1-0,2425,,
Olympiad-31,1994.12.16,0-1,,2330,
Olympiad-31,1994.12.16,0-1,2315,2250,
Olympiad-31,1994.12.16,0-1,2170,2370,
Olympiad-31,1994.12.16,1/2-1/2,2180,2220,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.16,1/2-1/2,2505,2510,
Olympiad-31,1994.12.16,1-0,2410,2470,
Olympiad-31,1994.12.16,1-0,2465,2340,
Olympiad-31,1994.12.16,1-0,2310,2360,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1-0,2210,,
Olympiad-31,1994.12.16,1-0,2530,2520,
Olympiad-31,1994.12.16,1-0,2465,,
Olympiad-31,1994.12.16,0-1,,2355,
Olympiad-31,1994.12.16,1/2-1/2,2370,2315,
Olympiad-31,1994.12.16,1-0,2325,2205,
Olympiad-31,1994.12.16,0-1,,2315,
Olympiad-31,1994.12.16,1-0,2255,,
Olympiad-31,1994.12.16,0-1,,,
Olympiad-31,1994.12.16,1-0,2475,2620,
Olympiad-31,1994.12.16,1-0,2470,2420,
Olympiad-31,1994.12.16,0-1,2340,2480,
Olympiad-31,1994.12.16,1/2-1/2,2410,2210,
Olympiad-31,1994.12.15,1-0,2590,2580,
Olympiad-31,1994.12.16,1/2-1/2,2505,2590,
Olympiad-31,1994.12.15,1-0,2610,2530,
Olympiad-31,1994.12.16,1-0,2500,2600,
Olympiad-31,1994.12.15,1/2-1/2,2535,2570,
Olympiad-31,1994.12.16,1/2-1/2,2560,2365,
Olympiad-31,1994.12.16,1/2-1/2,2375,2420,
Olympiad-31,1994.12.16,1-0,2410,2225,
Olympiad-31,1994.12.16,1-0,2285,2450,
Olympiad-31,1994.12.16,1/2-1/2,2380,2250,
Olympiad-31,1994.12.16,1-0,2320,2210,
Olympiad-31,1994.12.16,1-0,,,
Olympiad-31,1994.12.16,1-0,2120,2185,
Olympiad-31,1994.12.16,0-1,2205,2205,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.16,1/2-1/2,,,
Olympiad-31,1994.12.16,1-0,2260,,
Olympiad-31,1994.12.16,0-1,,2235,
Olympiad-31,1994.12.16,0-1,,2325,
Olympiad-31,1994.12.16,0-1,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,2168,,
Veneto-chT A/B 23rd,1994.12.08,0-1,,2100,
Veneto-chT A/B 23rd,1994.12.08,1-0,1915,1600,
Veneto-chT A/B 23rd,1994.12.08,1-0,,1933,
Veneto-chT A/B 23rd,1994.12.08,0-1,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,,1900,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1705,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1600,1574,
Veneto-chT A/B 23rd,1994.12.08,0-1,1707,1800,
Veneto-chT A/B 23rd,1994.12.08,1-0,1656,1711,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1642,1540,
Veneto-chT A/B 23rd,1994.12.08,1-0,1600,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,2000,
Veneto-chT A/B 23rd,1994.12.08,1-0,,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,1906,
Veneto-chT A/B 23rd,1994.12.08,0-1,,1800,
Veneto-chT A/B 23rd,1994.12.08,1-0,1800,,
Veneto-chT A/B 23rd,1994.12.08,1-0,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1495,2018,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,1400,
Veneto-chT A/B 23rd,1994.12.08,0-1,,2168,
Veneto-chT A/B 23rd,1994.12.08,1-0,2100,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,2018,1915,
Veneto-chT A/B 23rd,1994.12.08,1-0,1933,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1711,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,1707,
Veneto-chT A/B 23rd,1994.12.08,1-0,,1642,
Veneto-chT A/B 23rd,1994.12.08,0-1,,1600,
Veneto-chT A/B 23rd,1994.12.08,0-1,1800,,
Veneto-chT A/B 23rd,1994.12.08,1-0,1900,1656,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1540,1705,
Veneto-chT A/B 23rd,1994.12.08,1-0,1574,1600,
Veneto-chT A/B 23rd,1994.12.08,1-0,2000,1800,
Veneto-chT A/B 23rd,1994.12.08,0-1,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1906,1495,
Veneto-chT A/B 23rd,1994.12.08,0-1,1400,,
Veneto-chT A/B 23rd,1994.12.08,0-1,,,
Veneto-chT A/B 23rd,1994.12.08,1-0,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,,,
Veneto-chT A/B 23rd,1994.12.08,1-0,1800,1600,
Veneto-chT A/B 23rd,1994.12.08,1-0,2168,,
Veneto-chT A/B 23rd,1994.12.08,0-1,,2100,
Veneto-chT A/B 23rd,1994.12.08,1-0,1915,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1600,1933,
Veneto-chT A/B 23rd,1994.12.08,1-0,1707,1800,
Veneto-chT A/B 23rd,1994.12.08,0-1,,1711,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1642,1495,
Veneto-chT A/B 23rd,1994.12.08,1-0,1400,1650,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,,1900,
Veneto-chT A/B 23rd,1994.12.08,0-1,1705,1800,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1900,1574,
Veneto-chT A/B 23rd,1994.12.08,0-1,1800,2000,
Veneto-chT A/B 23rd,1994.12.08,1-0,,1656,
Veneto-chT A/B 23rd,1994.12.08,1-0,1540,1906,
Veneto-chT A/B 23rd,1994.12.08,1-0,,1600,
Veneto-chT A/B 23rd,1994.12.08,0-1,,,
Veneto-chT A/B 23rd,1994.12.08,1-0,,,
Veneto-chT A/B 23rd,1994.12.08,1-0,2018,1633,
Veneto-chT A/B 23rd,1994.12.08,1-0,1600,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,2168,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,2100,1900,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1574,1915,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1498,1933,
Veneto-chT A/B 23rd,1994.12.08,1-0,1800,,
Veneto-chT A/B 23rd,1994.12.08,1-0,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1495,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1600,1400,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,2000,1707,
Veneto-chT A/B 23rd,1994.12.08,0-1,1711,,
Veneto-chT A/B 23rd,1994.12.08,1-0,1906,1642,
Veneto-chT A/B 23rd,1994.12.08,1-0,1650,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,1800,
Veneto-chT A/B 23rd,1994.12.08,0-1,1656,,
Veneto-chT A/B 23rd,1994.12.08,0-1,1633,1540,
Veneto-chT A/B 23rd,1994.12.08,1-0,1600,1600,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT A/B 23rd,1994.12.08,0-1,,,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,1800,2018,
Veneto-chT A/B 23rd,1994.12.08,1/2-1/2,,1900,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,1702,1705,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1-0,1600,,
Veneto-chT C 23rd,1994.12.08,0-1,,1200,
Veneto-chT C 23rd,1994.12.08,1-0,1200,,
Veneto-chT C 23rd,1994.12.08,0-1,,1200,
Veneto-chT C 23rd,1994.12.08,0-1,1630,,
Veneto-chT C 23rd,1994.12.08,1-0,,1400,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,1600,,
Veneto-chT C 23rd,1994.12.08,1-0,,1200,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,1600,
Veneto-chT C 23rd,1994.12.08,1-0,,1600,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,1911,1780,
Veneto-chT C 23rd,1994.12.08,1-0,1627,1809,
Veneto-chT C 23rd,1994.12.08,1-0,1743,1624,
Veneto-chT C 23rd,1994.12.08,0-1,,1600,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,1705,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,1600,
Veneto-chT C 23rd,1994.12.08,0-1,,2240,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,1785,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,1705,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,1600,1630,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,1400,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,1600,
Veneto-chT C 23rd,1994.12.08,1-0,1200,,
Veneto-chT C 23rd,1994.12.08,0-1,,1780,
Veneto-chT C 23rd,1994.12.08,0-1,1627,,
Veneto-chT C 23rd,1994.12.08,1-0,,1624,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,1911,
Veneto-chT C 23rd,1994.12.08,1-0,1809,1600,
Veneto-chT C 23rd,1994.12.08,1-0,,1743,
Veneto-chT C 23rd,1994.12.08,1-0,1600,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT C 23rd,1994.12.08,1-0,1705,2240,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1-0,,1785,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,1600,
Veneto-chT C 23rd,1994.12.08,0-1,1200,1702,
Veneto-chT C 23rd,1994.12.08,1-0,,1200,
Veneto-chT C 23rd,1994.12.08,0-1,1200,,
Veneto-chT C 23rd,1994.12.08,1-0,,1630,
Veneto-chT C 23rd,1994.12.08,0-1,1400,1705,
Veneto-chT C 23rd,1994.12.08,0-1,,1600,
Veneto-chT C 23rd,1994.12.08,0-1,1200,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1-0,1911,,
Veneto-chT C 23rd,1994.12.08,1-0,,1809,
Veneto-chT C 23rd,1994.12.08,1-0,1743,,
Veneto-chT C 23rd,1994.12.08,0-1,,1600,
Veneto-chT C 23rd,1994.12.08,1-0,1780,1600,
Veneto-chT C 23rd,1994.12.08,1-0,,1627,
Veneto-chT C 23rd,1994.12.08,1-0,1624,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,1600,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,1702,1705,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,2240,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1-0,1785,,
Veneto-chT C 23rd,1994.12.08,0-1,,1600,
Veneto-chT C 23rd,1994.12.08,0-1,1200,,
Veneto-chT C 23rd,1994.12.08,0-1,,1200,
Veneto-chT C 23rd,1994.12.08,1-0,1200,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1-0,1705,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,1-0,1600,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,0-1,1630,1780,
Veneto-chT C 23rd,1994.12.08,1-0,1627,1400,
Veneto-chT C 23rd,1994.12.08,0-1,1600,1624,
Veneto-chT C 23rd,1994.12.08,0-1,,1200,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,1911,
Veneto-chT C 23rd,1994.12.08,0-1,1809,2240,
Veneto-chT C 23rd,1994.12.08,0-1,,1743,
Veneto-chT C 23rd,1994.12.08,1-0,1600,1785,
Veneto-chT C 23rd,1994.12.08,0-1,1600,,
Veneto-chT C 23rd,1994.12.08,1-0,1705,1200,
Veneto-chT C 23rd,1994.12.08,0-1,1200,,
Veneto-chT C 23rd,1994.12.08,1-0,,1200,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT C 23rd,1994.12.08,1-0,,,
Veneto-chT C 23rd,1994.12.08,0-1,1600,1702,
Veneto-chT C 23rd,1994.12.08,1/2-1/2,,,
Veneto-chT C 23rd,1994.12.08,0-1,,,
Montreal Pere Noel,1994.12.26,1-0,1744,2061,
Montreal Pere Noel,1994.12.26,1-0,2162,1892,
Montreal Pere Noel,1994.12.26,0-1,1992,2473,
Montreal Pere Noel,1994.12.26,0-1,1921,2224,
Montreal Pere Noel,1994.12.26,0-1,1998,1585,
Montreal Pere Noel,1994.12.17,1/2-1/2,1585,2162,
Montreal Pere Noel,1994.12.27,0-1,1815,1998,
Montreal Pere Noel,1994.12.27,1-0,2473,2147,
Montreal Pere Noel,1994.12.27,1/2-1/2,2136,2493,
Montreal Pere Noel,1994.12.27,0-1,2113,2362,
Montreal Pere Noel,1994.12.28,1/2-1/2,2162,1744,
Montreal Pere Noel,1994.12.28,0-1,1998,1793,
Montreal Pere Noel,1994.12.28,1-0,1983,1817,
Montreal Pere Noel,1994.12.28,0-1,2136,2344,
Montreal Pere Noel,1994.12.28,0-1,2318,2473,
Montreal Pere Noel,1994.12.29,0-1,1817,1916,
Montreal Pere Noel,1994.12.29,0-1,1993,2162,
Montreal Pere Noel,1994.12.29,1/2-1/2,2473,2362,
Montreal Pere Noel,1994.12.29,0-1,1946,1998,
Montreal Pere Noel,1994.12.29,0-1,1983,2136,
Montreal Pere Noel,1994.12.30,1/2-1/2,1817,1780,
Montreal Pere Noel,1994.12.30,1-0,2473,2493,
Montreal Pere Noel,1994.12.30,1-0,2068,2136,
Montreal Pere Noel,1994.12.30,0-1,1998,1998,
Montreal Pere Noel,1994.12.30,1/2-1/2,2318,2162,
Zuerich op-A 18th,1994.??.??,0-1,,2145,
Zuerich op-A 18th,1994.??.??,1-0,2350,2170,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2350,2425,
Zuerich op-A 18th,1994.??.??,0-1,2350,2285,
Zuerich op-A 18th,1994.??.??,0-1,2335,2585,
Zuerich op-A 18th,1994.??.??,1-0,2335,2225,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2335,2290,
Zuerich op-A 18th,1994.??.??,1-0,2310,,
Zuerich op-A 18th,1994.??.??,0-1,2220,,
Zuerich op-A 18th,1994.??.??,0-1,2220,2565,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2245,,
Zuerich op-A 18th,1994.??.??,1-0,2245,2425,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2245,,
Zuerich op-A 18th,1994.??.??,1-0,2585,2220,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2585,2560,
Zuerich op-A 18th,1994.??.??,1-0,2585,2270,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2385,2245,
Zuerich op-A 18th,1994.??.??,1-0,2385,2210,
Zuerich op-A 18th,1994.??.??,1-0,2430,,
Zuerich op-A 18th,1994.??.??,1-0,2430,2255,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2430,,
Zuerich op-A 18th,1994.??.??,1-0,2430,2090,
Zuerich op-A 18th,1994.??.??,0-1,2225,2145,
Zuerich op-A 18th,1994.??.??,0-1,,2170,
Zuerich op-A 18th,1994.??.??,1-0,2470,2255,
Zuerich op-A 18th,1994.??.??,0-1,2470,2270,
Zuerich op-A 18th,1994.??.??,1-0,2470,2240,
Zuerich op-A 18th,1994.??.??,1/2-1/2,2170,2225,
Zuerich op-A 18th,1994.??.??,1-0,2325,2155,
