Event,Date,Result,WhiteElo,BlackElo,TimeControl
Christmas Congress 1947/48-23 Premier,1947.12.31,1-0,,,
Christmas Congress 1947/48-23 Premier,1948.01.01,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.01,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.01,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.01,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.01,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.02,1-0,,,
Christmas Congress 1947/48-23 Premier,1948.01.02,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.02,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.02,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.02,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.04,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.04,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.04,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.04,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.04,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.05,1-0,,,
Christmas Congress 1947/48-23 Premier,1948.01.05,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.05,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.05,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.05,1-0,,,
Christmas Congress 1947/48-23 Premier,1948.01.06,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.06,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.06,1-0,,,
Christmas Congress 1947/48-23 Premier,1948.01.06,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.06,0-1,,,
Christmas Congress 1947/48-23 Premier,1948.01.07,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.07,1/2-1/2,,,
Christmas Congress 1947/48-23 Premier,1948.01.07,1-0,,,
Christmas Congress 1947/48-23 Premier,1948.01.07,1-0,,,
Christmas Congress 1947/48-23 Premier,1948.01.07,1/2-1/2,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1/2-1/2,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1-0,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1/2-1/2,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1/2-1/2,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1-0,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1/2-1/2,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,0-1,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,0-1,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1/2-1/2,,,
ARG-ch27Match Bolbachan-Rossetto+2-2=6,1948.??.??,1/2-1/2,,,
Bad Gastein casual,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,0-1,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1-0,,,
Bad Nauheim,1948.??.??,1/2-1/2,,,
Bad Nauheim,1948.??.??,1-0,,,
Belgrade,1948.??.??,1-0,,,
Belgrade,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,1/2-1/2,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,0-1,,,
Berlin-ch,1948.??.??,1-0,,,
Berlin-ch playoff,1948.??.??,1-0,,,
Berlin-ch playoff,1948.??.??,1-0,,,
Berlin-ch playoff,1948.??.??,1-0,,,
Boston m,1948.05.31,0-1,,,
Boston m,1948.06.??,1-0,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,0-1,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,1-0,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
Buenos Aires,1948.??.??,1/2-1/2,,,
